Format Version,1.24,Take Name,R2_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 07.21.39.513 PM,Capture Start Frame,621098,Total Frames in Take,1996,Total Exported Frames,1996,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
179,0.497222,-4458.461426,1241.574341,652.916687,-4236.854980,1614.117920,896.349060,-3521.356689,1644.816772,1302.354492,-3538.315186,1727.474854,1301.852783,-3458.409180,1700.267212,1298.881470,-4832.822754,1225.011230,598.459717,-4233.293945,1551.186401,951.434692,-5008.945801,1396.592651,919.433899,-3078.386475,1240.813477,634.215698,-5022.659180,1479.941650,919.875610,-4943.857910,1449.835449,921.521912,-4220.675781,1536.052856,869.711365,-4503.621582,1300.312744,535.406921,-4830.708984,1276.799683,447.743378,-3046.919678,1224.436035,642.801147,-2968.587646,1208.558105,530.890686,-3045.322998,1122.824585,569.274292,-3220.442139,1421.527710,660.476990,-2982.774414,1461.479248,668.895630,-3024.963135,1249.758301,635.176392,-2994.985352,1498.491333,478.821442,-2983.235107,1469.488770,626.194153,-2997.998291,1484.552856,521.624023,-2968.014893,1205.077271,498.162445,-3077.772705,1121.992065,511.044739,-3043.547852,1467.196899,582.500854,-3260.851562,1445.968506,489.181458,-3259.000977,1438.475952,531.070251,-3219.926758,1429.905396,617.930542,-4499.570312,1243.455933,584.994263,-4786.782227,1267.659546,598.978333,-4463.936035,1301.567017,471.487427,-3047.844238,1218.280762,598.366211,-4800.857422,1296.276855,499.584351,-3012.011719,1129.916260,512.122864,,,,,,
180,0.500000,-4458.471191,1241.589600,652.909119,-4236.849609,1614.112915,896.356323,-3521.351318,1644.817749,1302.349243,-3538.290283,1727.451904,1301.851440,-3458.397949,1700.265625,1298.886963,-4832.829590,1225.006226,598.458008,-4233.304688,1551.175293,951.427246,-5008.977539,1396.556152,919.432312,-3078.402588,1240.844971,634.203979,-5022.659180,1479.927734,919.879150,-4943.862305,1449.828125,921.524902,-4220.677246,1536.057983,869.698669,-4503.622070,1300.317627,535.391663,-4830.695801,1276.811157,447.724060,-3046.914062,1224.436157,642.811768,-2968.579102,1208.564087,530.892700,-3045.330078,1122.817627,569.273071,-3220.433350,1421.525391,660.493713,-2982.802246,1461.496582,668.896423,-3024.958984,1249.750610,635.170776,-2994.975342,1498.497070,478.820557,-2983.208984,1469.487183,626.184387,-2998.008057,1484.553711,521.599365,-2968.023926,1205.053223,498.151672,-3077.764404,1122.000732,511.035370,-3043.550781,1467.206299,582.492798,-3260.878906,1445.976318,489.197937,-3259.001709,1438.471436,531.069641,-3219.916992,1429.890137,617.925781,-4499.547363,1243.427979,585.031067,-4786.798828,1267.654785,598.967163,-4463.930664,1301.527344,471.516876,-3047.854736,1218.273438,598.348206,-4800.873047,1296.280029,499.612640,-3012.013916,1129.915771,512.114685,,,,,,
181,0.502778,-4458.463867,1241.588379,652.909180,-4236.850098,1614.121826,896.354858,-3521.346436,1644.806885,1302.340332,-3538.300293,1727.454468,1301.848755,-3458.379639,1700.275635,1298.883179,-4832.849121,1224.994507,598.438232,-4233.284180,1551.174316,951.441101,-5008.983398,1396.563232,919.434448,-3078.390137,1240.834229,634.211243,-5022.657227,1479.945679,919.882935,-4943.862793,1449.832153,921.520386,-4220.669434,1536.062012,869.708862,-4503.625488,1300.314087,535.405701,-4830.696777,1276.830200,447.713440,-3046.920410,1224.429077,642.803955,-2968.587158,1208.555420,530.878113,-3045.329102,1122.814209,569.270325,-3220.447510,1421.529053,660.471680,-2982.782959,1461.488525,668.891785,-3024.843018,1249.580322,635.209351,-2994.963867,1498.498291,478.833588,-2983.232422,1469.492554,626.188904,-2998.008301,1484.543823,521.577271,-2968.021729,1205.079590,498.145416,-3077.773926,1121.996826,511.020844,-3043.569092,1467.241089,582.478149,-3260.904297,1445.952637,489.245880,-3258.994873,1438.465576,531.071777,-3219.947754,1429.938354,617.908691,-4499.563477,1243.437622,585.008972,-4786.786621,1267.647339,598.976074,-4463.920898,1301.533936,471.529877,-3046.818115,1218.905518,597.807251,-4800.881348,1296.295532,499.585571,-3012.028809,1129.911011,512.106506,,,,,,
182,0.505556,-4458.474609,1241.591553,652.901062,-4236.832031,1614.110840,896.338257,-3521.359619,1644.818237,1302.356445,-3538.294922,1727.459473,1301.830933,-3458.396484,1700.273071,1298.885864,-4832.826172,1225.007935,598.445190,-4233.293457,1551.185913,951.427734,-5008.952637,1396.598267,919.424438,-3078.382080,1240.843018,634.224121,-5022.657715,1479.928955,919.885376,-4943.851562,1449.827393,921.520508,-4220.679688,1536.050293,869.700317,-4503.620117,1300.311523,535.405762,-4830.681641,1276.839844,447.702393,-3046.908447,1224.423584,642.796082,-2968.591553,1208.556274,530.895935,-3045.330078,1122.823364,569.284302,-3220.449463,1421.525757,660.469971,-2982.779297,1461.506592,668.894409,-3024.962158,1249.755371,635.164673,-2994.963135,1498.501709,478.840942,-2983.240723,1469.506714,626.194946,-2997.995605,1484.534058,521.613098,-2968.015869,1205.067993,498.174255,-3077.763184,1121.996826,511.034424,-3043.581055,1467.210571,582.490967,-3260.919434,1445.932861,489.235748,-3259.018555,1438.477295,531.061829,-3219.939209,1429.918945,617.909302,-4499.533203,1243.441040,585.013000,-4786.772949,1267.654053,598.965027,-4463.927246,1301.525879,471.505493,-3047.790527,1218.295288,598.308655,-4800.865234,1296.291748,499.601837,-3012.018555,1129.911377,512.104614,,,,,,
183,0.508333,-4458.485840,1241.589844,652.910522,-4236.842773,1614.122681,896.343506,-3521.343262,1644.814453,1302.344238,-3538.295410,1727.444580,1301.851929,-3458.396973,1700.264526,1298.884521,-4832.834473,1225.012817,598.434998,-4233.287109,1551.188965,951.429443,-5008.991211,1396.559937,919.430786,-3078.380859,1240.832642,634.203430,-5022.659180,1479.929810,919.878967,-4943.857910,1449.841675,921.520508,-4220.680664,1536.050781,869.701721,-4503.622070,1300.307861,535.406860,-4830.690430,1276.830933,447.703796,-3046.908203,1224.434692,642.790894,-2968.594238,1208.570923,530.887939,-3045.326904,1122.825684,569.261475,-3220.448975,1421.522949,660.484924,-2982.776855,1461.497192,668.890076,-3024.836426,1249.569214,635.211121,-2994.944580,1498.486328,478.837189,-2983.231689,1469.530518,626.176086,-2997.992188,1484.554199,521.593933,-2968.018311,1205.089478,498.166840,-3077.762939,1122.000610,511.028992,-3043.561768,1467.192749,582.481934,-3260.912842,1445.944214,489.221100,-3259.005371,1438.459839,531.070618,-3219.929688,1429.916626,617.919617,-4499.560547,1243.440674,585.015930,-4786.773438,1267.660889,598.971924,-4463.918945,1301.511475,471.509125,-3046.867676,1218.857788,597.838806,-4800.885254,1296.279175,499.571320,-3012.007324,1129.921753,512.106873,,,,,,
184,0.511111,-4458.483398,1241.582642,652.889404,-4236.834473,1614.112183,896.344543,-3521.348877,1644.816284,1302.346680,-3538.306885,1727.465576,1301.850952,-3458.390381,1700.257080,1298.881226,-4832.862305,1225.007935,598.445862,-4233.299316,1551.172974,951.428772,-5008.984375,1396.564575,919.425171,-3078.384033,1240.841553,634.205872,-5022.662598,1479.932251,919.887085,-4943.869629,1449.826904,921.515320,-4220.672363,1536.051025,869.700439,-4503.621582,1300.331787,535.388306,-4830.682129,1276.845215,447.710602,-3046.923584,1224.430176,642.792236,-2968.590576,1208.558228,530.882080,-3045.329590,1122.797607,569.272034,-3220.448242,1421.546997,660.462219,-2982.788086,1461.510986,668.883301,-3024.951416,1249.759277,635.156555,-2994.972412,1498.482422,478.813232,-2983.242676,1469.528320,626.171204,-2997.979736,1484.531494,521.609741,-2968.057373,1205.079834,498.144623,-3077.774902,1121.989990,511.002838,-3043.555176,1467.214722,582.488220,-3260.901123,1445.951782,489.203400,-3259.008545,1438.480103,531.075134,-3219.917969,1429.916138,617.899536,-4499.591797,1243.448364,584.984253,-4786.783691,1267.668213,598.969604,-4463.929199,1301.526855,471.479095,-3047.791992,1218.303955,598.326782,-4800.853516,1296.288818,499.597321,-3012.021729,1129.919922,512.104492,,,,,,
185,0.513889,-4458.476074,1241.596924,652.891357,-4236.836914,1614.109619,896.359436,-3521.348633,1644.819580,1302.337036,-3538.309326,1727.465942,1301.830933,-3458.391357,1700.266235,1298.883789,-4832.837891,1225.007690,598.437134,-4233.300293,1551.178223,951.421753,-5008.947754,1396.588013,919.426514,-3078.389893,1240.832642,634.196228,-5022.652832,1479.925537,919.876282,-4943.863281,1449.830444,921.504944,-4220.662109,1536.047852,869.711548,-4503.607910,1300.340820,535.359741,-4830.689453,1276.865234,447.685455,-3046.924316,1224.433350,642.794800,-2968.585938,1208.559448,530.882996,-3045.329590,1122.803223,569.271973,-3220.467285,1421.529541,660.471985,-2982.793701,1461.516602,668.876282,-3024.957764,1249.744629,635.144043,-2994.983398,1498.523926,478.797729,-2983.236816,1469.520386,626.161316,-2998.005859,1484.551636,521.570007,-2968.045654,1205.084595,498.138458,-3077.782471,1122.000610,511.020020,-3043.563232,1467.225708,582.468750,-3260.882812,1445.976807,489.173096,-3259.019287,1438.476318,531.076294,-3219.925537,1429.918823,617.913757,-4499.580566,1243.430786,585.019836,-4786.750488,1267.683472,598.994873,-4463.957031,1301.547363,471.501068,-3047.849854,1218.275513,598.346191,-4800.876465,1296.296875,499.592804,-3012.016602,1129.918579,512.102112,,,,,,
186,0.516667,-4458.473633,1241.600708,652.889465,-4236.845703,1614.112183,896.351074,-3521.354736,1644.817993,1302.334473,-3538.319580,1727.444458,1301.847046,-3458.391602,1700.251343,1298.879639,-4832.847656,1225.026611,598.441345,-4233.273438,1551.181030,951.434387,-5008.937012,1396.605469,919.416077,-3078.399902,1240.831543,634.201111,-5022.666504,1479.924683,919.869385,-4943.867676,1449.834961,921.520508,-4220.673828,1536.049072,869.701538,-4503.623047,1300.326172,535.375488,-4830.688477,1276.868530,447.687500,-3046.924316,1224.432251,642.790710,-2968.592285,1208.556519,530.880371,-3045.334473,1122.807251,569.249817,-3220.447021,1421.522827,660.472351,-2982.774170,1461.518921,668.866577,-3024.953369,1249.757935,635.170288,-2994.997314,1498.543213,478.799835,-2983.245117,1469.510986,626.147949,-2997.978027,1484.535278,521.604370,-2968.052734,1205.083496,498.142639,-3077.775635,1122.009888,511.000885,-3043.573975,1467.238647,582.487488,-3260.868408,1445.995239,489.172668,-3259.005615,1438.493530,531.053894,-3219.926514,1429.923828,617.913147,-4499.572266,1243.461670,585.032715,-4786.762207,1267.661255,598.970154,-4463.919922,1301.534424,471.507843,-3047.747803,1218.325928,598.273560,-4800.874512,1296.301514,499.591187,-3012.011963,1129.931274,512.096985,,,,,,
187,0.519444,-4458.499512,1241.605713,652.881226,-4236.839355,1614.115845,896.365784,-3521.352295,1644.807739,1302.337402,-3538.314697,1727.463989,1301.838623,-3458.386963,1700.256958,1298.875366,-4832.848145,1225.020264,598.434814,-4233.292969,1551.165283,951.422913,-5008.939453,1396.605225,919.419922,-3078.393799,1240.830322,634.205078,-5022.662109,1479.928711,919.868469,-4943.870605,1449.824097,921.485901,-4220.691895,1536.049316,869.703796,-4503.643066,1300.309814,535.377197,-4830.711426,1276.859253,447.697998,-3046.930908,1224.432983,642.787964,-2968.572266,1208.558716,530.870728,-3045.330322,1122.813965,569.275635,-3220.448486,1421.551636,660.478027,-2982.795654,1461.521362,668.879089,-3024.823486,1249.595215,635.218445,-2995.004150,1498.526855,478.813843,-2983.244385,1469.524048,626.134888,-2997.993408,1484.543335,521.599731,-2968.062744,1205.077271,498.109833,-3077.778564,1122.007446,511.012543,-3043.540771,1467.234375,582.463318,-3260.844238,1446.021606,489.144379,-3259.002686,1438.480225,531.064270,-3219.901855,1429.890869,617.932556,-4499.559570,1243.458130,585.007385,-4786.783691,1267.658325,598.976868,-4463.942383,1301.525879,471.518860,-3046.826416,1218.913574,597.787842,-4800.881348,1296.279541,499.577484,-3012.036865,1129.926025,512.093018,,,,,,
188,0.522222,-4458.516602,1241.604980,652.892578,-4236.683105,1614.243286,896.378540,-3521.359619,1644.814819,1302.351562,-3538.300049,1727.464233,1301.837402,-3458.401611,1700.247559,1298.878540,-4832.850098,1225.033447,598.431152,-4233.290039,1551.176514,951.432251,-5008.987305,1396.563354,919.423584,-3078.390137,1240.840332,634.187683,-5022.662109,1479.932251,919.876831,-4943.858398,1449.837402,921.518494,-4220.689453,1536.049316,869.700684,-4503.627930,1300.316650,535.365417,-4830.673828,1276.902588,447.684601,-3046.933350,1224.434082,642.781799,-2968.575928,1208.555054,530.869263,-3045.316162,1122.806152,569.267761,-3220.445557,1421.527588,660.466248,-2982.782715,1461.528687,668.872498,-3024.947510,1249.749878,635.158997,-2994.967529,1498.513062,478.812866,-2983.261230,1469.505371,626.159729,-2998.006348,1484.542603,521.610596,-2968.030029,1205.071045,498.108368,-3077.791992,1122.000488,511.006653,-3043.551758,1467.224121,582.453308,-3260.875977,1446.012695,489.143280,-3258.992920,1438.441406,531.082581,-3219.918457,1429.896851,617.922363,-4499.584473,1243.440186,585.010986,-4786.780762,1267.649292,598.973145,-4463.919434,1301.503418,471.531464,-3047.847412,1218.303711,598.325989,-4800.856445,1296.281006,499.592194,-3012.035645,1129.937256,512.076111,,,,,,
189,0.525000,-4458.508301,1241.610107,652.877136,-4236.762695,1614.125244,896.343994,-3521.361328,1644.810425,1302.342529,-3538.296387,1727.441895,1301.850342,-3458.399170,1700.253906,1298.885986,-4832.839355,1225.013550,598.426697,-4233.292969,1551.174194,951.411621,-5008.948242,1396.586304,919.426697,-3078.389893,1240.843872,634.184875,-5022.665527,1479.925049,919.857117,-4943.857422,1449.828125,921.508911,-4220.686035,1536.047852,869.687805,-4503.606934,1300.321777,535.359436,-4830.704590,1276.899414,447.672607,-3046.924805,1224.433594,642.780884,-2968.576416,1208.554321,530.877563,-3045.324463,1122.815674,569.256226,-3220.441895,1421.526245,660.470459,-2982.766602,1461.515625,668.879333,-3024.949463,1249.753662,635.178711,-2994.956787,1498.505737,478.812439,-2983.259277,1469.532593,626.150574,-2998.006836,1484.560547,521.599304,-2968.043945,1205.085205,498.130493,-3077.786865,1121.999634,511.000092,-3043.577148,1467.236572,582.460144,-3260.887207,1445.976318,489.168457,-3259.001465,1438.468628,531.077271,-3219.924316,1429.917480,617.900879,-4499.520020,1243.436523,585.005188,-4786.761719,1267.666016,598.968872,-4463.923340,1301.512329,471.523590,-3047.770020,1218.342407,598.278381,-4800.880859,1296.295410,499.598755,-3012.027344,1129.925537,512.101868,,,,,,
190,0.527778,-4458.499023,1241.612305,652.883545,-4236.849121,1614.098389,896.369812,-3521.355225,1644.820679,1302.341919,-3538.294678,1727.438843,1301.837891,-3458.399902,1700.252563,1298.887207,-4832.844238,1225.027466,598.432068,-4233.292969,1551.179688,951.424438,-5008.987793,1396.551147,919.423096,-3078.392334,1240.840210,634.193237,-5022.656738,1479.927002,919.877502,-4943.869629,1449.835815,921.515442,-4220.678223,1536.044434,869.694519,-4503.625488,1300.319092,535.381775,-4830.697266,1276.879272,447.669983,-3046.920898,1224.438965,642.792542,-2968.572021,1208.560181,530.876099,-3045.315430,1122.818237,569.248413,-3220.436523,1421.528809,660.475037,-2982.792236,1461.528320,668.873962,-3024.827881,1249.574707,635.227356,-2994.985107,1498.521240,478.826752,-2983.244873,1469.526489,626.171875,-2997.970947,1484.532349,521.618469,-2968.047607,1205.092407,498.118622,-3077.790527,1122.008667,511.006775,-3043.563965,1467.245605,582.445679,-3260.903809,1445.976318,489.195465,-3259.005371,1438.462769,531.073242,-3219.913086,1429.915894,617.911377,-4499.563477,1243.462769,585.008118,-4786.763672,1267.665649,598.972961,-4463.913574,1301.516602,471.524384,-3046.829102,1218.915527,597.765625,-4800.884277,1296.277100,499.590546,-3012.024170,1129.931519,512.080811,,,,,,
191,0.530556,-4458.518555,1241.601807,652.884583,-4236.848145,1614.098877,896.359192,-3521.356201,1644.819580,1302.341309,-3538.287842,1727.455933,1301.839478,-3458.396973,1700.255493,1298.883545,-4832.842773,1225.011475,598.438354,-4233.294922,1551.180542,951.416687,-5008.990723,1396.549927,919.411743,-3078.377686,1240.832520,634.187378,-5022.668945,1479.921021,919.857361,-4943.875977,1449.839722,921.513123,-4220.683594,1536.045898,869.695862,-4503.625000,1300.313477,535.361633,-4830.707520,1276.882812,447.674774,-3046.927979,1224.436157,642.790649,-2968.583008,1208.546753,530.872314,-3045.328369,1122.804932,569.265869,-3220.453857,1421.508301,660.294983,-2982.783691,1461.518066,668.874268,-3024.955811,1249.749390,635.158569,-2994.958984,1498.526367,478.814362,-2983.251953,1469.530640,626.162476,-2997.990479,1484.549072,521.569580,-2968.051025,1205.078613,498.119171,-3077.779541,1122.003540,510.984436,-3043.573486,1467.235718,582.465210,-3260.882080,1445.992554,489.160004,-3259.016602,1438.467285,531.074036,-3219.947021,1429.919189,617.903320,-4499.564941,1243.425049,585.029419,-4786.772949,1267.649292,598.973938,-4463.935059,1301.520996,471.499695,-3047.787842,1218.343994,598.281250,-4800.877441,1296.292847,499.576874,-3012.014893,1129.934326,512.093384,,,,,,
192,0.533333,-4458.485840,1241.614990,652.883240,-4236.853027,1614.110474,896.352051,-3521.352539,1644.808594,1302.343750,-3538.306152,1727.450928,1301.858032,-3458.409424,1700.254395,1298.888794,-4832.837402,1225.028809,598.425049,-4233.303223,1551.163086,951.418518,-5008.942871,1396.589722,919.430237,-3078.389404,1240.826294,634.190735,-5022.674805,1479.921753,919.891052,-4943.862793,1449.837524,921.498840,-4220.680176,1536.056152,869.696716,-4503.627930,1300.323486,535.360046,-4830.693359,1276.866333,447.667175,-3046.926514,1224.439209,642.791382,-2968.588623,1208.561157,530.880310,-3045.330566,1122.788940,569.267090,-3220.453857,1421.518066,660.289307,-2982.794189,1461.523315,668.868225,-3024.953125,1249.745361,635.174438,-2994.964844,1498.413208,478.608490,-2983.248779,1469.510864,626.164551,-2998.002441,1484.560669,521.590759,-2968.046631,1205.096680,498.104767,-3077.775391,1122.006714,511.003265,-3043.575684,1467.245361,582.462585,-3260.873291,1445.994507,489.155762,-3259.010498,1438.491333,531.083740,-3219.925049,1429.903198,617.918030,-4499.555176,1243.435913,585.036438,-4786.770020,1267.646729,598.950989,-4463.921875,1301.522095,471.511139,-3047.738281,1218.355835,598.265442,-4800.862305,1296.287598,499.591949,-3012.024902,1129.928589,512.088501,,,,,,
193,0.536111,-4458.490234,1241.608887,652.882751,-4236.844727,1614.105835,896.342834,-3521.352783,1644.804932,1302.341675,-3538.295898,1727.442871,1301.861816,-3458.389648,1700.250000,1298.877197,-4832.847656,1225.022339,598.438538,-4233.307617,1551.160156,951.424866,-5008.982422,1396.559326,919.423523,-3078.386475,1240.824951,634.192505,-5022.660645,1479.932617,919.867676,-4943.868164,1449.822510,921.519348,-4220.673340,1536.050781,869.699036,-4503.622070,1300.327393,535.360596,-4830.695801,1276.858521,447.675537,-3046.917969,1224.426025,642.787964,-2968.582031,1208.552734,530.877197,-3045.317627,1122.802124,569.258057,-3220.454590,1421.531738,660.455627,-2982.792480,1461.499146,668.878906,-3024.815430,1249.578735,635.231812,-2994.954102,1498.478516,478.808014,-2983.247559,1469.518555,626.148010,-2998.013428,1484.555420,521.582947,-2968.058838,1205.074097,498.100616,-3077.780273,1122.003174,510.994568,-3043.568359,1467.238525,582.464233,-3260.853760,1446.012573,489.159241,-3259.001709,1438.480713,531.068115,-3219.929199,1429.908447,617.931396,-4499.570312,1243.422607,585.068420,-4786.773438,1267.659912,598.976379,-4463.920410,1301.526978,471.500244,-3046.825928,1218.915771,597.769165,-4800.853027,1296.271973,499.574860,-3012.031250,1129.923340,512.079529,,,,,,
194,0.538889,-4458.504883,1241.597900,652.889282,-4236.841309,1614.102783,896.349304,-3521.363770,1644.818115,1302.341675,-3538.302734,1727.440552,1301.842651,-3458.385010,1700.260376,1298.884888,-4832.861816,1225.005737,598.425476,-4233.300293,1551.173096,951.422302,-5008.950195,1396.582031,919.411560,-3078.385986,1240.829712,634.190186,-5022.666016,1479.921997,919.865051,-4943.858398,1449.833252,921.518799,-4220.677246,1536.056519,869.691345,-4503.618164,1300.325317,535.361938,-4830.686523,1276.871094,447.672882,-3046.926270,1224.428223,642.783020,-2968.581787,1208.552368,530.873779,-3045.306396,1122.801392,569.259766,-3220.468750,1421.544922,660.278870,-2982.778564,1461.522217,668.878296,-3024.943604,1249.738770,635.178467,-2994.972412,1498.554077,478.814209,-2983.246338,1469.512695,626.152649,-2997.990967,1484.528564,521.586426,-2968.033691,1205.076294,498.119446,-3077.784668,1121.999878,511.006104,-3043.567139,1467.238159,582.459595,-3260.867676,1446.010132,489.149200,-3259.010498,1438.469727,531.066040,-3219.921875,1429.898560,617.926331,-4499.549316,1243.418091,585.021729,-4786.780273,1267.626831,598.948975,-4463.911621,1301.528442,471.514313,-3047.836670,1218.294556,598.310181,-4800.863281,1296.285767,499.573212,-3012.023682,1129.922363,512.082886,,,,,,
195,0.541667,-4458.502930,1241.598633,652.898438,-4236.846680,1614.110107,896.348267,-3521.357666,1644.818481,1302.343262,-3538.309326,1727.442749,1301.862671,-3458.395996,1700.246948,1298.896484,-4832.845703,1225.015259,598.428284,-4233.297363,1551.162354,951.424988,-5008.983887,1396.559326,919.422363,-3078.391357,1240.828247,634.194275,-5022.671387,1479.915283,919.866882,-4943.858887,1449.826538,921.512451,-4220.683594,1536.042969,869.701050,-4503.621094,1300.312256,535.361816,-4830.707031,1276.858887,447.690430,-3046.923828,1224.436401,642.790222,-2968.579346,1208.560425,530.871155,-3045.323486,1122.815430,569.267456,-3220.457031,1421.524658,660.459656,-2982.785156,1461.514526,668.881165,-3024.947510,1249.732910,635.176880,-2994.989014,1498.518921,478.795288,-2983.249268,1469.509277,626.156799,-2998.005371,1484.544922,521.596008,-2968.039062,1205.079956,498.127136,-3077.781006,1122.005859,510.996704,-3043.582764,1467.221313,582.481750,-3260.880615,1445.981445,489.167755,-3259.007568,1438.442627,531.086853,-3219.922363,1429.913208,617.901184,-4499.551758,1243.444702,585.012024,-4786.773926,1267.648071,598.978455,-4463.937012,1301.510376,471.508057,-3047.799805,1218.309937,598.321167,-4800.852051,1296.282593,499.589050,-3012.024902,1129.936523,512.085205,,,,,,
196,0.544444,-4458.493164,1241.586792,652.909424,-4236.828613,1614.106812,896.347595,-3521.366211,1644.818970,1302.347778,-3538.326416,1727.469727,1301.849487,-3458.400391,1700.252563,1298.883911,-4832.833008,1224.994751,598.443359,-4233.296875,1551.182617,951.416382,-5008.985840,1396.550049,919.422607,-3078.396240,1240.829834,634.194580,-5022.673340,1479.910034,919.862671,-4943.862793,1449.830566,921.518799,-4220.690918,1536.047974,869.693054,-4503.620117,1300.308472,535.362671,-4830.711426,1276.833008,447.681610,-3046.933350,1224.423950,642.772888,-2968.582031,1208.562378,530.861084,-3045.322998,1122.823975,569.262634,-3220.447021,1421.531738,660.477722,-2982.778809,1461.504517,668.889954,-3024.835693,1249.576538,635.225708,-2994.967529,1498.438965,478.615051,-2983.274414,1469.517700,626.164307,-2998.004639,1484.552734,521.580994,-2968.024170,1205.102417,498.124573,-3077.775879,1121.997925,511.000153,-3043.567871,1467.217163,582.484131,-3260.900879,1445.961182,489.188873,-3259.009766,1438.468140,531.062744,-3219.924805,1429.900635,617.901855,-4499.539551,1243.461670,584.986633,-4786.770508,1267.643921,598.981201,-4463.952148,1301.548340,471.487701,-3046.836426,1218.899170,597.778381,-4800.856934,1296.276855,499.584381,-3012.026855,1129.923950,512.090637,,,,,,
197,0.547222,-4458.493652,1241.582520,652.891724,-4236.860840,1614.196411,896.428101,-3521.360596,1644.806641,1302.356079,-3538.304932,1727.434448,1301.844971,-3458.399170,1700.250732,1298.886597,-4832.829590,1225.008545,598.439453,-4233.294922,1551.154907,951.422058,-5008.936523,1396.591675,919.423462,-3078.397217,1240.833008,634.200073,-5022.660645,1479.918823,919.873169,-4943.873047,1449.816895,921.511658,-4220.679199,1536.039185,869.703979,-4503.638184,1300.297485,535.381409,-4830.700195,1276.841797,447.708313,-3046.912109,1224.430176,642.778748,-2968.591797,1208.556274,530.867188,-3045.321777,1122.826782,569.246277,-3220.443848,1421.545410,660.443604,-2982.801270,1461.496338,668.902344,-3024.833740,1249.571289,635.209656,-2994.928467,1498.474731,478.812469,-2983.250000,1469.501831,626.186218,-2997.998291,1484.544800,521.582520,-2968.033936,1205.093994,498.111572,-3077.794922,1122.003052,510.991089,-3043.572021,1467.215088,582.485779,-3260.912109,1445.966064,489.190460,-3259.010254,1438.476807,531.064392,-3219.927734,1429.904053,617.925354,-4499.560547,1243.418091,585.011597,-4786.768555,1267.652832,598.984192,-4463.911621,1301.506104,471.506897,-3046.768066,1218.957153,597.755737,-4800.855957,1296.266968,499.588715,-3012.024658,1129.930420,512.086243,,,,,,
198,0.550000,-4458.485840,1241.580566,652.905823,-4236.842285,1614.103516,896.354187,-3521.354492,1644.804688,1302.348022,-3538.309814,1727.451538,1301.830566,-3458.374512,1700.259033,1298.893677,-4832.836914,1224.997925,598.441284,-4233.295410,1551.163696,951.434326,-5008.968750,1396.559937,919.418457,-3078.390381,1240.821289,634.199219,-5022.674805,1479.927246,919.879456,-4943.849121,1449.829834,921.513489,-4220.667480,1536.046387,869.706177,-4503.625977,1300.296021,535.383179,-4830.695801,1276.836792,447.699005,-3046.920654,1224.412598,642.776550,-2968.590820,1208.555298,530.865417,-3045.322266,1122.813965,569.239319,-3220.463135,1421.504272,660.283020,-2982.781982,1461.485718,668.907715,-3024.951172,1249.752075,635.157532,-2994.973389,1498.526611,478.806427,-2983.239746,1469.498047,626.185852,-2997.981689,1484.530396,521.609375,-2968.043945,1205.063721,498.115723,-3077.773926,1122.009155,511.001587,-3043.574219,1467.206543,582.477112,-3260.883545,1445.978760,489.185394,-3258.992432,1438.465210,531.075439,-3219.941650,1429.909058,617.946533,-4499.564453,1243.458618,585.030762,-4786.774414,1267.653320,598.977844,-4463.950195,1301.516846,471.490570,-3047.823242,1218.265625,598.319458,-4800.862305,1296.287598,499.584869,-3012.014160,1129.928955,512.086792,,,,,,
