Format Version,1.24,Take Name,F90_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.03.13.578 PM,Capture Start Frame,145869,Total Frames in Take,2698,Total Exported Frames,2698,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1468,Unlabeled 1468,Unlabeled 1468,Unlabeled 1469,Unlabeled 1469,Unlabeled 1469,Unlabeled 1470,Unlabeled 1470,Unlabeled 1470,Unlabeled 1471,Unlabeled 1471,Unlabeled 1471,Unlabeled 1472,Unlabeled 1472,Unlabeled 1472,Unlabeled 1473,Unlabeled 1473,Unlabeled 1473,Unlabeled 1474,Unlabeled 1474,Unlabeled 1474,Unlabeled 1475,Unlabeled 1475,Unlabeled 1475,Unlabeled 1476,Unlabeled 1476,Unlabeled 1476,Unlabeled 1477,Unlabeled 1477,Unlabeled 1477,Unlabeled 1478,Unlabeled 1478,Unlabeled 1478,Unlabeled 1479,Unlabeled 1479,Unlabeled 1479,Unlabeled 1480,Unlabeled 1480,Unlabeled 1480,Unlabeled 1481,Unlabeled 1481,Unlabeled 1481,Unlabeled 1482,Unlabeled 1482,Unlabeled 1482,Unlabeled 1483,Unlabeled 1483,Unlabeled 1483,Unlabeled 1484,Unlabeled 1484,Unlabeled 1484,Unlabeled 1485,Unlabeled 1485,Unlabeled 1485,Unlabeled 1486,Unlabeled 1486,Unlabeled 1486,Unlabeled 1487,Unlabeled 1487,Unlabeled 1487,Unlabeled 1488,Unlabeled 1488,Unlabeled 1488,Unlabeled 1489,Unlabeled 1489,Unlabeled 1489,Unlabeled 1490,Unlabeled 1490,Unlabeled 1490,Unlabeled 1491,Unlabeled 1491,Unlabeled 1491,Unlabeled 1492,Unlabeled 1492,Unlabeled 1492,Unlabeled 1493,Unlabeled 1493,Unlabeled 1493,Unlabeled 1494,Unlabeled 1494,Unlabeled 1494,Unlabeled 1495,Unlabeled 1495,Unlabeled 1495,Unlabeled 1496,Unlabeled 1496,Unlabeled 1496,Unlabeled 1497,Unlabeled 1497,Unlabeled 1497,Unlabeled 1498,Unlabeled 1498,Unlabeled 1498,Unlabeled 1499,Unlabeled 1499,Unlabeled 1499,Unlabeled 1500,Unlabeled 1500,Unlabeled 1500
,ID,"1D5A0DB15A22F11F1","1D5A0DB15A22F11F1","1D5A0DB15A22F11F1","2D5A0DB15A22F11F1","2D5A0DB15A22F11F1","2D5A0DB15A22F11F1","3D5A0DB15A22F11F1","3D5A0DB15A22F11F1","3D5A0DB15A22F11F1","4D5A0DB15A22F11F1","4D5A0DB15A22F11F1","4D5A0DB15A22F11F1","5D5A0DB15A22F11F1","5D5A0DB15A22F11F1","5D5A0DB15A22F11F1","6D5A0DB15A22F11F1","6D5A0DB15A22F11F1","6D5A0DB15A22F11F1","7D5A0DB15A22F11F1","7D5A0DB15A22F11F1","7D5A0DB15A22F11F1","9D5A0DB15A22F11F1","9D5A0DB15A22F11F1","9D5A0DB15A22F11F1","AD5A0DB15A22F11F1","AD5A0DB15A22F11F1","AD5A0DB15A22F11F1","BD5A0DB15A22F11F1","BD5A0DB15A22F11F1","BD5A0DB15A22F11F1","CD5A0DB15A22F11F1","CD5A0DB15A22F11F1","CD5A0DB15A22F11F1","DD5A0DB15A22F11F1","DD5A0DB15A22F11F1","DD5A0DB15A22F11F1","ED5A0DB15A22F11F1","ED5A0DB15A22F11F1","ED5A0DB15A22F11F1","10D5A0DB15A22F11F1","10D5A0DB15A22F11F1","10D5A0DB15A22F11F1","11D5A0DB15A22F11F1","11D5A0DB15A22F11F1","11D5A0DB15A22F11F1","12D5A0DB15A22F11F1","12D5A0DB15A22F11F1","12D5A0DB15A22F11F1","13D5A0DB15A22F11F1","13D5A0DB15A22F11F1","13D5A0DB15A22F11F1","14D5A0DB15A22F11F1","14D5A0DB15A22F11F1","14D5A0DB15A22F11F1","15D5A0DB15A22F11F1","15D5A0DB15A22F11F1","15D5A0DB15A22F11F1","16D5A0DB15A22F11F1","16D5A0DB15A22F11F1","16D5A0DB15A22F11F1","17D5A0DB15A22F11F1","17D5A0DB15A22F11F1","17D5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","21D5A0DB15A22F11F1","21D5A0DB15A22F11F1","21D5A0DB15A22F11F1","43D5A0DB15A22F11F1","43D5A0DB15A22F11F1","43D5A0DB15A22F11F1","47D5A0DB15A22F11F1","47D5A0DB15A22F11F1","47D5A0DB15A22F11F1","4BD5A0DB15A22F11F1","4BD5A0DB15A22F11F1","4BD5A0DB15A22F11F1","4CD5A0DB15A22F11F1","4CD5A0DB15A22F11F1","4CD5A0DB15A22F11F1","4DD5A0DB15A22F11F1","4DD5A0DB15A22F11F1","4DD5A0DB15A22F11F1","4ED5A0DB15A22F11F1","4ED5A0DB15A22F11F1","4ED5A0DB15A22F11F1","4FD5A0DB15A22F11F1","4FD5A0DB15A22F11F1","4FD5A0DB15A22F11F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-2854.428955,709.910706,507.925812,-2792.544434,756.818604,635.495239,-2759.999756,759.131226,627.689026,-2754.308350,691.405823,510.753326,-2771.648926,1407.733032,939.854980,-2718.298828,1473.059204,941.006958,-2096.840576,976.904358,913.868713,-1578.831543,132.035736,535.136536,-1559.418091,96.515404,621.941772,-1566.154907,90.420280,664.495178,-2757.842529,691.642334,477.496857,-2886.203369,767.955139,503.795563,-2872.400879,741.730469,562.927063,-2547.678955,929.104248,599.684265,-2710.024902,1191.699951,516.690125,-2522.435547,896.068115,666.977539,-2688.497070,1394.223877,941.470764,-1515.052612,446.381226,1306.187378,-1597.954346,456.356903,1310.059326,-1547.231812,524.177673,1310.315796,-2783.738525,1165.666260,616.188049,-2803.001465,793.126526,625.960022,-2509.180664,969.488342,549.206848,-2814.563965,757.519165,468.106537,-1574.493042,139.489212,493.568695,-2817.115967,757.657104,420.432159,-1377.838135,-60.439514,670.489380,-1357.896118,-25.018393,481.341888,-2481.356201,942.808716,486.160431,-2143.106689,927.136597,964.126099,-2721.748779,1159.004150,616.695435,-2143.349365,914.001709,881.555115,-1371.397095,-53.827698,627.881897
1,0.002778,-2854.443115,709.915955,507.934509,-2792.530518,756.816223,635.511841,-2759.977295,759.136597,627.689148,-2754.305420,691.418945,510.738129,-2771.642090,1407.738647,939.868774,-2718.299805,1473.049194,941.016418,-2096.837402,976.887207,913.858032,-1578.866821,132.073105,535.272644,-1559.399658,96.543259,621.924744,-1566.156494,90.417458,664.472412,-2757.703369,691.447205,477.509888,-2886.209961,767.940308,503.807129,-2872.394775,741.733459,562.927917,-2547.682373,929.082642,599.684387,-2709.991455,1191.680176,516.699524,-2522.426758,896.081787,666.977356,-2688.508301,1394.233765,941.455566,-1515.056519,446.411133,1306.192749,-1597.943848,456.352844,1310.067993,-1547.250732,524.174561,1310.322998,-2783.704834,1165.657471,616.294373,-2803.016113,793.101013,626.011841,-2509.179199,969.491333,549.201782,-2814.549072,757.530701,468.101990,-1574.564819,139.474060,493.470856,-2817.112549,757.660645,420.429016,-1377.776611,-60.408470,670.456787,-1358.115356,-25.230455,481.393982,-2481.359375,942.829407,486.160156,-2143.100342,927.146545,964.119873,-2721.696533,1158.989990,616.693665,-2143.352539,913.987122,881.580322,-1371.414062,-53.844215,627.860901
2,0.005556,-2854.449951,709.911255,507.942963,-2792.543457,756.796875,635.514221,-2759.975098,759.134399,627.679565,-2754.301758,691.432495,510.736237,-2771.629883,1407.718262,939.866821,-2718.289062,1473.046753,941.017700,-2096.833496,976.895691,913.862854,-1578.971313,132.272247,535.390686,-1559.393433,96.565598,621.885254,-1566.165527,90.413528,664.489807,-2757.722656,691.495056,477.576660,-2886.215820,767.932434,503.804260,-2872.380127,741.710388,562.930725,-2547.702637,929.084351,599.699097,-2710.004883,1191.684570,516.682129,-2522.447266,896.077332,667.000061,-2688.512939,1394.249756,941.449280,-1515.064697,446.435303,1306.170654,-1597.944336,456.333130,1310.076416,-1547.252930,524.158386,1310.319092,-2783.677246,1165.645020,616.306335,-2803.021240,793.085205,625.996887,-2509.193359,969.498535,549.183594,-2814.550781,757.535156,468.094238,-1574.586670,139.473434,493.576263,-2817.096924,757.641479,420.442505,-1378.104614,-60.301708,670.955261,-1358.154541,-25.275589,481.418213,-2481.380859,942.819824,486.140564,-2143.111084,927.157715,964.109619,-2721.685059,1158.993652,616.699829,-2143.317871,913.943970,881.615112,-1371.437134,-53.842682,627.897339
3,0.008333,-2854.447510,709.904541,507.948761,-2792.545166,756.797058,635.518494,-2759.952637,759.141907,627.681641,-2754.325195,691.466187,510.700348,-2771.646240,1407.735718,939.871582,-2718.295654,1473.052124,941.031433,-2096.836426,976.891907,913.867737,-1578.867432,132.050934,535.183228,-1559.384644,96.580902,621.825989,-1566.165405,90.439110,664.483704,-2757.728271,691.481873,477.513306,-2886.215332,767.911621,503.820312,-2872.381348,741.717346,562.944885,-2547.727295,929.092896,599.704468,-2710.025879,1191.702026,516.688416,-2522.446045,896.086243,666.981812,-2688.528320,1394.259399,941.424622,-1515.062256,446.427704,1306.143188,-1597.951782,456.316956,1310.073608,-1547.273682,524.147705,1310.320557,-2783.681396,1165.644043,616.310242,-2803.047852,793.089905,626.007019,-2509.190674,969.490784,549.175659,-2814.534180,757.535522,468.086151,-1574.640869,139.456146,493.611115,-2816.968262,757.466064,420.564148,-1377.918213,-60.402344,670.466370,-1358.171875,-25.280756,481.419678,-2481.348633,942.832397,486.124298,-2143.101318,927.143372,964.095825,-2721.656982,1158.979858,616.713318,-2143.300781,913.934631,881.650391,-1371.506714,-53.863083,627.895203
4,0.011111,-2854.439941,709.910156,507.960022,-2792.552246,756.783875,635.527039,-2759.947754,759.148804,627.668579,-2754.341553,691.474670,510.676392,-2771.635254,1407.725464,939.873779,-2718.292725,1473.052368,941.060364,-2096.823242,976.914246,913.887573,-1578.868530,132.060455,535.164185,-1559.348145,96.589256,621.744324,-1566.168945,90.431664,664.501892,-2757.741455,691.489685,477.543579,-2886.208496,767.892944,503.835693,-2872.385742,741.680176,562.963135,-2547.739502,929.064453,599.697144,-2710.033936,1191.710205,516.670959,-2522.458252,896.060852,667.002502,-2688.521240,1394.261353,941.417664,-1515.077637,446.437775,1306.121216,-1597.947754,456.326569,1310.100220,-1547.288940,524.134094,1310.320190,-2783.722656,1165.633545,616.196411,-2803.043457,793.081543,626.014404,-2509.186768,969.502869,549.166016,-2814.521240,757.550598,468.094604,-1574.651489,139.456970,493.472565,-2816.905762,757.443665,420.568481,-1377.860718,-60.431557,670.381775,-1358.192017,-25.288420,481.396149,-2481.350342,942.856445,486.093109,-2143.121826,927.162354,964.076355,-2721.627197,1158.976440,616.729187,-2143.277588,913.936157,881.686340,-1371.517822,-53.854557,627.868835
5,0.013889,-2854.459473,709.901062,507.972656,-2792.556396,756.773987,635.544312,-2759.955322,759.156189,627.666321,-2754.350830,691.475891,510.653076,-2771.622803,1407.714233,939.878357,-2718.311035,1473.066406,941.084717,-2096.813232,976.909668,913.887695,-1578.867554,132.052032,535.172913,-1559.277832,96.623619,621.679504,-1566.153687,90.453354,664.491760,-2757.876953,691.672974,477.399261,-2886.218994,767.896362,503.813324,-2872.392090,741.687012,562.961792,-2547.773193,929.064453,599.674011,-2710.064453,1191.719971,516.633545,-2522.452393,896.059448,666.999512,-2688.530273,1394.272949,941.401794,-1515.085938,446.456909,1306.098022,-1597.952271,456.303345,1310.102539,-1547.308105,524.123230,1310.314575,-2783.721924,1165.601929,616.193481,-2803.065186,793.051392,626.002808,-2509.220459,969.507263,549.133362,-2814.530518,757.555725,468.116241,-1574.691772,139.454407,493.588806,-2816.908447,757.356079,420.594513,-1377.866821,-60.410641,670.359131,-1358.236694,-25.296295,481.409912,-2481.337891,942.902283,486.062012,-2143.123047,927.166504,964.081726,-2721.628174,1158.978760,616.739075,-2143.234375,913.902954,881.741760,-1371.594116,-53.862236,627.879089
