Format Version,1.24,Take Name,F-90_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.04.50.699 PM,Capture Start Frame,180832,Total Frames in Take,2480,Total Exported Frames,2480,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1569,Unlabeled 1569,Unlabeled 1569,Unlabeled 1570,Unlabeled 1570,Unlabeled 1570,Unlabeled 1571,Unlabeled 1571,Unlabeled 1571,Unlabeled 1572,Unlabeled 1572,Unlabeled 1572,Unlabeled 1573,Unlabeled 1573,Unlabeled 1573,Unlabeled 1574,Unlabeled 1574,Unlabeled 1574,Unlabeled 1575,Unlabeled 1575,Unlabeled 1575,Unlabeled 1576,Unlabeled 1576,Unlabeled 1576,Unlabeled 1577,Unlabeled 1577,Unlabeled 1577,Unlabeled 1578,Unlabeled 1578,Unlabeled 1578,Unlabeled 1579,Unlabeled 1579,Unlabeled 1579,Unlabeled 1580,Unlabeled 1580,Unlabeled 1580,Unlabeled 1581,Unlabeled 1581,Unlabeled 1581,Unlabeled 1582,Unlabeled 1582,Unlabeled 1582,Unlabeled 1583,Unlabeled 1583,Unlabeled 1583,Unlabeled 1584,Unlabeled 1584,Unlabeled 1584,Unlabeled 1585,Unlabeled 1585,Unlabeled 1585,Unlabeled 1586,Unlabeled 1586,Unlabeled 1586,Unlabeled 1587,Unlabeled 1587,Unlabeled 1587,Unlabeled 1588,Unlabeled 1588,Unlabeled 1588,Unlabeled 1589,Unlabeled 1589,Unlabeled 1589,Unlabeled 1590,Unlabeled 1590,Unlabeled 1590,Unlabeled 1591,Unlabeled 1591,Unlabeled 1591,Unlabeled 1592,Unlabeled 1592,Unlabeled 1592,Unlabeled 1593,Unlabeled 1593,Unlabeled 1593,Unlabeled 1594,Unlabeled 1594,Unlabeled 1594,Unlabeled 1595,Unlabeled 1595,Unlabeled 1595,Unlabeled 1596,Unlabeled 1596,Unlabeled 1596,Unlabeled 1597,Unlabeled 1597,Unlabeled 1597,Unlabeled 1598,Unlabeled 1598,Unlabeled 1598,Unlabeled 1599,Unlabeled 1599,Unlabeled 1599,Unlabeled 1600,Unlabeled 1600,Unlabeled 1600,Unlabeled 1601,Unlabeled 1601,Unlabeled 1601
,ID,"1D5A0DB15A22F11F1","1D5A0DB15A22F11F1","1D5A0DB15A22F11F1","2D5A0DB15A22F11F1","2D5A0DB15A22F11F1","2D5A0DB15A22F11F1","3D5A0DB15A22F11F1","3D5A0DB15A22F11F1","3D5A0DB15A22F11F1","4D5A0DB15A22F11F1","4D5A0DB15A22F11F1","4D5A0DB15A22F11F1","5D5A0DB15A22F11F1","5D5A0DB15A22F11F1","5D5A0DB15A22F11F1","6D5A0DB15A22F11F1","6D5A0DB15A22F11F1","6D5A0DB15A22F11F1","7D5A0DB15A22F11F1","7D5A0DB15A22F11F1","7D5A0DB15A22F11F1","9D5A0DB15A22F11F1","9D5A0DB15A22F11F1","9D5A0DB15A22F11F1","AD5A0DB15A22F11F1","AD5A0DB15A22F11F1","AD5A0DB15A22F11F1","BD5A0DB15A22F11F1","BD5A0DB15A22F11F1","BD5A0DB15A22F11F1","CD5A0DB15A22F11F1","CD5A0DB15A22F11F1","CD5A0DB15A22F11F1","DD5A0DB15A22F11F1","DD5A0DB15A22F11F1","DD5A0DB15A22F11F1","ED5A0DB15A22F11F1","ED5A0DB15A22F11F1","ED5A0DB15A22F11F1","10D5A0DB15A22F11F1","10D5A0DB15A22F11F1","10D5A0DB15A22F11F1","11D5A0DB15A22F11F1","11D5A0DB15A22F11F1","11D5A0DB15A22F11F1","12D5A0DB15A22F11F1","12D5A0DB15A22F11F1","12D5A0DB15A22F11F1","13D5A0DB15A22F11F1","13D5A0DB15A22F11F1","13D5A0DB15A22F11F1","14D5A0DB15A22F11F1","14D5A0DB15A22F11F1","14D5A0DB15A22F11F1","15D5A0DB15A22F11F1","15D5A0DB15A22F11F1","15D5A0DB15A22F11F1","16D5A0DB15A22F11F1","16D5A0DB15A22F11F1","16D5A0DB15A22F11F1","17D5A0DB15A22F11F1","17D5A0DB15A22F11F1","17D5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","21D5A0DB15A22F11F1","21D5A0DB15A22F11F1","21D5A0DB15A22F11F1","43D5A0DB15A22F11F1","43D5A0DB15A22F11F1","43D5A0DB15A22F11F1","4FD5A0DB15A22F11F1","4FD5A0DB15A22F11F1","4FD5A0DB15A22F11F1","52D5A0DB15A22F11F1","52D5A0DB15A22F11F1","52D5A0DB15A22F11F1","59D5A0DB15A22F11F1","59D5A0DB15A22F11F1","59D5A0DB15A22F11F1","5DD5A0DB15A22F11F1","5DD5A0DB15A22F11F1","5DD5A0DB15A22F11F1","5ED5A0DB15A22F11F1","5ED5A0DB15A22F11F1","5ED5A0DB15A22F11F1","5FD5A0DB15A22F11F1","5FD5A0DB15A22F11F1","5FD5A0DB15A22F11F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-2816.749268,692.385315,508.381592,-2793.034912,757.128845,640.885742,-2760.168945,759.324585,632.189941,-2727.152832,740.337708,512.945801,-2771.605957,1407.712402,939.855591,-2718.305664,1473.062256,941.040039,-2157.758057,903.102844,922.255371,-1578.954468,132.287399,535.402039,-1559.274170,96.584435,621.707397,-1566.091675,90.423531,664.430786,-2730.540039,741.255920,479.175659,-2877.614258,718.786255,507.814819,-2849.217773,702.469727,565.154175,-2547.644043,929.205933,599.770508,-2709.998291,1191.726562,516.706299,-2522.472412,896.079346,666.966187,-2688.474609,1394.163208,941.446960,-1515.081299,446.380096,1306.139160,-1597.949463,456.332458,1310.101562,-1547.318726,524.152222,1310.335449,-2783.661865,1165.630859,616.185913,-2803.246338,793.350098,630.727478,-2509.173584,969.488220,549.247559,-2815.273438,757.300232,472.673309,-1574.594727,139.497955,493.555267,-2819.351074,758.067383,427.273987,-1377.917480,-60.448303,670.447693,-1371.478516,-53.807644,627.791382,-2112.633301,963.607971,957.640625,-1358.182007,-25.243219,481.360748,-2110.849609,954.068237,873.990540,-2721.645508,1159.015503,616.762695,-2481.463867,942.668945,486.210876
1,0.002778,-2816.758301,692.392761,508.358063,-2793.044434,757.127014,640.908020,-2760.188477,759.335999,632.163086,-2727.146973,740.304749,512.941650,-2771.602539,1407.700684,939.865845,-2718.308105,1473.071289,941.073914,-2157.768066,903.066528,922.257202,-1578.837280,132.065704,535.202026,-1559.183838,96.565125,621.617920,-1566.104980,90.408707,664.463440,-2730.559814,741.290588,479.136932,-2877.632812,718.776123,507.847321,-2849.230469,702.477661,565.141418,-2547.647461,929.210510,599.789673,-2710.000488,1191.727051,516.684265,-2522.482178,896.083496,666.977966,-2688.516113,1394.228027,941.442627,-1515.082397,446.401337,1306.092285,-1597.956909,456.338379,1310.127319,-1547.321289,524.148254,1310.337402,-2783.671875,1165.646606,616.189636,-2803.224609,793.332214,630.730042,-2509.170410,969.501892,549.245117,-2815.264160,757.288513,472.699768,-1574.436768,139.441986,493.443542,-2819.354980,758.057373,427.263458,-1377.929932,-60.423088,670.440918,-1371.511230,-53.809914,627.799744,-2112.636963,963.638611,957.670288,-1358.213257,-25.239059,481.406281,-2110.829590,954.081848,874.000305,-2721.646973,1159.021851,616.769165,-2481.453125,942.705505,486.209991
2,0.005556,-2816.762695,692.405762,508.350555,-2793.013184,757.104736,640.942627,-2760.200439,759.344116,632.138794,-2727.137207,740.309509,512.962158,-2771.610596,1407.705322,939.886475,-2718.306152,1473.052856,941.093994,-2157.785889,903.066162,922.278809,-1578.837524,132.067810,535.185120,-1559.046143,96.578217,621.507080,-1566.121216,90.422340,664.466919,-2730.566406,741.327820,479.092194,-2877.661621,718.767700,507.849091,-2849.240479,702.466736,565.159058,-2547.628418,929.198425,599.809814,-2710.006836,1191.735840,516.661987,-2522.480469,896.057739,666.993103,-2688.553467,1394.236816,941.421875,-1515.077026,446.446869,1306.056030,-1597.957886,456.349396,1310.146118,-1547.333496,524.123718,1310.349731,-2783.658203,1165.615356,616.204590,-2803.228516,793.297607,630.743713,-2509.177002,969.505737,549.234741,-2815.239746,757.270874,472.737305,-1574.444214,139.414124,493.500244,-2819.344482,758.037842,427.244324,-1377.984985,-60.441204,670.425049,-1371.534546,-53.805367,627.833008,-2112.618164,963.650146,957.682678,-1358.262573,-25.254925,481.432861,-2110.806885,954.069336,873.995728,-2721.636230,1159.019531,616.785950,-2481.421387,942.743408,486.170563
3,0.008333,-2816.763184,692.424927,508.319672,-2793.006104,757.095398,640.999390,-2760.209473,759.360535,632.147339,-2727.148926,740.299011,512.979858,-2771.624023,1407.701904,939.890015,-2718.308838,1473.051636,941.114441,-2157.774902,903.011414,922.292969,-1578.831543,132.090057,535.206299,-1558.932617,96.547607,621.410583,-1566.124634,90.443451,664.469116,-2730.587402,741.330566,479.038513,-2877.695801,718.747925,507.859772,-2849.245361,702.468933,565.158813,-2547.616699,929.203064,599.802795,-2710.026367,1191.767944,516.657959,-2522.469727,896.049744,666.979797,-2688.564697,1394.233643,941.414124,-1515.066895,446.504150,1306.035034,-1597.949585,456.304077,1310.164062,-1547.327759,524.100403,1310.346924,-2783.641113,1165.600220,616.302063,-2803.262695,793.297058,630.762939,-2509.184082,969.515198,549.238892,-2815.234375,757.287415,472.779968,-1574.467163,139.420929,493.509277,-2819.341797,758.016907,427.244141,-1378.220703,-60.306049,670.737000,-1371.555054,-53.821514,627.857483,-2112.601807,963.650085,957.710388,-1358.266479,-25.295782,481.436340,-2110.816406,954.087158,874.001099,-2721.619873,1159.027100,616.802551,-2481.446289,942.712341,486.164764
4,0.011111,-2816.781006,692.419678,508.316925,-2792.999268,757.080750,641.049316,-2760.209473,759.361389,632.143066,-2727.151123,740.293030,512.998169,-2771.628662,1407.670654,939.902832,-2718.319580,1473.052002,941.130127,-2157.790039,903.015259,922.313416,-1578.863525,132.083374,535.210876,-1558.805176,96.527138,621.327515,-1566.148804,90.421257,664.464844,-2730.602295,741.357117,479.024567,-2877.707520,718.721130,507.863953,-2849.265869,702.457275,565.171936,-2547.633057,929.200317,599.793640,-2710.042969,1191.779175,516.634399,-2522.474365,896.040588,667.001038,-2688.593018,1394.244751,941.401428,-1515.068115,446.525848,1306.016846,-1597.947266,456.285797,1310.218750,-1547.328613,524.101013,1310.335083,-2783.652588,1165.610596,616.183167,-2803.261475,793.270081,630.765076,-2509.195557,969.515991,549.216919,-2815.240723,757.273804,472.807281,-1574.484497,139.385971,493.536682,-2819.343506,758.033813,427.223724,-1378.028687,-60.444443,670.383728,-1371.612305,-53.874813,627.865234,-2112.606201,963.659058,957.738464,-1358.298584,-25.323023,481.445618,-2110.802246,954.078674,874.003113,-2721.610596,1159.020630,616.822327,-2481.399414,942.774597,486.132080
5,0.013889,-2816.786133,692.427124,508.308105,-2793.001709,757.074890,641.084473,-2760.231934,759.378967,632.137756,-2727.164551,740.278137,512.992371,-2771.639893,1407.674194,939.900818,-2718.327148,1473.054810,941.147339,-2157.803955,903.001709,922.320923,-1578.857056,132.111984,535.345703,-1558.725098,96.529549,621.273254,-1566.164673,90.426842,664.466858,-2730.600830,741.362061,478.998444,-2877.722656,718.722656,507.858337,-2849.290527,702.447021,565.195557,-2547.661621,929.188110,599.774170,-2710.053467,1191.794434,516.625793,-2522.496094,896.025879,666.993652,-2688.617432,1394.243286,941.403198,-1515.067139,446.520447,1305.980957,-1597.933105,456.266418,1310.245605,-1547.333252,524.091614,1310.327393,-2783.685791,1165.576172,616.198669,-2803.287842,793.264709,630.778320,-2509.213623,969.526123,549.206665,-2815.249512,757.270996,472.840302,-1574.469971,139.369263,493.540436,-2819.360840,757.999512,427.234711,-1378.034058,-60.481651,670.338623,-1371.632568,-53.916332,627.905396,-2112.581543,963.667297,957.731873,-1358.359253,-25.346617,481.478943,-2110.791504,954.097778,874.008972,-2721.621826,1159.015991,616.862793,-2481.412354,942.760254,486.107208
6,0.016667,-2816.790039,692.444031,508.296356,-2793.017334,757.079895,641.114136,-2760.235107,759.380066,632.139099,-2727.166016,740.272644,513.009521,-2771.664307,1407.671631,939.906982,-2718.342041,1473.049805,941.170044,-2157.789551,902.974060,922.329529,-1578.871704,132.109070,535.358154,-1558.722046,96.518623,621.253784,-1566.160767,90.428223,664.442017,-2730.590576,741.348572,478.972290,-2877.727051,718.740173,507.863098,-2849.301270,702.446167,565.190735,-2547.649414,929.212036,599.756470,-2710.085449,1191.810791,516.598633,-2522.506592,896.035400,666.976685,-2688.580566,1394.196655,941.400513,-1515.050659,446.559631,1305.971680,-1597.941040,456.252289,1310.278687,-1547.340332,524.084717,1310.314331,-2783.694336,1165.597778,616.180969,-2803.316650,793.254395,630.759644,-2509.221924,969.533447,549.196594,-2815.260498,757.272461,472.861298,-1574.440552,139.368454,493.540741,-2819.381836,758.029419,427.235474,-1378.050781,-60.455837,670.322327,-1371.616577,-53.928673,627.889709,-2112.585693,963.678223,957.736633,-1358.315063,-25.294481,481.474609,-2110.784912,954.100464,874.010742,-2721.623047,1159.010132,616.857422,-2481.399170,942.776123,486.112213
