Format Version,1.24,Take Name,F-60_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.04.31.594 PM,Capture Start Frame,173955,Total Frames in Take,2676,Total Exported Frames,2676,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1536,Unlabeled 1536,Unlabeled 1536,Unlabeled 1537,Unlabeled 1537,Unlabeled 1537,Unlabeled 1538,Unlabeled 1538,Unlabeled 1538,Unlabeled 1539,Unlabeled 1539,Unlabeled 1539,Unlabeled 1540,Unlabeled 1540,Unlabeled 1540,Unlabeled 1541,Unlabeled 1541,Unlabeled 1541,Unlabeled 1542,Unlabeled 1542,Unlabeled 1542,Unlabeled 1543,Unlabeled 1543,Unlabeled 1543,Unlabeled 1544,Unlabeled 1544,Unlabeled 1544,Unlabeled 1545,Unlabeled 1545,Unlabeled 1545,Unlabeled 1546,Unlabeled 1546,Unlabeled 1546,Unlabeled 1547,Unlabeled 1547,Unlabeled 1547,Unlabeled 1548,Unlabeled 1548,Unlabeled 1548,Unlabeled 1549,Unlabeled 1549,Unlabeled 1549,Unlabeled 1550,Unlabeled 1550,Unlabeled 1550,Unlabeled 1551,Unlabeled 1551,Unlabeled 1551,Unlabeled 1552,Unlabeled 1552,Unlabeled 1552,Unlabeled 1553,Unlabeled 1553,Unlabeled 1553,Unlabeled 1554,Unlabeled 1554,Unlabeled 1554,Unlabeled 1555,Unlabeled 1555,Unlabeled 1555,Unlabeled 1556,Unlabeled 1556,Unlabeled 1556,Unlabeled 1557,Unlabeled 1557,Unlabeled 1557,Unlabeled 1558,Unlabeled 1558,Unlabeled 1558,Unlabeled 1559,Unlabeled 1559,Unlabeled 1559,Unlabeled 1560,Unlabeled 1560,Unlabeled 1560,Unlabeled 1561,Unlabeled 1561,Unlabeled 1561,Unlabeled 1562,Unlabeled 1562,Unlabeled 1562,Unlabeled 1563,Unlabeled 1563,Unlabeled 1563,Unlabeled 1564,Unlabeled 1564,Unlabeled 1564,Unlabeled 1565,Unlabeled 1565,Unlabeled 1565,Unlabeled 1566,Unlabeled 1566,Unlabeled 1566,Unlabeled 1567,Unlabeled 1567,Unlabeled 1567,Unlabeled 1568,Unlabeled 1568,Unlabeled 1568
,ID,"1D5A0DB15A22F11F1","1D5A0DB15A22F11F1","1D5A0DB15A22F11F1","2D5A0DB15A22F11F1","2D5A0DB15A22F11F1","2D5A0DB15A22F11F1","3D5A0DB15A22F11F1","3D5A0DB15A22F11F1","3D5A0DB15A22F11F1","4D5A0DB15A22F11F1","4D5A0DB15A22F11F1","4D5A0DB15A22F11F1","5D5A0DB15A22F11F1","5D5A0DB15A22F11F1","5D5A0DB15A22F11F1","6D5A0DB15A22F11F1","6D5A0DB15A22F11F1","6D5A0DB15A22F11F1","7D5A0DB15A22F11F1","7D5A0DB15A22F11F1","7D5A0DB15A22F11F1","9D5A0DB15A22F11F1","9D5A0DB15A22F11F1","9D5A0DB15A22F11F1","AD5A0DB15A22F11F1","AD5A0DB15A22F11F1","AD5A0DB15A22F11F1","BD5A0DB15A22F11F1","BD5A0DB15A22F11F1","BD5A0DB15A22F11F1","CD5A0DB15A22F11F1","CD5A0DB15A22F11F1","CD5A0DB15A22F11F1","DD5A0DB15A22F11F1","DD5A0DB15A22F11F1","DD5A0DB15A22F11F1","ED5A0DB15A22F11F1","ED5A0DB15A22F11F1","ED5A0DB15A22F11F1","10D5A0DB15A22F11F1","10D5A0DB15A22F11F1","10D5A0DB15A22F11F1","11D5A0DB15A22F11F1","11D5A0DB15A22F11F1","11D5A0DB15A22F11F1","12D5A0DB15A22F11F1","12D5A0DB15A22F11F1","12D5A0DB15A22F11F1","13D5A0DB15A22F11F1","13D5A0DB15A22F11F1","13D5A0DB15A22F11F1","14D5A0DB15A22F11F1","14D5A0DB15A22F11F1","14D5A0DB15A22F11F1","15D5A0DB15A22F11F1","15D5A0DB15A22F11F1","15D5A0DB15A22F11F1","16D5A0DB15A22F11F1","16D5A0DB15A22F11F1","16D5A0DB15A22F11F1","17D5A0DB15A22F11F1","17D5A0DB15A22F11F1","17D5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1AD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1BD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1CD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","1DD5A0DB15A22F11F1","21D5A0DB15A22F11F1","21D5A0DB15A22F11F1","21D5A0DB15A22F11F1","43D5A0DB15A22F11F1","43D5A0DB15A22F11F1","43D5A0DB15A22F11F1","4FD5A0DB15A22F11F1","4FD5A0DB15A22F11F1","4FD5A0DB15A22F11F1","52D5A0DB15A22F11F1","52D5A0DB15A22F11F1","52D5A0DB15A22F11F1","58D5A0DB15A22F11F1","58D5A0DB15A22F11F1","58D5A0DB15A22F11F1","59D5A0DB15A22F11F1","59D5A0DB15A22F11F1","59D5A0DB15A22F11F1","5AD5A0DB15A22F11F1","5AD5A0DB15A22F11F1","5AD5A0DB15A22F11F1","5BD5A0DB15A22F11F1","5BD5A0DB15A22F11F1","5BD5A0DB15A22F11F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-2825.240967,693.463379,507.814575,-2792.558594,757.097534,640.225708,-2760.225098,759.395630,631.178955,-2729.670410,730.452637,511.864258,-2771.702148,1407.683594,939.889160,-2718.367432,1473.070679,941.182983,-2154.613281,910.976379,945.397095,-1578.822754,132.101410,535.169495,-1558.742432,96.586670,621.226013,-1566.086304,90.421417,664.384888,-2732.928467,731.792358,478.061096,-2881.619873,726.834106,507.158173,-2855.605957,708.353516,564.757263,-2547.679199,929.188660,599.761719,-2710.138672,1191.811157,516.617798,-2522.490967,896.029175,666.950256,-2688.662109,1394.224854,941.447632,-1515.046265,446.505371,1306.001221,-1597.985596,456.275299,1310.211548,-1547.333740,524.073608,1310.280273,-2783.663086,1165.606201,616.279114,-2803.224121,793.130127,629.513123,-2509.248047,969.528870,549.202087,-2815.241455,757.368347,472.414520,-1574.456909,139.398071,493.452606,-2819.385010,758.781677,426.837219,-1377.926147,-60.451450,670.290588,-1371.599487,-53.904892,627.831726,-2101.388916,974.892761,938.263306,-2481.277588,942.893738,486.037231,-1358.294922,-25.336557,481.372192,-2126.554932,935.026062,868.778687,-2721.682373,1159.016357,616.884521
1,0.002778,-2825.261475,693.465393,507.828827,-2792.574707,757.092529,640.252747,-2760.220459,759.387085,631.170166,-2729.661865,730.444214,511.861847,-2771.728027,1407.680664,939.883789,-2718.381104,1473.072388,941.188538,-2154.622314,910.969360,945.372620,-1578.842407,132.103958,535.160522,-1558.743286,96.570915,621.216248,-1566.104248,90.420044,664.385742,-2732.936768,731.775146,478.067291,-2881.625244,726.847900,507.142303,-2855.609863,708.360107,564.771606,-2547.664062,929.206665,599.761108,-2710.135010,1191.798462,516.641113,-2522.478271,896.015076,666.949280,-2688.657227,1394.208008,941.466553,-1515.031372,446.529785,1305.996094,-1597.999146,456.284790,1310.191528,-1547.326294,524.051025,1310.274292,-2783.677002,1165.601074,616.184265,-2803.236084,793.132263,629.507629,-2509.254883,969.548279,549.193481,-2815.242188,757.371216,472.419098,-1574.529297,139.412170,493.358826,-2819.380615,758.757507,426.835785,-1377.941895,-60.441471,670.308411,-1371.610962,-53.906910,627.774658,-2101.394531,974.907349,938.253601,-2481.277588,942.929688,486.039215,-1358.312256,-25.368975,481.351929,-2126.538818,935.048096,868.780945,-2721.719238,1159.017700,616.866760
2,0.005556,-2825.275879,693.479126,507.852264,-2792.577393,757.105164,640.259644,-2760.213135,759.369324,631.158142,-2729.652344,730.432495,511.852570,-2771.735352,1407.686646,939.885986,-2718.389404,1473.076172,941.177307,-2154.623535,910.987549,945.376587,-1578.815308,132.103592,535.161011,-1558.737915,96.581528,621.222717,-1566.074341,90.430870,664.374512,-2732.933838,731.749451,478.089630,-2881.616699,726.849976,507.157074,-2855.627197,708.356995,564.781128,-2547.652588,929.199951,599.745422,-2710.156006,1191.811890,516.616333,-2522.495117,896.027283,666.944702,-2688.607666,1394.147095,941.490173,-1515.020386,446.502838,1305.989502,-1598.003784,456.282532,1310.190674,-1547.324829,524.044250,1310.268188,-2783.688965,1165.615234,616.175598,-2803.225342,793.136414,629.497253,-2509.270264,969.543030,549.187012,-2815.244385,757.363464,472.424896,-1574.446655,139.412460,493.383728,-2819.377197,758.745056,426.842499,-1377.864014,-60.384415,670.284058,-1371.563965,-53.893780,627.753784,-2101.390869,974.907654,938.235046,-2481.274170,942.889221,486.055145,-1358.293457,-25.403122,481.337158,-2126.556641,934.998413,868.744812,-2721.740723,1159.017090,616.870483
3,0.008333,-2825.270752,693.489380,507.846344,-2792.591064,757.125854,640.261047,-2760.210693,759.373108,631.164368,-2729.669434,730.443115,511.846954,-2771.743652,1407.684326,939.879089,-2718.393555,1473.068237,941.174011,-2154.607666,910.998108,945.360779,-1578.814941,132.116913,535.146240,-1558.749634,96.612297,621.230652,-1566.071411,90.422226,664.396851,-2732.924072,731.792358,478.089386,-2881.614258,726.853394,507.157440,-2855.641602,708.370972,564.755066,-2547.656006,929.208313,599.733948,-2710.140381,1191.802734,516.624695,-2522.479736,896.043823,666.940857,-2688.667236,1394.207520,941.495117,-1515.030396,446.515961,1305.996826,-1598.019653,456.301208,1310.173706,-1547.316162,524.090820,1310.257690,-2783.676025,1165.601318,616.297974,-2803.211914,793.154053,629.493042,-2509.262207,969.548035,549.194580,-2815.254150,757.370667,472.412201,-1574.429810,139.410934,493.388794,-2819.397949,758.742859,426.837616,-1377.864380,-60.423615,670.307800,-1371.535278,-53.892044,627.734009,-2101.404297,974.917542,938.221985,-2481.279785,942.875916,486.051483,-1358.258057,-25.397449,481.320190,-2126.537598,935.009583,868.726929,-2721.773193,1159.026001,616.872314
4,0.011111,-2825.260254,693.500732,507.842010,-2792.591553,757.141968,640.260315,-2760.207275,759.369019,631.178955,-2729.664062,730.444641,511.847687,-2771.744141,1407.681396,939.855225,-2718.395508,1473.083618,941.154907,-2154.616455,910.992432,945.352112,-1578.773315,132.109192,535.118713,-1558.784180,96.619263,621.257690,-1566.071411,90.442093,664.393372,-2732.931641,731.764832,478.061768,-2881.605713,726.870544,507.154480,-2855.638672,708.372986,564.770691,-2547.644043,929.208435,599.729248,-2710.152588,1191.796509,516.618896,-2522.496582,896.049316,666.927124,-2688.627930,1394.147583,941.498169,-1515.017822,446.522919,1306.014648,-1598.019653,456.310333,1310.157959,-1547.311401,524.110107,1310.255127,-2783.655762,1165.635376,616.286804,-2803.225342,793.153320,629.496216,-2509.266357,969.542480,549.188782,-2815.253174,757.367981,472.421936,-1574.398804,139.430145,493.355438,-2819.386963,758.748230,426.824829,-1377.803467,-60.407303,670.303833,-1371.489990,-53.890629,627.709106,-2101.409180,974.922363,938.210632,-2481.254150,942.917053,486.036011,-1358.248413,-25.385708,481.319061,-2126.560547,935.003296,868.708679,-2721.785645,1159.018921,616.859497
5,0.013889,-2825.247314,693.509766,507.830261,-2792.598145,757.133301,640.253296,-2760.209961,759.352112,631.161621,-2729.655518,730.446411,511.841431,-2771.750488,1407.701660,939.854309,-2718.388672,1473.077271,941.143311,-2154.606445,911.007080,945.348511,-1578.807373,132.118546,535.271790,-1558.840454,96.611397,621.304077,-1566.062988,90.441238,664.375916,-2732.895508,731.757751,478.084808,-2881.593506,726.881714,507.146790,-2855.629150,708.388916,564.751099,-2547.613525,929.213684,599.712524,-2710.123047,1191.778564,516.643555,-2522.457520,896.039368,666.936279,-2688.674805,1394.203125,941.499756,-1515.021606,446.493958,1306.012817,-1598.013184,456.292847,1310.145386,-1547.306030,524.107910,1310.241333,-2783.656250,1165.621460,616.278076,-2803.195801,793.174988,629.488464,-2509.263428,969.541321,549.193970,-2815.271240,757.374390,472.381134,-1574.411499,139.424500,493.335480,-2819.384033,758.739197,426.776855,-1377.918457,-60.245865,670.569946,-1371.460815,-53.858082,627.704407,-2101.405029,974.925903,938.185364,-2481.298096,942.835999,486.093628,-1358.174927,-25.369987,481.255585,-2126.542480,934.975525,868.706055,-2721.821289,1159.026611,616.840454
