Format Version,1.24,Take Name,F30_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 05.59.46.773 PM,Capture Start Frame,71420,Total Frames in Take,2749,Total Exported Frames,2749,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.016667,-2841.360840,699.829956,506.902222,-2792.534668,757.082703,636.960144,-2760.126709,759.157043,628.203125,-2740.133545,707.113464,509.539856,-2771.692871,1407.653564,939.926331,-2718.354492,1473.067993,941.251465,-2118.056885,957.745178,961.836121,-1578.843994,132.100311,535.197205,-1558.787964,96.572029,621.277893,-1566.172485,90.386238,664.473022,-2743.024170,708.080078,476.399963,-2887.002930,748.338074,504.611206,-2866.890137,725.013794,563.056274,-2547.585205,929.227112,599.820496,-2710.166260,1191.830933,516.607117,-2522.431641,896.033325,666.945679,-2688.674072,1394.255859,941.409912,-1515.062744,446.518860,1305.983643,-1597.924805,456.243073,1310.287720,-1547.302612,524.095764,1310.317383,-2783.702393,1165.571533,616.178406,-2803.248047,792.979309,626.620178,-2509.333740,969.550293,549.112305,-2814.852295,757.230042,469.103668,-1574.524902,139.383530,493.523560,-1358.332886,-25.353580,481.460052,-1371.623413,-53.943768,627.874023,-1377.954102,-60.432110,670.261353,-2818.499756,758.704895,423.720245,-2721.686035,1159.028564,616.900146,-2158.460938,900.908020,915.010254,-2107.479492,958.026855,878.655701,-2480.767334,943.662598,485.647217,,,
7,0.019444,-2841.374023,699.851318,506.897583,-2792.536621,757.110107,636.982666,-2760.130371,759.152100,628.213257,-2740.133057,707.102539,509.553558,-2771.712402,1407.661987,939.936035,-2718.364746,1473.061157,941.257324,-2118.049561,957.753723,961.820984,-1578.827271,132.096893,535.186462,-1558.823242,96.577232,621.272949,-1566.150391,90.429337,664.439758,-2743.031738,708.096619,476.405884,-2886.998047,748.347229,504.614899,-2866.885010,725.014038,563.049133,-2547.580078,929.235840,599.792419,-2710.173828,1191.822632,516.587891,-2522.433594,896.021545,666.942688,-2688.670410,1394.252441,941.417175,-1515.055298,446.540070,1305.981567,-1597.931885,456.237610,1310.277466,-1547.304321,524.103577,1310.308350,-2783.715332,1165.564209,616.184631,-2803.210938,792.971497,626.590210,-2509.373291,969.539185,549.090637,-2814.864746,757.229370,469.120972,-1574.517944,139.354263,493.536804,-1358.303223,-25.320236,481.458832,-1371.637451,-53.975147,627.922302,-1377.968262,-60.436569,670.244751,-2818.484619,758.641907,423.716034,-2721.719238,1159.019165,616.909790,-2158.468018,900.916870,915.002258,-2107.488037,958.014587,878.636292,-2480.762451,943.669250,485.682831,,,
8,0.022222,-2841.384766,699.831116,506.882721,-2792.541260,757.108948,636.997681,-2760.128174,759.139160,628.221619,-2740.125488,707.093018,509.546997,-2771.717773,1407.670654,939.919067,-2718.376709,1473.062256,941.250122,-2118.045410,957.769165,961.813171,-1578.828979,132.097000,535.171936,-1558.859619,96.635956,621.268860,-1566.146729,90.428009,664.441223,-2743.033203,708.074585,476.423279,-2886.998779,748.357971,504.597534,-2866.909180,725.013550,563.042847,-2547.567383,929.219055,599.776978,-2710.171631,1191.825928,516.602600,-2522.431396,896.030334,666.927368,-2688.674805,1394.242065,941.401428,-1515.052979,446.539612,1305.964722,-1597.954102,456.259491,1310.239258,-1547.305176,524.094666,1310.288696,-2783.726807,1165.574097,616.177368,-2803.217041,792.979309,626.564087,-2509.373047,969.549377,549.083984,-2814.896973,757.233215,469.092804,-1574.466187,139.372086,493.499237,-1358.294312,-25.342497,481.408478,-1371.598267,-53.966148,627.860229,-1377.916748,-60.418636,670.241882,-2818.504639,758.604187,423.725891,-2721.745850,1159.022827,616.924744,-2158.485107,900.951416,914.985901,-2107.481445,958.009644,878.621155,-2480.787842,943.630249,485.690277,,,
9,0.025000,-2841.383057,699.835632,506.892151,-2792.550049,757.109985,637.008057,-2760.129150,759.122498,628.211426,-2740.143555,707.106018,509.550873,-2771.744385,1407.679321,939.915039,-2718.387695,1473.067749,941.244568,-2118.056396,957.777649,961.793030,-1578.852539,132.129593,535.308350,-1558.912231,96.646820,621.275208,-1566.139038,90.407661,664.438049,-2743.005371,708.119202,476.411682,-2886.998047,748.387451,504.581451,-2866.919434,725.029785,563.018860,-2547.592041,929.242188,599.765320,-2710.194580,1191.810669,516.592285,-2522.434326,896.056030,666.920532,-2688.693604,1394.248169,941.420715,-1515.051392,446.551147,1305.968872,-1597.965454,456.252716,1310.249512,-1547.309814,524.129395,1310.274780,-2783.724121,1165.585205,616.156494,-2803.225098,792.990479,626.556274,-2509.380127,969.555603,549.081848,-2814.906250,757.233704,469.077789,-1574.496582,139.429932,493.356628,-1358.303711,-25.357555,481.408325,-1371.615356,-53.929489,627.838562,-1377.840820,-60.390045,670.198242,-2818.496582,758.577393,423.740906,-2721.740723,1159.009277,616.924805,-2158.510254,900.944702,914.961304,-2107.490234,958.021118,878.628845,-2480.770264,943.649170,485.704620,,,
10,0.027778,-2841.416748,699.855164,506.849823,-2792.550537,757.108582,636.981934,-2760.135010,759.109375,628.218079,-2740.136230,707.108826,509.547577,-2771.762451,1407.685913,939.898560,-2718.385010,1473.080444,941.221863,-2118.062012,957.801025,961.772949,-1578.835449,132.098373,535.174927,-1558.951782,96.661713,621.304443,-1566.137207,90.416451,664.425598,-2743.020752,708.128845,476.411743,-2887.006348,748.393738,504.572449,-2866.937988,725.027039,563.009888,-2547.588379,929.240967,599.749634,-2710.180420,1191.800171,516.613708,-2522.432129,896.072754,666.896606,-2688.691650,1394.254517,941.431152,-1515.046265,446.540588,1305.976807,-1597.982422,456.263306,1310.207153,-1547.308838,524.140564,1310.261230,-2783.735840,1165.616943,616.154968,-2803.222656,793.019165,626.548035,-2509.375000,969.570007,549.084900,-2814.926270,757.227356,469.051483,-1574.456909,139.455566,493.385834,-1358.284302,-25.363907,481.381073,-1371.557373,-53.913010,627.811890,-1377.811279,-60.368412,670.222717,-2818.469482,758.495178,423.500519,-2721.770508,1159.003662,616.909546,-2158.498291,900.958252,914.875977,-2107.498291,958.012634,878.612061,-2480.698975,943.744507,485.673584,,,
11,0.030556,-2841.426270,699.873413,506.826355,-2792.553223,757.111755,636.975403,-2760.123779,759.088867,628.223816,-2740.137939,707.111694,509.544556,-2771.771729,1407.701294,939.878723,-2718.390625,1473.069702,941.196228,-2118.052002,957.822571,961.736755,-1578.831543,132.103226,535.098999,-1558.987427,96.670784,621.335144,-1566.139771,90.435219,664.422180,-2742.994873,708.154846,476.391022,-2887.010254,748.389954,504.565430,-2866.942871,725.047302,562.985352,-2547.580078,929.256836,599.750183,-2710.165771,1191.779297,516.618958,-2522.434082,896.073914,666.897583,-2688.685791,1394.247437,941.438599,-1515.048340,446.539948,1305.989136,-1597.989258,456.306061,1310.153076,-1547.307617,524.158813,1310.239502,-2783.718750,1165.634399,616.146790,-2803.222412,793.037109,626.538635,-2509.395020,969.560059,549.066101,-2814.933594,757.228699,469.004852,-1574.430298,139.483978,493.374634,-1358.200317,-25.327963,481.309692,-1371.528687,-53.879185,627.745483,-1377.802002,-60.352211,670.223511,-2818.460693,758.619568,423.396423,-2721.795166,1159.001465,616.872742,-2158.520508,900.999756,914.869690,-2107.499512,958.018005,878.602966,-2480.675781,943.769470,485.648102,,,
12,0.033333,-2841.431641,699.883728,506.812103,-2792.550293,757.121399,636.956482,-2760.127686,759.073303,628.233765,-2740.154053,707.132446,509.530182,-2771.774658,1407.718628,939.855103,-2718.394775,1473.075684,941.177612,-2118.037354,957.837952,961.725830,-1578.937744,132.339996,535.320496,-1559.041626,96.686279,621.382385,-1566.103394,90.463486,664.378967,-2742.997314,708.176697,476.391235,-2887.018799,748.409363,504.543732,-2866.938477,725.063110,562.980713,-2547.581543,929.279053,599.707886,-2710.175049,1191.778564,516.626343,-2522.422119,896.111023,666.858826,-2688.661621,1394.239380,941.447388,-1515.060547,446.499359,1305.997314,-1598.002441,456.336334,1310.113770,-1547.307373,524.166504,1310.214355,-2783.712646,1165.669189,616.248596,-2803.200928,793.049011,626.500000,-2509.393799,969.552185,549.061646,-2814.972900,757.086426,468.811859,-1574.444336,139.494781,493.324066,-1358.197144,-25.306644,481.312073,-1371.517822,-53.876884,627.720032,-1377.725586,-60.322891,670.232483,-2818.447021,758.620911,423.260956,-2721.798096,1158.995972,616.851318,-2158.515869,901.042358,914.793945,-2107.505127,958.010925,878.594482,-2480.631592,943.799744,485.669312,,,
13,0.036111,-2841.458496,699.901123,506.786285,-2792.556885,757.132202,636.947510,-2760.108643,759.051941,628.236511,-2740.154785,707.112122,509.535187,-2771.761719,1407.728516,939.846069,-2718.394775,1473.085449,941.141296,-2118.036865,957.846680,961.705444,-1578.829102,132.120712,535.084961,-1559.107544,96.691200,621.447510,-1566.102905,90.455513,664.383728,-2742.978760,708.197754,476.377197,-2886.989990,748.428284,504.539734,-2866.957275,725.079773,562.952820,-2547.572510,929.249817,599.688904,-2710.175537,1191.757812,516.633972,-2522.414307,896.122314,666.856445,-2688.647217,1394.230957,941.445496,-1515.065430,446.492554,1306.023682,-1598.010864,456.348083,1310.075928,-1547.303955,524.179871,1310.205933,-2783.718018,1165.669922,616.129089,-2803.201416,793.066345,626.511292,-2509.382568,969.550842,549.075439,-2815.006836,757.173828,468.798920,-1574.381226,139.491882,493.249634,-1358.168823,-25.274872,481.266541,-1371.474854,-53.841713,627.674072,-1377.723389,-60.334209,670.253418,-2818.459229,758.595947,423.179260,-2721.797852,1158.981567,616.837280,-2158.536621,901.052063,914.749268,-2107.513184,958.000671,878.580933,-2480.627441,943.778748,485.694183,,,
14,0.038889,-2841.452148,699.918457,506.761719,-2792.520752,757.020691,636.856567,-2760.104248,759.042725,628.237244,-2740.149658,707.138550,509.521484,-2771.770508,1407.750366,939.836487,-2718.390381,1473.097534,941.110229,-2118.026367,957.863953,961.674805,-1578.822754,132.110458,535.051208,-1559.162598,96.683014,621.521912,-1566.099365,90.490051,664.340332,-2742.946777,708.222717,476.356659,-2887.009277,748.436157,504.532166,-2866.948486,725.089844,562.924011,-2547.562744,929.278076,599.698914,-2710.161377,1191.747925,516.643433,-2522.420654,896.122986,666.837769,-2688.639160,1394.222046,941.461670,-1515.071045,446.475891,1306.042114,-1598.009644,456.353088,1310.056396,-1547.271484,524.210083,1310.222290,-2783.722168,1165.686035,616.134338,-2803.196289,793.080139,626.506836,-2509.374023,969.537415,549.080750,-2814.995361,757.097168,468.696198,-1574.540649,139.531357,493.361572,-1357.928711,-25.018023,480.953308,-1371.445679,-53.809517,627.672058,-1377.697998,-60.319687,670.276428,-2818.434082,758.608032,423.147888,-2721.789307,1158.965210,616.833862,-2158.522949,901.089661,914.700989,-2107.531738,958.006775,878.574158,-2480.562256,943.859070,485.689026,,,
15,0.041667,-2841.453857,699.924255,506.751648,-2792.635010,756.958496,636.665466,-2760.107666,759.050476,628.239014,-2740.153320,707.153748,509.528564,-2771.774170,1407.744629,939.827332,-2718.383301,1473.092651,941.062256,-2118.012939,957.910156,961.648132,-1578.818115,132.121048,535.016479,-1559.196777,96.664299,621.587708,-1566.089111,90.469666,664.335876,-2742.959229,708.262329,476.316681,-2887.030029,748.457214,504.532410,-2866.952637,725.100891,562.909485,-2547.560303,929.286377,599.696777,-2710.137451,1191.736572,516.646545,-2522.419434,896.145813,666.861023,-2688.624756,1394.228760,941.476746,-1515.077271,446.446381,1306.052612,-1598.007690,456.361786,1310.038940,-1547.257935,524.232727,1310.234863,-2783.707520,1165.695068,616.121582,-2803.184570,793.136108,626.466797,-2509.350098,969.541321,549.097839,-2815.010986,757.084839,468.633667,-1574.516968,139.554138,493.366455,-1357.850098,-24.907597,480.939148,-1371.394287,-53.781433,627.649902,-1377.664917,-60.309776,670.301697,-2818.444092,758.581909,423.073914,-2721.776367,1158.961670,616.819397,-2158.529785,901.113525,914.697388,-2107.534180,957.998840,878.567566,-2480.546631,943.870300,485.659607,,,
