Format Version,1.24,Take Name,F60_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.00.33.420 PM,Capture Start Frame,88213,Total Frames in Take,2350,Total Exported Frames,2350,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
260,0.722222,-2848.099121,704.699890,507.175690,-2792.732422,756.806824,636.182434,-2760.100830,759.209290,628.104187,-2746.523926,698.902832,510.422455,-2771.701416,1407.696289,939.883179,-2718.360596,1473.066162,941.173706,-2104.055420,972.877502,944.210388,-1578.835449,132.090576,535.161133,-1559.104248,96.613136,621.557312,-1566.116943,90.422119,664.468079,-2749.644775,700.053101,476.776947,-2887.247314,758.027466,504.187897,-2870.280762,733.171265,563.252808,-2547.597412,929.236816,599.751770,-2710.178223,1191.819214,516.839355,-2522.469971,896.037903,666.966431,-2688.609619,1394.181885,941.498901,-1515.066406,446.478149,1306.012939,-1598.034180,456.346741,1310.105225,-1547.272461,524.164062,1310.300293,-2783.671387,1165.648071,616.186096,-2803.164062,793.024231,626.558594,-2509.216309,969.557922,549.261353,-2815.099609,757.550171,469.025421,-1574.403809,139.467728,493.413422,-1358.210571,-25.337856,481.350952,-1371.521484,-53.799965,627.794006,-1377.868408,-60.377747,670.396912,-2817.316162,757.344177,421.306396,-2156.881836,907.473999,942.458435,-2123.697021,938.712524,870.582275,-2721.815918,1159.020386,616.818481,-2794.672607,754.955322,590.817871,-2481.316406,942.840149,486.072693
261,0.725000,-2848.103516,704.726868,507.148499,-2792.754395,756.790588,636.086426,-2760.081299,759.200256,628.096680,-2746.514160,698.903931,510.419434,-2771.696777,1407.706299,939.869202,-2718.354248,1473.067139,941.127014,-2104.095459,972.874695,944.200867,-1578.829956,132.107788,535.144409,-1559.176758,96.582458,621.632507,-1566.102051,90.427910,664.454102,-2749.530518,699.707886,476.970551,-2887.304199,758.030518,504.208862,-2870.273438,733.164795,563.233704,-2547.579346,929.233704,599.728271,-2710.147949,1191.799072,516.829224,-2522.458740,896.045288,666.967712,-2688.576172,1394.157959,941.515686,-1515.066040,446.451080,1306.037842,-1598.025635,456.361450,1310.060425,-1547.265015,524.149231,1310.299072,-2783.668701,1165.673096,616.296753,-2803.153320,793.016968,626.551758,-2509.214111,969.548096,549.251953,-2815.095459,757.557251,469.001801,-1574.567139,139.511444,493.558289,-1358.203613,-25.301279,481.321594,-1371.494019,-53.809902,627.759583,-1377.837280,-60.409573,670.421875,-2817.288818,757.325623,421.305145,-2156.862549,907.492554,942.422241,-2123.697510,938.710144,870.579102,-2721.802979,1159.010254,616.801758,-2794.671631,754.970825,590.782288,-2481.318359,942.844116,486.090210
262,0.727778,-2848.078369,704.720886,507.082947,-2792.718750,756.788391,636.104065,-2760.075684,759.195129,628.109741,-2746.505371,698.921448,510.420380,-2771.684082,1407.702393,939.846497,-2718.346680,1473.070068,941.096252,-2104.108643,972.901550,944.159180,-1578.939941,132.293564,535.335022,-1559.242065,96.562828,621.698303,-1566.109131,90.443924,664.437622,-2749.534668,699.714111,476.957428,-2887.241211,758.065002,504.188232,-2870.282227,733.182800,563.223511,-2547.544189,929.228088,599.738464,-2709.989746,1191.814087,516.694031,-2522.460205,896.066589,666.954102,-2688.554199,1394.149170,941.532959,-1515.069824,446.437622,1306.064453,-1598.020752,456.349945,1310.036621,-1547.251221,524.169861,1310.305664,-2783.610107,1165.678223,616.281494,-2803.143555,793.030457,626.544189,-2509.207520,969.515320,549.253845,-2815.082031,757.564209,468.967804,-1574.547729,139.474548,493.545959,-1357.941772,-25.052191,481.063080,-1371.482056,-53.804111,627.767761,-1377.843628,-60.430115,670.449280,-2817.274658,757.301514,421.286438,-2156.858643,907.476013,942.395264,-2123.710693,938.664612,870.569580,-2721.787842,1159.001465,616.791321,-2794.716797,754.997681,590.726135,-2481.336182,942.813904,486.110291
263,0.730556,-2848.065674,704.739929,507.046173,-2792.723633,756.864136,636.150574,-2760.057129,759.153931,628.074646,-2746.490234,698.921875,510.428192,-2771.672363,1407.704102,939.825989,-2718.349121,1473.050781,941.051514,-2104.109375,972.882812,944.147583,-1578.816772,132.083466,535.113037,-1559.310547,96.537056,621.752441,-1566.139648,90.398705,664.414001,-2749.508545,699.673645,477.023834,-2887.238770,758.059387,504.166595,-2870.270508,733.166138,563.178528,-2547.558838,929.213684,599.696106,-2709.955811,1191.805420,516.723816,-2522.444336,896.059326,666.949341,-2688.551514,1394.153198,941.494263,-1515.079224,446.420227,1306.074829,-1598.013428,456.358337,1310.029663,-1547.251221,524.179443,1310.301392,-2783.641846,1165.665405,616.144104,-2803.129639,793.029236,626.519836,-2509.202148,969.511047,549.228577,-2815.074219,757.551331,468.945282,-1574.539551,139.469437,493.541077,-1357.862305,-24.987530,481.054291,-1371.479980,-53.797440,627.741760,-1377.842896,-60.422817,670.440796,-2817.270264,757.295776,421.245026,-2156.867432,907.483826,942.388489,-2123.729248,938.651733,870.574768,-2721.778076,1159.001709,616.761597,-2794.704590,755.002075,590.652954,-2481.321045,942.810547,486.095825
264,0.733333,-2848.077637,704.744385,507.029938,-2792.678955,756.813049,636.092590,-2760.039551,759.140625,628.066406,-2746.475830,698.917603,510.398254,-2771.666504,1407.702148,939.832520,-2718.338867,1473.043091,941.016296,-2104.118896,972.886719,944.156921,-1578.825928,132.063477,535.071960,-1559.348999,96.531891,621.814087,-1566.113525,90.420105,664.407410,-2749.606934,700.027100,476.834015,-2887.248779,758.061401,504.159882,-2870.269287,733.159729,563.175049,-2547.554688,929.215088,599.696106,-2710.040527,1191.781738,516.887878,-2522.455566,896.055786,666.949219,-2688.539795,1394.160767,941.476196,-1515.070923,446.441895,1306.094482,-1597.993896,456.338867,1310.020264,-1547.248657,524.167480,1310.294434,-2783.665527,1165.651978,616.112427,-2803.106934,793.074951,626.457947,-2509.204590,969.500366,549.224915,-2815.066895,757.569031,468.920837,-1574.512817,139.476959,493.511505,-1357.810059,-24.941153,481.003448,-1371.450439,-53.766724,627.710205,-1377.835571,-60.422413,670.449219,-2817.251221,757.303955,421.214325,-2156.847656,907.483154,942.374756,-2123.732666,938.636536,870.585815,-2721.787109,1159.000732,616.755737,-2794.698975,755.018982,590.634460,-2481.326172,942.761597,486.114319
265,0.736111,-2848.078369,704.757690,507.012543,-2792.667236,756.822083,636.078674,-2760.037842,759.142578,628.073364,-2746.467285,698.930298,510.404053,-2771.677490,1407.705078,939.825317,-2718.336914,1473.034546,940.992188,-2104.127197,972.894531,944.141663,-1578.842285,132.058197,535.070679,-1559.369751,96.516159,621.840393,-1566.114014,90.439178,664.411316,-2749.497803,699.675537,477.052612,-2887.245605,758.074036,504.141937,-2870.268555,733.156250,563.154480,-2547.573242,929.198730,599.682739,-2709.911377,1191.794312,516.770996,-2522.457275,896.065308,666.937378,-2688.532471,1394.160400,941.460632,-1515.073364,446.412476,1306.103882,-1597.980225,456.347656,1310.027710,-1547.251221,524.169922,1310.301270,-2783.686523,1165.656860,616.106812,-2803.104004,793.068481,626.450195,-2509.213623,969.500305,549.206482,-2815.058594,757.569397,468.907745,-1574.490967,139.492599,493.501923,-1357.815186,-24.967875,481.026733,-1371.424072,-53.771637,627.719238,-1377.848999,-60.464600,670.430908,-2817.245605,757.280945,421.172729,-2156.844482,907.471130,942.376343,-2123.733398,938.610046,870.601074,-2721.766357,1159.003540,616.730530,-2794.662354,754.988403,590.588928,-2481.330566,942.807861,486.118713
266,0.738889,-2848.079834,704.758606,506.999084,-2792.689209,756.827087,636.059143,-2760.029053,759.154297,628.080688,-2746.458740,698.935059,510.397064,-2771.690674,1407.704102,939.812927,-2718.340332,1473.042725,940.981018,-2104.142578,972.905029,944.117920,-1578.824219,132.066254,535.056580,-1559.372559,96.532951,621.845520,-1566.135742,90.451012,664.379517,-2749.610596,700.022522,476.829163,-2887.240723,758.059937,504.127319,-2870.266846,733.159058,563.140747,-2547.590576,929.215271,599.681213,-2709.899414,1191.786377,516.768188,-2522.448486,896.085571,666.918701,-2688.527832,1394.176758,941.453369,-1515.080200,446.403687,1306.120728,-1597.976562,456.352325,1310.017578,-1547.250488,524.174805,1310.301025,-2783.709473,1165.656372,616.109497,-2803.105713,793.082703,626.436646,-2509.209961,969.478394,549.192139,-2815.042969,757.559082,468.884460,-1574.489380,139.490784,493.357391,-1357.807251,-24.925877,481.002258,-1371.445801,-53.793198,627.713196,-1377.820557,-60.426846,670.426697,-2817.229980,757.254272,421.135559,-2156.843750,907.487854,942.373657,-2123.743652,938.607849,870.600586,-2721.742432,1158.989014,616.715088,-2794.621582,754.963379,590.603394,-2481.328369,942.819946,486.099945
267,0.741667,-2848.068359,704.761536,507.002960,-2792.656982,756.814758,636.075806,-2760.019287,759.169678,628.080872,-2746.458008,698.940247,510.379181,-2771.694580,1407.704712,939.796387,-2718.333252,1473.043335,940.980957,-2104.123047,972.888977,944.156616,-1578.840088,132.059891,535.053223,-1559.375366,96.501144,621.804993,-1566.135010,90.441986,664.396240,-2749.525635,699.691833,477.063354,-2887.247070,758.068542,504.125885,-2870.264160,733.174805,563.114807,-2547.562500,929.190308,599.676453,-2709.904053,1191.796143,516.778320,-2522.449951,896.085754,666.920837,-2688.523193,1394.183350,941.437988,-1515.094360,446.390350,1306.111328,-1597.971802,456.353088,1310.015503,-1547.274292,524.176819,1310.300415,-2783.681396,1165.627808,616.093689,-2803.120605,793.096375,626.417175,-2509.224609,969.482361,549.179138,-2815.031982,757.546204,468.860779,-1574.511963,139.510864,493.437164,-1357.855957,-24.965446,481.036346,-1371.427856,-53.796444,627.696777,-1377.874756,-60.472092,670.416382,-2817.228760,757.284302,421.165161,-2156.864746,907.481812,942.379089,-2123.729248,938.604980,870.623779,-2721.710938,1158.991089,616.731201,-2794.608887,754.990173,590.577759,-2481.350098,942.807495,486.101990
268,0.744444,-2848.070801,704.760071,506.986267,-2792.673340,756.819275,636.064514,-2760.020020,759.154602,628.070312,-2746.464355,698.947449,510.350403,-2771.673096,1407.681763,939.800354,-2718.330811,1473.036865,940.984253,-2104.129395,972.887451,944.169739,-1578.844604,132.074829,535.205933,-1559.312744,96.555061,621.757812,-1566.136719,90.429237,664.371826,-2749.622070,700.062622,476.809753,-2887.241699,758.067749,504.116760,-2870.251953,733.168335,563.109070,-2547.563232,929.197510,599.686829,-2709.925293,1191.800903,516.751648,-2522.478271,896.092651,666.898132,-2688.529297,1394.191284,941.417969,-1515.089722,446.380341,1306.112061,-1597.974976,456.354248,1310.022949,-1547.282593,524.171997,1310.287109,-2783.675537,1165.661499,616.087158,-2803.122314,793.075623,626.410156,-2509.232666,969.480164,549.169250,-2815.025146,757.558350,468.873535,-1574.500244,139.485916,493.422302,-1357.855469,-24.937956,480.995605,-1371.445435,-53.809189,627.689514,-1377.897217,-60.464268,670.398621,-2817.192627,757.250061,421.136841,-2156.868408,907.477661,942.367920,-2123.745361,938.614075,870.653259,-2721.699951,1158.997437,616.735107,-2794.569336,754.939575,590.586426,-2481.330811,942.810425,486.084381
269,0.747222,-2848.058105,704.750732,507.001587,-2792.673584,756.812134,636.070068,-2760.006348,759.171265,628.069092,-2746.461670,698.937744,510.336761,-2771.664307,1407.690918,939.803833,-2718.330811,1473.035400,940.981995,-2104.120850,972.905823,944.184998,-1578.831421,132.102692,535.212280,-1559.280640,96.542557,621.697998,-1566.137329,90.450378,664.382996,-2749.634277,700.147888,476.799561,-2887.248047,758.063354,504.111237,-2870.248535,733.171326,563.100403,-2547.570312,929.191406,599.708130,-2709.946777,1191.801758,516.737000,-2522.462402,896.079224,666.911255,-2688.534180,1394.201416,941.400391,-1515.093140,446.392731,1306.108765,-1597.966797,456.364990,1310.027832,-1547.307617,524.133850,1310.272095,-2783.702637,1165.637817,616.102356,-2803.140137,793.084961,626.415344,-2509.249268,969.471375,549.135193,-2815.010742,757.554260,468.882629,-1574.342163,139.473480,493.194336,-1357.917725,-24.956623,481.003937,-1371.474487,-53.806568,627.701843,-1377.894531,-60.437286,670.364868,-2817.204590,757.267517,421.151337,-2156.875000,907.477112,942.393188,-2123.739746,938.612549,870.649902,-2721.662842,1158.994385,616.759766,-2794.562012,754.961609,590.577209,-2481.299072,942.842407,486.056305
270,0.750000,-2848.040527,704.748596,507.015350,-2792.656982,756.793945,636.066650,-2760.024902,759.166565,628.062317,-2746.467041,698.949524,510.330811,-2771.654053,1407.692627,939.813721,-2718.331055,1473.048584,941.003174,-2104.113281,972.889587,944.208557,-1578.835327,132.104294,535.231506,-1559.217285,96.568512,621.624573,-1566.129883,90.451973,664.372253,-2749.632568,700.187317,476.811493,-2887.254639,758.057922,504.119049,-2870.251465,733.169800,563.106873,-2547.595703,929.191223,599.696167,-2709.968750,1191.808228,516.721558,-2522.471680,896.086426,666.903687,-2688.541016,1394.208252,941.409851,-1515.083252,446.414581,1306.105591,-1597.988037,456.335480,1310.049438,-1547.330811,524.109375,1310.262085,-2783.706787,1165.629028,616.105225,-2803.174805,793.027588,626.446655,-2509.249756,969.491760,549.143738,-2815.010986,757.552673,468.898224,-1574.602417,139.474106,493.437225,-1357.962769,-24.977083,481.009827,-1371.501343,-53.787518,627.700806,-1377.944580,-60.473869,670.387573,-2817.205322,757.292786,421.164093,-2156.882812,907.477905,942.377625,-2123.718506,938.654419,870.670776,-2721.658447,1159.002563,616.753662,-2794.499268,754.892578,590.634338,-2481.326416,942.890869,486.037994
271,0.752778,-2848.029297,704.735474,507.037170,-2792.662354,756.798523,636.097412,-2760.033203,759.174744,628.044434,-2746.480225,698.938171,510.317566,-2771.646484,1407.684692,939.822998,-2718.329102,1473.036987,941.036133,-2104.095215,972.888367,944.251648,-1578.839233,132.077881,535.094971,-1559.146240,96.567505,621.536438,-1566.129150,90.437424,664.388733,-2749.643555,700.203491,476.773285,-2887.249756,758.044861,504.109436,-2870.241943,733.164368,563.099243,-2547.591309,929.192078,599.710632,-2709.977783,1191.825317,516.720154,-2522.476074,896.076050,666.926331,-2688.562500,1394.211792,941.392395,-1515.088745,446.397858,1306.078125,-1597.988892,456.334290,1310.067871,-1547.340820,524.118530,1310.254517,-2783.677490,1165.606201,616.119812,-2803.162842,793.021729,626.455200,-2509.257080,969.488342,549.141479,-2815.003906,757.553040,468.909363,-1574.627930,139.466385,493.473450,-1358.172119,-25.155142,481.266357,-1371.519287,-53.798252,627.708740,-1377.932861,-60.441048,670.313660,-2817.189697,757.305237,421.164001,-2156.887207,907.489563,942.396790,-2123.711670,938.638733,870.667419,-2721.638428,1159.005981,616.764893,-2794.499512,754.895569,590.653748,-2481.320068,942.851257,486.060364
272,0.755556,-2848.024414,704.738159,507.067810,-2792.654541,756.786316,636.147034,-2760.022217,759.183777,628.038757,-2746.487793,698.939209,510.316833,-2771.652588,1407.686768,939.843689,-2718.332764,1473.044922,941.064697,-2104.015625,972.890930,944.307190,-1578.832886,132.086945,535.086548,-1559.041016,96.610786,621.441162,-1566.127441,90.466690,664.371460,-2749.669434,700.206726,476.733795,-2887.259766,758.038147,504.132690,-2870.241211,733.170471,563.095398,-2547.612549,929.219604,599.736511,-2710.025879,1191.829590,516.686401,-2522.472656,896.067444,666.945068,-2688.581055,1394.233276,941.370483,-1515.103882,446.428284,1306.063354,-1597.992554,456.348145,1310.091675,-1547.344360,524.125183,1310.255249,-2783.677979,1165.616089,616.126953,-2803.194580,793.031067,626.449890,-2509.266602,969.512878,549.151978,-2814.999023,757.549011,468.932068,-1574.444336,139.484711,493.353180,-1358.293091,-25.277002,481.342834,-1371.600830,-53.830891,627.721069,-1377.950562,-60.441555,670.309631,-2817.187012,757.297668,421.156189,-2156.911133,907.436951,942.447632,-2123.716553,938.671082,870.687683,-2721.622803,1158.986206,616.795837,-2794.519043,754.918213,590.688171,-2481.307129,942.870544,486.031281
273,0.758333,-2848.020508,704.718323,507.084137,-2792.647949,756.784241,636.193542,-2760.039307,759.192627,628.022949,-2746.506836,698.949829,510.309174,-2771.663818,1407.684692,939.863831,-2718.335449,1473.045776,941.099243,-2103.977783,972.866699,944.348755,-1578.845581,132.103287,535.129395,-1558.948364,96.626358,621.362976,-1566.137939,90.433701,664.393799,-2749.673584,700.207947,476.694244,-2887.262695,758.034363,504.128052,-2870.249512,733.153748,563.105103,-2547.607178,929.229309,599.755493,-2710.043213,1191.836792,516.659424,-2522.490234,896.043152,666.958862,-2688.554443,1394.192993,941.377991,-1515.091675,446.485260,1306.052124,-1597.989746,456.339508,1310.115479,-1547.342896,524.107727,1310.269287,-2783.686279,1165.609131,616.148254,-2803.213379,792.997192,626.463318,-2509.279785,969.520691,549.122131,-2815.006104,757.541199,468.937927,-1574.485962,139.428268,493.403656,-1358.295654,-25.303959,481.358551,-1371.624878,-53.862419,627.773926,-1377.988159,-60.439068,670.267578,-2817.206299,757.298828,421.168427,-2156.911133,907.428467,942.468384,-2123.705078,938.662659,870.682434,-2721.626709,1158.990723,616.823486,-2794.479980,754.875061,590.762329,-2481.310791,942.903381,486.011688
274,0.761111,-2848.020752,704.702881,507.109711,-2792.644287,756.792603,636.249817,-2760.036377,759.188965,627.998596,-2746.522461,698.930115,510.278534,-2771.673828,1407.680542,939.872986,-2718.344971,1473.043945,941.130066,-2103.955078,972.873108,944.357605,-1578.965576,132.342392,535.369568,-1558.892822,96.638687,621.287415,-1566.147827,90.454781,664.387268,-2749.689697,700.201660,476.677673,-2887.277344,758.027649,504.140320,-2870.251953,733.157410,563.115967,-2547.628418,929.217102,599.756470,-2710.074219,1191.856689,516.644409,-2522.502930,896.041016,666.960205,-2688.558838,1394.182129,941.414124,-1515.076660,446.479218,1306.010376,-1597.991577,456.313324,1310.153076,-1547.349365,524.106262,1310.263550,-2783.690674,1165.604858,616.136230,-2803.218262,792.995605,626.456238,-2509.283203,969.549927,549.142456,-2815.020996,757.541870,468.966766,-1574.507812,139.438217,493.313568,-1358.280396,-25.284882,481.360077,-1371.609863,-53.879425,627.767151,-1377.977051,-60.426109,670.234314,-2817.227295,757.306519,421.188721,-2156.922363,907.461792,942.472168,-2123.683594,938.706909,870.701294,-2721.638428,1158.989746,616.828857,-2794.469482,754.874023,590.807983,-2481.319824,942.892029,486.010864
275,0.763889,-2848.006836,704.685364,507.103912,-2792.648926,756.793823,636.293945,-2760.047363,759.190735,628.002014,-2746.452637,698.954041,510.286804,-2771.680664,1407.677246,939.901978,-2718.353760,1473.056396,941.159668,-2103.950439,972.868286,944.406616,-1578.848511,132.129776,535.155518,-1558.856689,96.651726,621.243347,-1566.153076,90.443398,664.388611,-2749.700684,700.209534,476.648041,-2887.274902,758.019043,504.147644,-2870.257568,733.164917,563.116333,-2547.638428,929.214539,599.762512,-2710.123535,1191.853027,516.599731,-2522.506348,896.034546,666.963684,-2688.635986,1394.247192,941.398315,-1515.077515,446.494568,1305.989258,-1597.984985,456.286316,1310.202759,-1547.351196,524.091370,1310.269409,-2783.705811,1165.592407,616.165039,-2803.208008,793.004822,626.461365,-2509.281738,969.554626,549.152283,-2815.014648,757.556213,469.001648,-1574.557861,139.442535,493.349670,-1358.345215,-25.328949,481.369843,-1371.663330,-53.910809,627.817505,-1377.877930,-60.272091,670.266052,-2817.290771,757.413940,421.312531,-2156.923828,907.456726,942.484985,-2123.676025,938.742004,870.694275,-2721.669189,1159.021973,616.851501,-2794.443848,754.861023,590.872986,-2481.306641,942.889709,485.975739
276,0.766667,-2847.995850,704.666321,507.133118,-2792.649170,756.801208,636.326904,-2760.074707,759.233032,628.026917,-2746.471924,698.949463,510.288300,-2771.692383,1407.682495,939.908508,-2718.368896,1473.074585,941.202026,-2103.926270,972.864502,944.431763,-1578.862915,132.122086,535.158813,-1558.840210,96.668236,621.220886,-1566.159058,90.457069,664.395020,-2749.691406,700.167908,476.630371,-2887.283203,758.029663,504.150452,-2870.257324,733.164307,563.131287,-2547.626465,929.228149,599.778870,-2710.124023,1191.867188,516.578308,-2522.499268,896.028870,666.982910,-2688.657715,1394.249878,941.403320,-1515.073853,446.506989,1305.978394,-1597.981079,456.292999,1310.220947,-1547.346069,524.098816,1310.293457,-2783.714355,1165.599365,616.184143,-2803.205322,792.996216,626.453796,-2509.301758,969.585449,549.156006,-2815.025391,757.556580,469.026764,-1574.545532,139.409668,493.363647,-1358.267822,-25.263620,481.387451,-1371.647217,-53.910801,627.847595,-1377.946777,-60.389286,670.191650,-2817.311768,757.483337,421.427826,-2156.921631,907.448975,942.498840,-2123.694580,938.731201,870.671997,-2721.700195,1159.020386,616.868835,-2794.519287,754.881042,590.894287,-2481.298584,942.956787,485.957794
277,0.769444,-2848.053955,704.677979,507.175812,-2792.661865,756.821167,636.360474,-2760.096680,759.235779,628.023010,-2746.489014,698.959167,510.281250,-2771.701172,1407.681885,939.921387,-2718.379395,1473.076416,941.231750,-2103.920898,972.860779,944.451233,-1578.847290,132.145874,535.297546,-1558.818481,96.681831,621.207275,-1566.159546,90.437721,664.413391,-2749.590088,699.883728,476.726440,-2887.289551,758.015686,504.140747,-2870.268555,733.162415,563.134033,-2547.626953,929.234009,599.802734,-2710.148438,1191.864014,516.574646,-2522.499512,896.010132,666.981873,-2688.667480,1394.243774,941.399963,-1515.058105,446.506287,1305.970947,-1597.974976,456.281952,1310.253296,-1547.330200,524.117004,1310.294800,-2783.688232,1165.590088,616.176758,-2803.200684,792.983398,626.453552,-2509.303467,969.591003,549.152100,-2815.039307,757.549377,469.046936,-1574.548218,139.428482,493.471375,-1358.312500,-25.312798,481.409058,-1371.648804,-53.914577,627.847961,-1378.005981,-60.387455,670.274414,-2817.343018,757.527100,421.464630,-2156.934814,907.456726,942.498230,-2123.678955,938.760498,870.673279,-2721.711426,1159.026978,616.869934,-2794.533447,754.857483,590.903076,-2481.292236,942.992432,485.949371
278,0.772222,-2848.049561,704.662964,507.197266,-2792.663086,756.815491,636.382019,-2760.092285,759.241028,628.016113,-2746.474365,698.952148,510.288483,-2771.705811,1407.669189,939.931091,-2718.390137,1473.085083,941.241882,-2103.916992,972.840942,944.459595,-1578.848999,132.156494,535.179138,-1558.816040,96.681145,621.198120,-1566.166992,90.431847,664.428711,-2749.691162,700.133789,476.569092,-2887.293701,758.022034,504.154144,-2870.276367,733.156311,563.130859,-2547.638184,929.249512,599.805359,-2710.149658,1191.866943,516.568115,-2522.518799,896.007996,666.992981,-2688.688477,1394.264648,941.418518,-1515.062378,446.543457,1305.969849,-1597.987549,456.253204,1310.264648,-1547.329834,524.114563,1310.301147,-2783.701660,1165.610840,616.195312,-2803.191406,792.973267,626.451721,-2509.311035,969.599243,549.174011,-2815.053467,757.563293,469.055817,-1574.491211,139.446609,493.485657,-1358.271484,-25.336107,481.395386,-1371.656738,-53.923340,627.870544,-1377.884033,-60.267544,670.269287,-2817.353760,757.536804,421.474731,-2156.929199,907.458801,942.504883,-2123.676270,938.755554,870.654785,-2721.737549,1159.022217,616.890259,-2794.531982,754.870361,590.952209,-2481.291504,942.915833,485.967468
279,0.775000,-2848.057617,704.660645,507.184814,-2792.674561,756.843872,636.388062,-2760.100098,759.245544,628.007263,-2746.479248,698.945679,510.284790,-2771.718506,1407.679199,939.940002,-2718.411377,1473.084961,941.238647,-2103.897217,972.830811,944.446289,-1578.970703,132.347656,535.407104,-1558.816406,96.661758,621.201294,-1566.174683,90.415787,664.433655,-2749.690186,700.178162,476.573120,-2887.283691,758.007202,504.141937,-2870.281006,733.156250,563.135315,-2547.606445,929.247620,599.794861,-2710.167236,1191.866089,516.561218,-2522.487793,896.020630,667.004761,-2688.695801,1394.252197,941.436157,-1515.060791,446.528442,1305.952148,-1598.002075,456.264343,1310.265381,-1547.327148,524.119507,1310.280518,-2783.676025,1165.600708,616.293945,-2803.206543,792.981262,626.446594,-2509.314941,969.606384,549.190063,-2815.066650,757.556580,469.062439,-1574.493286,139.451935,493.487061,-1358.344604,-25.367542,481.404175,-1371.683716,-53.917351,627.882996,-1377.974487,-60.394573,670.243774,-2817.369141,757.542969,421.467682,-2156.913330,907.448792,942.502380,-2123.677002,938.767944,870.649658,-2721.757080,1159.021729,616.883545,-2794.559326,754.860718,590.946960,-2481.293213,942.902893,485.961639
280,0.777778,-2848.065430,704.679443,507.172760,-2792.682617,756.848877,636.390198,-2760.079346,759.233765,628.000549,-2746.542969,698.901428,510.287872,-2771.733887,1407.679688,939.927307,-2718.425781,1473.082764,941.247131,-2103.913574,972.861572,944.433350,-1578.874146,132.148529,535.323425,-1558.836670,96.698715,621.213318,-1566.153442,90.422401,664.442688,-2749.691895,700.134338,476.611084,-2887.283203,758.024841,504.147400,-2870.290527,733.166199,563.126404,-2547.603271,929.272766,599.804688,-2710.144287,1191.856567,516.575623,-2522.504883,896.014709,667.004761,-2688.701904,1394.250854,941.442566,-1515.047852,446.552246,1305.962769,-1598.003540,456.279358,1310.255859,-1547.320190,524.114319,1310.289307,-2783.684814,1165.606689,616.210510,-2803.192871,792.984009,626.466370,-2509.293945,969.613403,549.213318,-2815.081055,757.565247,469.047852,-1574.487427,139.453690,493.488708,-1358.334717,-25.335840,481.399078,-1371.598511,-53.879745,627.858887,-1377.784668,-60.230293,670.239685,-2817.298584,757.402161,421.353638,-2156.917236,907.452820,942.501892,-2123.671875,938.786621,870.636169,-2721.767822,1159.023315,616.879883,-2794.596191,754.891541,590.926514,-2481.306152,942.932556,485.980774
281,0.780556,-2848.052002,704.675415,507.165131,-2792.688477,756.847839,636.394653,-2760.089844,759.219604,628.008850,-2746.546387,698.900208,510.301758,-2771.743408,1407.685791,939.927429,-2718.395020,1473.085449,941.243225,-2103.919922,972.859497,944.405701,-1578.845825,132.129974,535.197144,-1558.887207,96.709496,621.245850,-1566.134155,90.440910,664.446472,-2749.681641,700.128784,476.624359,-2887.281006,758.020020,504.149445,-2870.295166,733.163391,563.142395,-2547.583740,929.262329,599.782227,-2710.144043,1191.862671,516.583557,-2522.484619,896.033325,666.994324,-2688.700439,1394.238770,941.464783,-1515.051514,446.538727,1305.963623,-1598.023926,456.289978,1310.230591,-1547.316772,524.110840,1310.289185,-2783.672852,1165.612549,616.325256,-2803.197510,792.990417,626.463867,-2509.303711,969.618469,549.214233,-2815.077637,757.553650,469.044861,-1574.477295,139.412247,493.481262,-1358.308960,-25.314075,481.405975,-1371.576660,-53.883106,627.844116,-1377.778687,-60.244556,670.295715,-2817.369385,757.437378,421.395569,-2156.914307,907.455383,942.498596,-2123.664062,938.770325,870.609253,-2721.776855,1159.018433,616.873840,-2794.618896,754.901611,590.889648,-2481.287354,942.886719,486.010071
