Format Version,1.24,Take Name,F-30_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.03.58.389 PM,Capture Start Frame,162001,Total Frames in Take,2495,Total Exported Frames,2495,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.016667,-2830.910889,695.562439,505.644501,-2792.767822,757.329834,637.044922,-2760.083008,759.154846,628.527771,-2732.361572,721.223267,509.405029,-2771.715088,1407.723389,939.823608,-2718.347168,1473.043701,941.012512,-2141.191406,929.613159,963.154236,-1578.821411,132.102188,535.093323,-1559.349365,96.596268,621.847473,-1566.143311,90.452583,664.431885,-2734.980713,722.227478,476.124298,-2884.011963,734.271667,504.867004,-2860.095215,714.140747,562.447205,-2547.535156,929.240112,599.704773,-2710.077393,1191.674316,516.765503,-2522.457520,896.104431,666.946899,-2688.556641,1394.177246,941.480347,-1515.052246,446.409851,1306.181152,-1597.982178,456.304565,1310.093018,-1547.265625,524.193237,1310.305176,-2783.661133,1165.696167,616.241394,-2803.130127,793.102905,626.936890,-2509.248047,969.509094,549.175476,-2815.204834,757.291260,469.008118,-1574.477905,139.536224,493.518250,-2818.536133,758.522400,424.051208,-1377.607300,-60.349255,670.378723,-1358.055908,-25.159943,481.347321,-1371.364136,-53.850323,627.832642,-2096.921875,976.368774,909.518555,-2721.793945,1158.995728,616.735718,-2481.348633,942.787415,486.158905,-2144.812988,912.085144,881.598572,,,,,,
7,0.019444,-2830.921143,695.568054,505.647888,-2792.757080,757.323181,637.016174,-2760.079834,759.152710,628.523682,-2732.350586,721.224121,509.406158,-2771.712158,1407.731079,939.837585,-2718.337891,1473.044800,941.003418,-2141.274658,929.707458,963.116028,-1578.961670,132.311615,535.291504,-1559.329468,96.599075,621.844543,-1566.127075,90.457603,664.391907,-2734.979248,722.255676,476.142731,-2884.001465,734.284363,504.867371,-2860.102051,714.126404,562.452759,-2547.529785,929.256409,599.719666,-2710.058105,1191.670776,516.772583,-2522.455811,896.077698,666.971558,-2688.549805,1394.195679,941.469238,-1515.062622,446.385406,1306.188477,-1597.969727,456.297302,1310.095337,-1547.263306,524.176880,1310.310181,-2783.658936,1165.673950,616.259277,-2803.166504,793.136414,626.924622,-2509.257812,969.506897,549.173584,-2815.156494,757.133545,468.924683,-1574.474854,139.559601,493.507568,-2818.532959,758.507812,424.071838,-1377.625610,-60.328079,670.378479,-1357.604614,-24.784554,481.233093,-1371.390259,-53.868458,627.852295,-2096.917236,976.391602,909.539856,-2721.756348,1158.976440,616.723694,-2481.344482,942.807556,486.165802,-2144.766357,912.053711,881.640991,,,,,,
8,0.022222,-2830.912109,695.561096,505.647064,-2792.755371,757.301086,636.995300,-2760.076172,759.162048,628.531372,-2732.353760,721.239014,509.396729,-2771.700684,1407.720703,939.847534,-2718.330811,1473.049438,941.003418,-2141.280518,929.731262,963.114868,-1578.828491,132.078049,535.103943,-1559.336792,96.587456,621.828308,-1566.156494,90.455315,664.413391,-2734.983398,722.247498,476.156433,-2884.039307,734.264038,504.864380,-2860.098877,714.120850,562.454834,-2547.556396,929.222168,599.745422,-2710.074707,1191.679199,516.763306,-2522.459229,896.073730,666.968445,-2688.540527,1394.206543,941.468689,-1515.068115,446.384125,1306.193481,-1597.972290,456.303925,1310.101807,-1547.274414,524.171875,1310.316162,-2783.644775,1165.665894,616.246277,-2803.172852,793.128662,626.889832,-2509.240234,969.515198,549.181030,-2815.189209,757.253296,468.991669,-1574.485474,139.516983,493.535339,-2818.530273,758.511780,424.094330,-1377.655518,-60.349316,670.348206,-1357.809448,-24.877508,481.308624,-1371.400146,-53.839813,627.870728,-2096.935547,976.389771,909.544617,-2721.749268,1158.989868,616.727478,-2481.364014,942.774597,486.169067,-2144.756592,912.051392,881.642517,,,,,,
9,0.025000,-2830.932373,695.499756,505.713989,-2792.751221,757.297119,636.993408,-2760.073486,759.166260,628.531799,-2732.354980,721.226929,509.410614,-2771.698242,1407.724365,939.852295,-2718.338623,1473.037720,941.016479,-2141.272705,929.745178,963.130981,-1578.859497,132.092468,535.242981,-1559.337646,96.580902,621.835754,-1566.135620,90.445038,664.427673,-2734.997559,722.230225,476.146759,-2884.094238,734.265015,504.788055,-2860.099365,714.138489,562.445129,-2547.562988,929.213867,599.763977,-2710.070557,1191.676636,516.762390,-2522.465332,896.067810,666.978638,-2688.546143,1394.206055,941.446777,-1515.083008,446.399139,1306.185303,-1597.965210,456.299408,1310.089966,-1547.287476,524.165344,1310.308350,-2783.697021,1165.686279,616.148071,-2803.170654,793.127808,626.934326,-2509.246094,969.513855,549.160828,-2815.154053,757.273071,469.016754,-1574.530151,139.515961,493.563049,-2818.517090,758.488586,424.079559,-1377.698364,-60.370419,670.350830,-1358.060913,-25.083963,481.379822,-1371.363037,-53.831635,627.844055,-2096.924316,976.391785,909.558167,-2721.709717,1158.992676,616.727905,-2481.356934,942.796265,486.162537,-2144.738525,912.048889,881.633240,,,,,,
10,0.027778,-2830.930420,695.566650,505.641815,-2792.735840,757.284180,637.000732,-2760.063965,759.170166,628.542480,-2732.345947,721.229553,509.414917,-2771.686523,1407.717163,939.857971,-2718.331299,1473.038818,941.024109,-2141.294922,929.762634,963.113831,-1578.852905,132.125946,535.250305,-1559.344727,96.593620,621.783081,-1566.125732,90.456444,664.422729,-2735.014404,722.180359,476.087769,-2884.037598,734.256714,504.872192,-2860.088135,714.120667,562.433044,-2547.589600,929.218384,599.774475,-2710.081543,1191.688965,516.757812,-2522.483643,896.076050,666.971252,-2688.502197,1394.162476,941.441772,-1515.083618,446.396240,1306.171997,-1597.968994,456.302582,1310.085938,-1547.303955,524.154968,1310.317017,-2783.673340,1165.666504,616.259949,-2803.211426,793.126221,626.881409,-2509.250488,969.517761,549.158569,-2815.132324,757.265076,469.037903,-1574.517822,139.519318,493.535431,-2818.557129,758.517273,424.261444,-1377.696289,-60.357895,670.360657,-1358.151245,-25.181911,481.370483,-1371.426636,-53.845215,627.837830,-2096.915283,976.388672,909.565674,-2721.699463,1158.988037,616.750366,-2481.346191,942.820435,486.140564,-2144.736816,912.051941,881.647766,,,,,,
11,0.030556,-2830.929688,695.573486,505.625427,-2792.732422,757.272522,637.007019,-2760.075928,759.170105,628.515991,-2732.350098,721.217896,509.428741,-2771.674561,1407.722778,939.874084,-2718.329102,1473.042969,941.034424,-2141.312256,929.710449,963.090271,-1578.837891,132.077774,535.122314,-1559.323120,96.612411,621.739014,-1566.154541,90.438248,664.430786,-2735.034180,722.158386,476.062836,-2884.024170,734.262085,504.845306,-2860.079590,714.119324,562.447388,-2547.608398,929.228088,599.777771,-2710.105713,1191.691528,516.740356,-2522.491943,896.058960,666.985718,-2688.550049,1394.220337,941.447144,-1515.088989,446.405334,1306.144775,-1597.992188,456.317230,1310.106812,-1547.310181,524.147034,1310.314941,-2783.666504,1165.655029,616.290161,-2803.212891,793.131897,626.929871,-2509.254395,969.523804,549.148560,-2815.125000,757.242981,469.063446,-1574.596924,139.497513,493.536987,-2818.554932,758.480164,424.361664,-1377.772217,-60.394802,670.365906,-1358.174927,-25.215553,481.385071,-1371.470581,-53.850761,627.834351,-2096.917480,976.389465,909.571533,-2721.708496,1158.999023,616.726990,-2481.356934,942.806335,486.109985,-2144.716309,912.021912,881.683594,,,,,,
12,0.033333,-2830.921387,695.552124,505.623993,-2792.718018,757.274353,637.032043,-2760.089844,759.191406,628.515808,-2732.351074,721.221863,509.438171,-2771.669678,1407.706787,939.864746,-2718.337402,1473.040894,941.047241,-2141.231689,929.571838,963.126465,-1578.849854,132.085098,535.145691,-1559.296387,96.628967,621.679871,-1566.171997,90.448883,664.452820,-2735.027100,722.188416,476.039490,-2884.031250,734.255737,504.852936,-2860.075439,714.125732,562.452087,-2547.611328,929.209595,599.768921,-2710.120850,1191.702026,516.725159,-2522.499023,896.064758,666.965759,-2688.556885,1394.217163,941.419373,-1515.109131,446.414215,1306.104370,-1597.999512,456.318756,1310.098267,-1547.315918,524.141418,1310.312988,-2783.663818,1165.649292,616.170288,-2803.222900,793.119385,626.908203,-2509.258057,969.531555,549.151917,-2815.135742,757.244568,469.064697,-1574.610474,139.526047,493.544067,-2818.543701,758.455261,424.412781,-1377.789307,-60.374233,670.321472,-1358.182495,-25.219524,481.375336,-1371.470703,-53.837688,627.816406,-2096.915283,976.387512,909.568787,-2721.684082,1158.994385,616.742798,-2481.348633,942.877075,486.102173,-2144.703369,912.007690,881.722107,,,,,,
13,0.036111,-2830.931396,695.550598,505.611359,-2792.720703,757.271667,637.066650,-2760.090576,759.198853,628.486084,-2732.394775,721.242188,509.430481,-2771.679688,1407.705811,939.874878,-2718.333984,1473.043701,941.072449,-2141.216553,929.573975,963.140381,-1578.964600,132.309021,535.361206,-1559.236328,96.613281,621.588257,-1566.150635,90.462234,664.434814,-2735.039551,722.174316,476.016388,-2883.983887,734.230591,504.731049,-2860.060791,714.104309,562.457092,-2547.640869,929.231262,599.765747,-2710.152588,1191.740479,516.700623,-2522.496582,896.052673,666.954895,-2688.578369,1394.233887,941.427490,-1515.112915,446.435760,1306.077759,-1598.001587,456.311951,1310.110962,-1547.338379,524.132385,1310.318115,-2783.688721,1165.631348,616.191162,-2803.210938,793.113037,626.898132,-2509.243652,969.529053,549.171143,-2815.117432,757.233521,469.131104,-1574.512817,139.469116,493.435669,-2818.570312,758.474182,424.459900,-1377.846436,-60.370495,670.308533,-1358.291626,-25.240650,481.388672,-1371.532715,-53.810581,627.793091,-2096.892090,976.402222,909.570618,-2721.682373,1159.005005,616.760559,-2481.328613,942.902588,486.049957,-2144.681641,911.978943,881.760071,,,,,,
14,0.038889,-2830.923340,695.552246,505.629944,-2792.718994,757.291321,637.079773,-2760.104736,759.194458,628.463684,-2732.399414,721.255249,509.422607,-2771.684570,1407.705322,939.873108,-2718.332764,1473.047363,941.099792,-2141.231689,929.560852,963.142517,-1578.858765,132.106796,535.160278,-1559.113525,96.624870,621.495361,-1566.140869,90.475380,664.428528,-2735.046387,722.152039,475.972656,-2883.988281,734.221558,504.712280,-2860.059082,714.107666,562.466125,-2547.656250,929.216980,599.771912,-2710.175537,1191.742065,516.654907,-2522.499268,896.047424,666.962341,-2688.606201,1394.247314,941.417114,-1515.097046,446.441132,1306.040039,-1598.009521,456.307678,1310.124268,-1547.334595,524.115356,1310.295898,-2783.672363,1165.633301,616.288147,-2803.239990,793.111145,626.904053,-2509.262939,969.529419,549.144409,-2815.134766,757.256470,469.161285,-1574.761353,139.505341,493.597687,-2818.539307,758.433899,424.426544,-1377.863403,-60.388283,670.326172,-1358.287964,-25.225718,481.378052,-1371.638794,-53.858578,627.810120,-2096.908691,976.404785,909.590210,-2721.663330,1159.005615,616.775757,-2481.335693,942.916992,486.041901,-2144.636719,911.954895,881.801697,,,,,,
15,0.041667,-2830.968750,695.528320,505.653259,-2792.718018,757.296875,637.105164,-2760.122803,759.207397,628.455566,-2732.407227,721.241943,509.416290,-2771.685547,1407.695435,939.865295,-2718.344238,1473.045288,941.101379,-2141.370850,929.747620,963.084290,-1578.827515,132.099716,535.132385,-1558.986572,96.615753,621.382935,-1566.139893,90.457054,664.426147,-2735.042725,722.132263,475.936981,-2883.998535,734.234375,504.695648,-2860.055908,714.120422,562.460938,-2547.654785,929.212036,599.789001,-2710.156494,1191.777466,516.631592,-2522.512939,896.053833,666.963928,-2688.618408,1394.232422,941.399475,-1515.111450,446.486694,1306.015991,-1598.014648,456.304596,1310.143433,-1547.339111,524.102539,1310.286499,-2783.661621,1165.600830,616.168213,-2803.263184,793.091980,626.912537,-2509.251221,969.554199,549.168701,-2815.132080,757.244202,469.182434,-1574.543579,139.442123,493.440674,-2818.544434,758.447144,424.422821,-1377.936157,-60.410507,670.335693,-1358.248413,-25.213024,481.370361,-1371.644653,-53.874592,627.815613,-2096.889893,976.428955,909.602600,-2721.664062,1159.001709,616.783020,-2481.309082,942.949402,486.019104,-2144.640381,911.968933,881.828064,,,,,,
