Format Version,1.24,Take Name,RStatic_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.56.30.646 PM,Capture Start Frame,77911,Total Frames in Take,2121,Total Exported Frames,2121,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
379,1.052778,-4517.484375,1924.023682,658.221313,-4552.600586,1945.776367,590.094543,-4141.407715,2141.901123,899.256714,-3499.464844,1821.069336,1302.459839,-3473.387695,1901.329102,1302.032471,-3417.386475,1838.530640,1298.408936,-3294.091553,1224.600708,698.739380,-3261.494141,1237.687988,684.910156,-3231.844238,1172.948120,588.142578,-3337.867920,1130.562134,628.198120,-3374.925049,1511.839966,531.223877,-3345.269775,1484.514648,618.497925,-4852.695312,2091.731934,605.448792,-4168.459473,2084.885254,954.708008,-4921.012695,2327.760010,926.254395,-3367.295166,1140.938477,569.962830,-3121.613525,1397.635864,667.823608,-4165.825684,2066.002686,872.689087,-3312.704834,1255.697144,684.344666,-4893.442383,2408.116699,926.736450,-4838.255371,2342.780029,927.884644,-4528.615234,1996.962280,539.594604,-3234.044922,1168.803589,554.260132,-3109.655518,1414.453369,557.352844,-3116.135986,1435.453125,478.213135,-3123.403076,1424.800903,519.958191,-3118.188965,1404.619263,625.748352,-3305.072998,1119.583374,571.585144,-3313.362549,1191.243286,474.422607,-3348.959961,1478.268677,660.602173,-3372.328857,1519.950928,488.821075,-4826.685059,2136.462891,453.976044,-4493.761719,1979.332275,477.052002,-4792.163086,2139.831543,505.340393,-3296.509766,1217.922241,653.519104,-3308.957764,1200.268677,519.666504
380,1.055556,-4517.477051,1924.029907,658.228699,-4552.594238,1945.777954,590.047852,-4141.380859,2141.899170,899.237427,-3499.456055,1821.071045,1302.454834,-3473.382080,1901.322998,1302.044922,-3417.383789,1838.522705,1298.406372,-3294.103271,1224.601562,698.735291,-3261.502930,1237.706543,684.892212,-3231.812988,1172.919312,588.118164,-3337.870850,1130.564453,628.208679,-3374.935547,1511.813599,531.260925,-3345.258057,1484.477783,618.505005,-4852.678711,2091.743652,605.405334,-4168.452637,2084.880371,954.704285,-4921.035156,2327.761475,926.271057,-3367.317627,1140.946289,569.967102,-3121.617188,1397.644775,667.815125,-4165.875977,2065.996826,872.638489,-3312.710938,1255.687988,684.364075,-4893.457031,2408.145508,926.759766,-4838.254395,2342.792725,927.879944,-4528.601562,1996.965698,539.595947,-3234.034424,1168.799805,554.268127,-3109.659424,1414.443481,557.337769,-3116.144775,1435.450073,478.216095,-3123.367188,1424.804321,519.968384,-3118.170654,1404.602783,625.721619,-3305.096436,1119.569458,571.631104,-3313.326904,1191.205200,474.452362,-3348.962158,1478.274536,660.603088,-3372.401367,1519.944946,488.842590,-4826.714355,2136.414795,453.986633,-4493.748047,1979.268921,477.079010,-4792.137695,2139.833984,505.317139,-3296.502930,1217.906006,653.489380,-3308.973389,1200.270020,519.706970
381,1.058333,-4517.478027,1924.036011,658.198303,-4552.592773,1945.716553,590.096069,-4141.376465,2141.901611,899.226074,-3499.447754,1821.062744,1302.452637,-3473.385742,1901.310303,1302.059082,-3417.383545,1838.522705,1298.416992,-3294.078857,1224.585815,698.722961,-3261.495117,1237.707153,684.885864,-3231.819336,1172.923340,588.103027,-3337.871338,1130.546875,628.219360,-3374.932373,1511.823730,531.254333,-3345.266113,1484.477417,618.490479,-4852.668945,2091.737061,605.389404,-4168.451172,2084.876465,954.697144,-4921.029297,2327.764893,926.272522,-3367.328125,1140.946777,569.958069,-3121.604980,1397.632324,667.827454,-4165.852051,2066.010254,872.659851,-3312.700439,1255.679688,684.348511,-4893.418945,2408.242676,926.800659,-4838.255371,2342.796387,927.903748,-4528.610840,1996.958862,539.599365,-3234.064453,1168.783081,554.250610,-3109.676514,1414.451538,557.341248,-3116.165039,1435.435059,478.212646,-3123.387451,1424.807007,519.963928,-3118.152100,1404.619141,625.703247,-3305.114014,1119.560425,571.613159,-3313.299805,1191.202271,474.492798,-3348.961670,1478.243286,660.636658,-3372.402832,1519.898560,488.876343,-4826.727539,2136.401855,454.026337,-4493.736816,1979.297729,477.046722,-4792.128906,2139.828613,505.302795,-3296.494385,1217.905029,653.500549,-3309.005371,1200.253174,519.747742
382,1.061111,-4517.487793,1924.021362,658.203918,-4552.574707,1945.745361,590.068298,-4141.379395,2141.899902,899.204163,-3499.462646,1821.059570,1302.450195,-3473.381592,1901.318970,1302.060791,-3417.378662,1838.502930,1298.434448,-3294.076660,1224.584717,698.724976,-3261.494141,1237.705688,684.888306,-3231.825684,1172.935913,588.093689,-3337.877441,1130.569458,628.209961,-3374.924805,1511.820068,531.261414,-3345.240967,1484.473145,618.498901,-4852.664551,2091.741943,605.375854,-4168.445801,2084.882324,954.699219,-4921.041992,2327.792969,926.273071,-3367.321533,1140.959473,569.960449,-3121.622314,1397.635620,667.828735,-4165.861328,2065.984619,872.633606,-3312.692627,1255.685425,684.343018,-4893.404297,2408.192627,926.744934,-4838.250977,2342.785645,927.901672,-4528.598145,1996.952026,539.590210,-3234.085449,1168.754517,554.247131,-3109.663330,1414.423584,557.353210,-3116.167725,1435.455688,478.252991,-3123.378906,1424.783325,519.991272,-3118.145264,1404.614258,625.722534,-3305.120361,1119.572266,571.627014,-3313.281738,1191.196289,474.493073,-3348.972168,1478.246338,660.641235,-3372.434082,1519.902832,488.884399,-4826.702637,2136.408447,454.005219,-4493.744141,1979.280762,477.056030,-4792.122559,2139.844482,505.278107,-3296.424072,1217.883423,653.490784,-3309.005615,1200.225220,519.757446
383,1.063889,-4517.486328,1924.023315,658.205078,-4552.590332,1945.716675,590.066956,-4141.376953,2141.903076,899.186707,-3499.445557,1821.066284,1302.452515,-3473.373047,1901.318237,1302.060547,-3417.379883,1838.522705,1298.425903,-3294.077393,1224.582886,698.713135,-3261.486328,1237.710938,684.858643,-3231.815430,1172.928467,588.083557,-3337.872559,1130.556274,628.224121,-3374.934326,1511.813232,531.273682,-3345.255615,1484.450073,618.504639,-4852.688965,2091.740234,605.395752,-4168.446777,2084.879150,954.677673,-4921.062012,2327.796143,926.271912,-3367.319092,1140.956543,569.958740,-3121.609131,1397.637573,667.834167,-4165.819824,2066.009766,872.638733,-3312.705078,1255.704224,684.354736,-4893.462891,2408.175537,926.776733,-4838.265625,2342.799316,927.895874,-4528.621094,1996.949707,539.591370,-3234.053467,1168.754639,554.266602,-3109.645264,1414.389038,557.382690,-3116.140137,1435.409302,478.236328,-3123.405029,1424.778564,520.003174,-3118.171631,1404.590088,625.748474,-3305.133301,1119.565186,571.638916,-3313.291016,1191.189941,474.489655,-3348.949463,1478.244873,660.643982,-3372.455322,1519.869019,488.913544,-4826.661133,2136.442139,453.950653,-4493.740723,1979.301514,477.046265,-4792.125977,2139.849609,505.269531,-3296.501221,1217.878540,653.523804,-3309.012207,1200.221558,519.768921
384,1.066667,-4517.462891,1924.028320,658.201172,-4552.562988,1945.708130,590.072937,-4141.360352,2141.919189,899.191711,-3499.440430,1821.065308,1302.447876,-3473.373535,1901.320312,1302.052856,-3417.373535,1838.531494,1298.413330,-3294.074951,1224.599121,698.730103,-3261.472900,1237.707886,684.877502,-3231.812988,1172.943604,588.111694,-3337.885498,1130.560791,628.227600,-3374.936523,1511.797974,531.274048,-3345.253174,1484.461914,618.522400,-4852.692871,2091.755371,605.383972,-4168.423340,2084.904297,954.689575,-4921.067383,2327.793945,926.282104,-3367.313721,1140.948853,569.965088,-3121.607178,1397.607300,667.870667,-4165.791992,2066.039551,872.646362,-3312.677979,1255.718872,684.353394,-4893.472168,2408.183594,926.761597,-4838.242188,2342.793213,927.907227,-4528.626465,1996.937500,539.579651,-3234.041016,1168.747681,554.279907,-3109.636475,1414.387085,557.387207,-3116.147461,1435.414673,478.250916,-3123.407471,1424.767456,520.008423,-3118.126465,1404.584106,625.752808,-3305.119873,1119.553345,571.640076,-3313.278076,1191.215454,474.487976,-3348.940918,1478.237793,660.664246,-3372.483643,1519.872192,488.924774,-4826.651855,2136.433838,453.992310,-4493.747559,1979.254272,477.075897,-4792.125000,2139.830078,505.266785,-3296.511963,1217.888794,653.551636,-3309.020020,1200.216309,519.768372
385,1.069444,-4517.458984,1924.028809,658.227051,-4552.542480,1945.702271,590.087097,-4141.382324,2141.928467,899.170349,-3499.437256,1821.063599,1302.442383,-3473.372559,1901.325073,1302.033325,-3417.347900,1838.527100,1298.418701,-3294.079346,1224.586792,698.723999,-3261.478516,1237.706665,684.888062,-3231.881836,1173.184692,587.891418,-3337.851074,1130.556396,628.222290,-3374.937500,1511.777222,531.303955,-3345.242676,1484.450317,618.550537,-4852.705566,2091.791504,605.383850,-4168.406738,2084.903564,954.681458,-4921.057129,2327.774170,926.263184,-3367.312256,1140.952637,569.965881,-3121.595459,1397.615845,667.863220,-4165.833984,2066.011475,872.647766,-3312.669678,1255.700439,684.326538,-4893.429688,2408.170166,926.733032,-4838.248047,2342.797119,927.881714,-4528.683105,1996.944092,539.549805,-3234.138916,1168.642944,554.235291,-3109.623535,1414.350464,557.415710,-3116.111816,1435.411865,478.253387,-3123.399658,1424.750854,520.006714,-3118.124268,1404.591553,625.751587,-3305.120361,1119.538330,571.652954,-3312.989746,1191.700439,474.272278,-3348.931885,1478.243530,660.660828,-3372.503174,1519.882202,488.934509,-4826.628418,2136.443359,453.978027,-4493.726074,1979.310059,477.075928,-4792.136719,2139.846191,505.233765,-3296.480713,1217.864380,653.557190,-3308.998047,1200.192139,519.748779
386,1.072222,-4517.469238,1924.026855,658.235596,-4552.518555,1945.697876,590.087708,-4141.396484,2141.920898,899.177368,-3499.427490,1821.074341,1302.441772,-3473.369141,1901.329102,1302.022339,-3417.317871,1838.534912,1298.431274,-3294.069824,1224.578247,698.711182,-3261.470459,1237.689209,684.902405,-3231.904297,1173.226562,587.903870,-3337.821045,1130.557739,628.206055,-3374.929199,1511.781372,531.302795,-3345.225098,1484.448120,618.555908,-4852.720703,2091.809326,605.381775,-4168.399902,2084.909180,954.681641,-4921.034668,2327.789062,926.248657,-3367.301270,1140.953125,569.963074,-3121.567383,1397.588013,667.874756,-4165.765625,2066.034668,872.689392,-3312.642334,1255.734009,684.309204,-4893.402344,2408.227295,926.820374,-4838.199219,2342.802002,927.862793,-4528.659180,1996.923340,539.529968,-3234.140381,1168.557739,554.266785,-3109.576172,1414.296387,557.463867,-3116.102051,1435.390869,478.290192,-3123.407715,1424.746948,520.022583,-3118.120605,1404.584229,625.775024,-3305.080078,1119.530396,571.668091,-3313.297363,1191.461792,474.304108,-3348.885986,1478.225586,660.663818,-3372.509766,1519.869629,488.921051,-4826.568848,2136.482910,453.935333,-4493.717285,1979.315552,477.076935,-4792.142090,2139.849365,505.238342,-3296.510498,1217.865234,653.579346,-3309.012451,1200.189087,519.727844
387,1.075000,-4517.462891,1924.022339,658.231445,-4552.507324,1945.688232,590.113647,-4141.422363,2141.932129,899.163574,-3499.437500,1821.061279,1302.429321,-3473.368652,1901.318604,1302.000488,-3417.298584,1838.533081,1298.427490,-3294.082031,1224.580444,698.699768,-3261.470459,1237.666626,684.925354,-3231.917236,1173.240479,587.901917,-3337.813721,1130.561157,628.217163,-3374.888916,1511.782349,531.305542,-3345.234131,1484.455322,618.564697,-4852.760742,2091.774902,605.424316,-4168.401855,2084.921875,954.672607,-4921.030273,2327.801758,926.239319,-3367.312744,1140.972290,569.932312,-3121.567627,1397.586670,667.885742,-4165.791992,2066.022705,872.713501,-3312.637939,1255.728760,684.292542,-4893.395996,2408.267822,926.823547,-4838.198242,2342.790039,927.859253,-4528.653809,1996.910156,539.536011,-3234.145996,1168.534790,554.271240,-3109.556885,1414.276001,557.461182,-3116.099121,1435.388306,478.293060,-3123.384521,1424.750977,520.022766,-3118.118164,1404.579834,625.788086,-3305.063232,1119.525513,571.653992,-3313.083984,1191.787598,474.130371,-3348.876709,1478.228394,660.647705,-3372.497070,1519.886963,488.893311,-4826.550781,2136.505615,453.924164,-4493.709473,1979.244995,477.153931,-4792.153809,2139.853027,505.249084,-3296.519043,1217.857178,653.591064,-3308.970947,1200.155273,519.688416
388,1.077778,-4517.452637,1924.017090,658.228821,-4552.499512,1945.711182,590.158569,-4141.414062,2141.947998,899.178040,-3499.419922,1821.072632,1302.428955,-3473.369141,1901.339966,1301.983032,-3417.313965,1838.540894,1298.426147,-3294.082031,1224.588013,698.693848,-3261.432129,1237.657593,684.955994,-3231.918457,1173.242432,587.913818,-3337.776123,1130.565308,628.212280,-3374.883057,1511.774658,531.319458,-3345.211426,1484.449707,618.574890,-4852.773438,2091.787842,605.420654,-4168.396973,2084.923584,954.674805,-4921.048828,2327.837891,926.232178,-3367.309082,1140.994873,569.922729,-3121.567383,1397.596436,667.886963,-4165.787109,2066.013672,872.755981,-3312.606689,1255.746460,684.299377,-4893.400879,2408.281250,926.838196,-4838.184570,2342.795166,927.849915,-4528.662109,1996.906250,539.541016,-3234.155273,1168.530884,554.256958,-3109.524414,1414.232056,557.517212,-3116.097412,1435.384766,478.313477,-3123.438965,1424.766602,520.004150,-3118.134033,1404.593872,625.825684,-3305.056641,1119.517578,571.667603,-3313.081055,1191.854858,474.134827,-3348.853027,1478.237183,660.655945,-3372.465576,1519.886719,488.906311,-4826.499023,2136.560791,453.901794,-4493.706055,1979.239624,477.159241,-4792.168945,2139.870850,505.249084,-3296.615234,1217.988770,653.492126,-3308.961670,1200.135498,519.641235
389,1.080556,-4517.439941,1924.021606,658.240479,-4552.501953,1945.721924,590.181213,-4141.447754,2141.946289,899.159363,-3499.418457,1821.077637,1302.419434,-3473.373535,1901.339966,1301.953613,-3417.309814,1838.544189,1298.422974,-3294.090088,1224.581177,698.707397,-3261.440430,1237.647705,684.977234,-3231.899658,1173.232910,587.923767,-3337.760986,1130.574219,628.196899,-3374.869629,1511.758179,531.307739,-3345.188477,1484.463989,618.590027,-4852.784180,2091.794434,605.432251,-4168.373535,2084.940674,954.689087,-4921.025391,2327.856201,926.213501,-3367.295166,1140.989868,569.921509,-3121.550049,1397.592285,667.877808,-4165.755371,2066.024658,872.794250,-3312.596680,1255.783691,684.285828,-4893.398926,2408.276123,926.843689,-4838.168945,2342.802002,927.824097,-4528.690430,1996.903564,539.523499,-3234.179199,1168.540894,554.257263,-3109.483643,1414.190918,557.544983,-3116.041260,1435.395752,478.298126,-3123.449463,1424.759644,520.033569,-3118.109375,1404.563965,625.848083,-3305.049072,1119.510620,571.652100,-3313.063965,1191.836914,474.158356,-3348.847168,1478.251953,660.643066,-3372.470947,1519.924683,488.901764,-4826.436523,2136.592773,453.863556,-4493.734375,1979.189453,477.213989,-4792.186035,2139.861328,505.262421,-3296.617188,1218.003906,653.458313,-3308.955078,1200.120728,519.606628
390,1.083333,-4517.437012,1924.035522,658.244324,-4552.499023,1945.709961,590.213745,-4141.469727,2141.947510,899.171204,-3499.432129,1821.072876,1302.417725,-3473.368164,1901.355103,1301.937134,-3417.298828,1838.541260,1298.414551,-3294.084717,1224.594849,698.694214,-3261.427979,1237.631592,684.999939,-3231.912842,1173.241943,587.928650,-3337.757812,1130.575562,628.201782,-3374.859619,1511.766968,531.301880,-3345.253174,1484.527954,618.548401,-4852.783691,2091.795166,605.432434,-4168.381836,2084.947021,954.677490,-4921.022949,2327.854492,926.182495,-3367.289307,1140.986694,569.938110,-3121.534180,1397.593506,667.869690,-4165.775391,2066.008545,872.807434,-3312.591797,1255.776489,684.254761,-4893.451172,2408.269043,926.829468,-4838.118164,2342.778564,927.819641,-4528.750000,1996.893433,539.488708,-3234.176758,1168.549927,554.253906,-3109.457031,1414.184082,557.569580,-3116.072021,1435.420898,478.287018,-3123.483643,1424.773560,520.009766,-3118.109375,1404.554077,625.850464,-3305.026367,1119.496216,571.675537,-3313.020020,1191.832031,474.192078,-3348.818848,1478.252930,660.619446,-3372.477295,1519.953003,488.917053,-4826.425781,2136.606934,453.848572,-4493.714844,1979.231934,477.214813,-4792.220703,2139.859131,505.278717,-3296.674561,1218.023804,653.474854,-3308.954834,1200.148560,519.563782
391,1.086111,-4517.444336,1924.018799,658.245300,-4552.501465,1945.715088,590.215881,-4141.479980,2141.954590,899.185059,-3499.415039,1821.090210,1302.423828,-3473.373535,1901.345581,1301.920288,-3417.294678,1838.532837,1298.375977,-3294.083252,1224.584229,698.696106,-3261.428711,1237.633911,685.005920,-3231.938965,1173.266235,587.964050,-3337.742432,1130.591309,628.185120,-3374.848633,1511.754761,531.305054,-3345.223877,1484.472656,618.613586,-4852.791504,2091.796143,605.426392,-4168.382812,2084.952148,954.688904,-4920.994629,2327.847168,926.182312,-3367.278076,1140.986206,569.931030,-3121.510254,1397.591064,667.865417,-4165.780273,2065.993896,872.836426,-3312.584229,1255.775024,684.255066,-4893.525879,2408.142578,926.667664,-4838.105957,2342.786377,927.809692,-4528.731445,1996.887939,539.485718,-3234.204102,1168.574829,554.252563,-3109.422852,1414.148682,557.574524,-3116.085693,1435.424072,478.293121,-3123.444580,1424.743774,520.002258,-3118.118652,1404.574463,625.848267,-3305.028809,1119.507568,571.662231,-3312.983643,1191.812134,474.202240,-3348.794434,1478.251953,660.623108,-3372.490723,1519.941162,488.916931,-4826.424805,2136.620605,453.858063,-4493.723633,1979.185669,477.250183,-4792.253906,2139.884766,505.294098,-3296.711670,1218.050293,653.484619,-3308.907471,1200.138672,519.535583
392,1.088889,-4517.434082,1924.027100,658.254272,-4552.515137,1945.726929,590.250366,-4141.479004,2141.955322,899.216492,-3499.426025,1821.094360,1302.422974,-3473.366943,1901.350464,1301.915771,-3417.301270,1838.539429,1298.373535,-3294.088623,1224.601807,698.702271,-3261.392578,1237.630127,685.034729,-3231.933594,1173.285034,587.970703,-3337.725830,1130.603149,628.173218,-3374.822266,1511.764282,531.294922,-3345.223877,1484.478394,618.615234,-4852.786133,2091.807373,605.431885,-4168.390625,2084.949219,954.700439,-4920.989746,2327.870117,926.158813,-3367.279053,1140.982422,569.947388,-3121.522949,1397.619385,667.847961,-4165.777344,2066.009521,872.869141,-3312.577637,1255.792847,684.254822,-4893.484375,2408.052734,926.639709,-4838.123047,2342.789307,927.804626,-4528.706055,1996.902466,539.481445,-3234.198486,1168.587646,554.258057,-3109.422119,1414.157104,557.595154,-3116.097900,1435.441040,478.302002,-3123.491943,1424.771606,520.003357,-3118.139893,1404.563110,625.881958,-3305.023438,1119.508057,571.664795,-3312.967529,1191.830566,474.203583,-3348.786133,1478.264160,660.588074,-3372.522949,1519.897705,488.815002,-4826.415039,2136.659180,453.830841,-4493.726562,1979.144897,477.304413,-4792.258301,2139.880371,505.316681,-3296.708252,1218.054565,653.455017,-3308.909180,1200.145752,519.461060
393,1.091667,-4517.441406,1924.019775,658.238342,-4552.510254,1945.729248,590.253174,-4141.489258,2141.957275,899.221985,-3499.415283,1821.098022,1302.420654,-3473.383057,1901.354248,1301.889160,-3417.284912,1838.551758,1298.368164,-3294.079346,1224.591797,698.699646,-3261.412598,1237.630981,685.035400,-3231.910400,1173.262085,587.980713,-3337.727051,1130.602539,628.170898,-3374.840332,1511.771484,531.282227,-3345.213135,1484.489502,618.615173,-4852.784180,2091.779785,605.436035,-4168.375488,2084.956055,954.715454,-4920.979004,2327.889648,926.169189,-3367.287109,1140.990845,569.929871,-3121.505127,1397.616943,667.849915,-4165.732422,2066.003418,872.914612,-3312.542236,1255.787231,684.242737,-4893.464844,2408.023438,926.670410,-4838.090820,2342.788818,927.801208,-4528.762207,1996.915283,539.453857,-3234.211426,1168.577759,554.241394,-3109.418701,1414.161621,557.610229,-3116.093994,1435.450806,478.318512,-3123.486572,1424.811401,519.979797,-3118.141602,1404.582275,625.898499,-3305.020020,1119.495117,571.657104,-3312.972900,1191.851929,474.227661,-3348.795410,1478.275391,660.581238,-3372.462891,1519.877075,488.761963,-4826.455566,2136.619629,453.880524,-4493.710938,1979.130859,477.308258,-4792.252930,2139.874512,505.322388,-3296.710693,1218.045044,653.464600,-3308.873535,1200.156738,519.423828
394,1.094444,-4517.430664,1924.012939,658.244568,-4552.557617,1945.752441,590.268005,-4141.488770,2141.952637,899.228699,-3499.426758,1821.094971,1302.412598,-3473.390869,1901.353271,1301.881226,-3417.299805,1838.544067,1298.368286,-3294.073730,1224.597900,698.699585,-3261.388916,1237.627930,685.056152,-3231.928711,1173.259277,587.998962,-3337.723877,1130.610840,628.168640,-3374.844238,1511.783691,531.256958,-3345.227295,1484.509644,618.603760,-4852.779297,2091.766113,605.446045,-4168.385254,2084.947998,954.714722,-4921.009766,2327.904541,926.150391,-3367.286133,1140.994019,569.921265,-3121.510498,1397.616333,667.829956,-4165.761230,2065.998779,872.916199,-3312.577881,1255.810059,684.250610,-4893.521484,2408.033203,926.652466,-4838.118164,2342.776123,927.795471,-4528.781250,1996.917847,539.428467,-3234.203125,1168.591553,554.238281,-3109.424316,1414.171021,557.605408,-3116.065186,1435.452759,478.300018,-3123.495117,1424.791992,519.978027,-3118.142334,1404.587769,625.875061,-3305.034912,1119.519653,571.647217,-3313.005615,1191.814453,474.236877,-3348.800293,1478.298950,660.543762,-3372.412354,1519.935059,488.720093,-4826.471191,2136.611084,453.874634,-4493.724121,1979.170898,477.271240,-4792.265625,2139.894287,505.341400,-3296.724609,1218.051025,653.485107,-3308.871582,1200.157349,519.402405
395,1.097222,-4517.448730,1924.021851,658.239563,-4552.560059,1945.758057,590.249023,-4141.481445,2141.952881,899.232910,-3499.418701,1821.094971,1302.419556,-3473.377686,1901.349365,1301.887817,-3417.312500,1838.533691,1298.361938,-3294.102051,1224.605347,698.706055,-3261.401367,1237.630249,685.047119,-3231.943115,1173.277344,587.978821,-3337.731689,1130.616333,628.149841,-3374.836914,1511.801880,531.261780,-3345.252686,1484.569946,618.509521,-4852.782227,2091.760986,605.480103,-4168.388672,2084.944092,954.744385,-4920.951660,2327.948242,926.118286,-3367.312256,1140.992310,569.916626,-3121.520996,1397.620605,667.821411,-4165.752441,2066.000732,872.921509,-3312.581299,1255.785645,684.233337,-4893.560547,2408.061279,926.649597,-4838.098145,2342.778809,927.799194,-4528.740234,1996.927490,539.448486,-3234.208740,1168.596924,554.231201,-3109.434814,1414.193970,557.566895,-3116.084473,1435.479126,478.272003,-3123.502930,1424.815552,519.937317,-3118.143555,1404.599365,625.877869,-3305.037598,1119.518677,571.623657,-3312.998291,1191.822388,474.251190,-3348.786133,1478.306885,660.545898,-3372.384277,1519.934326,488.677155,-4826.459473,2136.627930,453.839111,-4493.727539,1979.188843,477.279327,-4792.259277,2139.875977,505.363159,-3296.726807,1218.063232,653.471619,-3308.873291,1200.201782,519.378357
396,1.100000,-4517.451660,1924.020142,658.243835,-4552.567383,1945.753418,590.252686,-4141.474609,2141.957520,899.243469,-3499.426270,1821.106079,1302.409668,-3473.377930,1901.349365,1301.887451,-3417.324951,1838.547607,1298.342163,-3294.095703,1224.605835,698.713440,-3261.396240,1237.641846,685.040649,-3231.928955,1173.268433,587.996521,-3337.733154,1130.619873,628.148804,-3374.848633,1511.813843,531.229797,-3345.231201,1484.504395,618.591553,-4852.756348,2091.738037,605.449463,-4168.396484,2084.936523,954.727478,-4920.939941,2327.959961,926.098633,-3367.302002,1140.985352,569.914429,-3121.517090,1397.634155,667.798889,-4165.734375,2066.002686,872.913635,-3312.601318,1255.789673,684.239685,-4893.460449,2408.159424,926.804871,-4838.122559,2342.760742,927.831604,-4528.687988,1996.934204,539.472534,-3234.201660,1168.608643,554.254700,-3109.450439,1414.230957,557.557129,-3116.095947,1435.482422,478.244629,-3123.489502,1424.819458,519.921143,-3118.162598,1404.595337,625.838379,-3305.039062,1119.537476,571.620972,-3313.010986,1191.793701,474.253448,-3348.804688,1478.310913,660.537903,-3372.373047,1519.942383,488.656525,-4826.506348,2136.602539,453.866913,-4493.737305,1979.209229,477.259888,-4792.257324,2139.880859,505.370026,-3296.733398,1218.070679,653.484192,-3308.889160,1200.220825,519.359436
397,1.102778,-4517.471191,1924.007446,658.236877,-4552.574219,1945.780762,590.238281,-4141.473145,2141.951172,899.236145,-3499.423096,1821.093140,1302.413086,-3473.374756,1901.348633,1301.901978,-3417.311035,1838.529419,1298.332397,-3294.101318,1224.603027,698.723938,-3261.416260,1237.640137,685.028625,-3231.944580,1173.257690,587.993042,-3337.754883,1130.622192,628.141052,-3374.874756,1511.818115,531.230347,-3345.229736,1484.504639,618.588257,-4852.771973,2091.748047,605.459839,-4168.410156,2084.935547,954.724670,-4920.971191,2327.875244,926.141113,-3367.300781,1140.966431,569.918335,-3121.527100,1397.641968,667.795166,-4165.731934,2065.997314,872.899963,-3312.620605,1255.781128,684.264832,-4893.382324,2408.201904,926.827759,-4838.112305,2342.759033,927.823975,-4528.693359,1996.932861,539.494690,-3234.174561,1168.588745,554.224609,-3109.442139,1414.228394,557.549194,-3116.081299,1435.516602,478.206146,-3123.468018,1424.819092,519.899170,-3118.158691,1404.617798,625.825806,-3305.048828,1119.548340,571.609924,-3313.032959,1191.786255,474.267365,-3348.808594,1478.307129,660.505371,-3372.368408,1519.925415,488.650391,-4826.519531,2136.592041,453.859711,-4493.740723,1979.262939,477.231018,-4792.246582,2139.864258,505.377594,-3296.703857,1218.049438,653.495178,-3308.859619,1200.226807,519.374695
398,1.105556,-4517.446777,1924.032715,658.229248,-4552.605957,1945.758057,590.213684,-4141.467285,2141.943604,899.265869,-3499.439453,1821.093506,1302.411621,-3473.386230,1901.354248,1301.905518,-3417.343994,1838.513672,1298.332642,-3294.091309,1224.604248,698.717285,-3261.422852,1237.650635,685.018311,-3231.938721,1173.235962,587.992310,-3337.778809,1130.625122,628.140442,-3374.879395,1511.817871,531.218079,-3345.274414,1484.583252,618.461426,-4852.740723,2091.727295,605.455566,-4168.426758,2084.915039,954.738647,-4920.978027,2327.829346,926.162354,-3367.341309,1140.974976,569.885986,-3121.541504,1397.654419,667.779297,-4165.775879,2065.984131,872.872375,-3312.654053,1255.762207,684.259399,-4893.393555,2408.191162,926.831116,-4838.144043,2342.751465,927.828308,-4528.662109,1996.940796,539.505310,-3234.172363,1168.590454,554.240479,-3109.480469,1414.284668,557.487427,-3116.088623,1435.522339,478.214905,-3123.460938,1424.823120,519.893188,-3118.172852,1404.636719,625.816040,-3305.042236,1119.549438,571.585876,-3313.041504,1191.768677,474.255157,-3348.853271,1478.306274,660.504639,-3372.359375,1519.942749,488.622253,-4826.559082,2136.574219,453.867828,-4493.739746,1979.172241,477.203094,-4792.219727,2139.855957,505.370667,-3296.643066,1218.035400,653.453796,-3308.849121,1200.234253,519.413025
