Format Version,1.24,Take Name,R-2_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 07.01.01.384 PM,Capture Start Frame,175376,Total Frames in Take,3180,Total Exported Frames,3180,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
915,2.541667,-4511.871094,1925.290894,656.214905,-4141.551758,2150.839355,898.552002,-3492.945312,1843.523438,1302.212769,-3468.765625,1924.445923,1302.135864,-3411.387939,1862.954956,1298.477783,-3272.900391,1254.637695,698.063965,-3208.781738,1204.130981,588.074768,-3359.675293,1540.210571,530.127136,-3329.660889,1513.216675,617.131714,-4850.973145,2085.429199,603.375183,-4167.215332,2093.069824,953.960449,-4925.566406,2319.091553,924.739868,-3343.473389,1168.871582,569.346069,-3292.341797,1285.085571,683.614380,-4899.678223,2399.856934,925.475708,-4843.162598,2335.638184,926.657837,-4525.089355,1997.787842,537.589905,-3210.635742,1199.643555,553.864197,-3333.116699,1506.697754,659.422180,-4791.053711,2134.953857,503.064209,-3288.881836,1228.930298,520.937378,-3092.042480,1448.819458,556.698425,-3098.842773,1469.684937,477.719360,-3240.178467,1268.113159,684.361633,-4547.195312,1946.136841,588.387634,-3104.154785,1431.371948,666.818054,-4825.171387,2131.213379,451.951447,-3313.541748,1159.005493,627.786865,-3280.550537,1149.643677,571.176697,-3100.671387,1437.953491,624.784973,-3106.572754,1458.994507,519.105957,-4163.533203,2074.765137,872.145203,-4488.977051,1981.729492,475.276031,-3357.696777,1548.023438,487.390533,-3274.203125,1247.082275,652.461548,,,,,,,,,,-3290.520996,1221.540771,474.326935
916,2.544444,-4511.878906,1925.296387,656.210571,-4141.563477,2150.820312,898.543640,-3492.962158,1843.525513,1302.211548,-3468.767334,1924.447998,1302.140503,-3411.382812,1862.946167,1298.473633,-3272.913818,1254.714355,698.418335,-3208.805420,1204.142456,588.546631,-3359.651611,1540.189819,530.161621,-3329.653809,1513.203003,617.139099,-4850.983887,2085.430420,603.379272,-4167.205078,2093.076904,953.954651,-4925.569336,2319.079102,924.744141,-3343.499512,1168.836670,569.879211,-3292.338867,1285.142090,683.921082,-4899.704102,2399.872559,925.471313,-4843.152344,2335.641113,926.657837,-4525.072754,1997.791870,537.595886,-3210.678467,1199.665405,554.261597,-3333.083984,1506.691528,659.435547,-4791.058594,2134.958740,503.073578,-3288.805420,1228.917603,521.241821,-3092.091553,1448.858887,556.670349,-3098.857910,1469.711060,477.703735,-3240.153320,1268.181519,684.701599,-4547.175293,1946.153931,588.391846,-3104.172363,1431.380371,666.835266,-4825.154297,2131.217285,451.963013,-3313.512695,1159.070068,628.203857,-3280.522705,1149.654419,571.596252,-3100.662598,1437.947510,624.797424,-3106.555908,1458.981201,519.104492,-4163.540039,2074.748779,872.137756,-4488.976074,1981.763794,475.247284,-3357.683594,1548.016968,487.385284,-3274.183594,1247.081787,652.812073,,,,,,,,,,-3290.467285,1221.471191,474.859985
917,2.547222,-4511.860840,1925.298340,656.205139,-4141.560547,2150.814941,898.540039,-3492.948730,1843.516968,1302.205078,-3468.757568,1924.446289,1302.127808,-3411.386963,1862.937988,1298.478760,-3272.933838,1254.788696,698.778381,-3208.742920,1204.157837,588.957092,-3359.657471,1540.179077,530.178772,-3329.649658,1513.197021,617.150269,-4850.971680,2085.436523,603.374329,-4167.203613,2093.078613,953.964050,-4925.569336,2319.095947,924.732788,-3343.433838,1168.863037,570.344666,-3292.325439,1285.195312,684.203491,-4899.700195,2399.884033,925.479858,-4843.165039,2335.650391,926.661621,-4525.090332,1997.787598,537.599487,-3210.689697,1199.684204,554.713501,-3333.093506,1506.695312,659.435120,-4791.035645,2134.951904,503.050323,-3288.713135,1228.905884,521.538269,-3092.096436,1448.850830,556.670593,-3098.850830,1469.688232,477.714600,-3240.139160,1268.315308,685.057861,-4547.187988,1946.151611,588.384216,-3104.167725,1431.376343,666.836609,-4825.144531,2131.199707,451.951141,-3313.506836,1159.137329,628.654968,-3280.504150,1149.623291,572.145935,-3100.631836,1437.943359,624.795593,-3106.556396,1458.977417,519.139893,-4163.520996,2074.753906,872.147095,-4488.984863,1981.741699,475.273926,-3357.665771,1548.006104,487.392609,-3274.162109,1247.115845,653.210632,,,,,,,,,,-3290.448975,1221.439819,475.311768
918,2.550000,-4511.867676,1925.311768,656.237793,-4141.542480,2150.819580,898.551880,-3492.939941,1843.528564,1302.218140,-3468.762451,1924.444580,1302.143066,-3411.381836,1862.949219,1298.477905,-3272.900879,1254.873901,699.172180,-3208.720947,1204.196045,589.330627,-3359.645020,1540.174805,530.160339,-3329.645752,1513.192383,617.153809,-4850.951660,2085.418457,603.385559,-4167.205078,2093.065674,953.954163,-4925.561523,2319.095459,924.746582,-3343.412842,1168.904663,570.905151,-3292.285156,1285.272095,684.509888,-4899.678711,2399.885986,925.470581,-4843.157715,2335.654297,926.666809,-4525.078613,1997.775879,537.591553,-3210.701172,1199.720947,555.130920,-3333.091797,1506.691650,659.436157,-4791.045410,2134.959473,503.085388,-3288.388672,1228.713135,522.299866,-3092.100586,1448.871216,556.657471,-3098.843994,1469.676758,477.729706,-3240.158691,1268.360962,685.489197,-4547.186035,1946.138794,588.395752,-3104.175049,1431.375000,666.838013,-4825.157715,2131.197021,451.964417,-3313.518066,1159.242554,629.128906,-3280.449219,1149.590942,572.585510,-3100.649170,1437.948242,624.800049,-3106.555176,1458.971558,519.115051,-4163.459961,2074.771240,872.124817,-4488.969238,1981.729614,475.285675,-3357.733398,1548.020142,487.424316,-3274.268311,1247.352661,653.743042,,,,,,,,,,-3290.414795,1221.430420,475.744720
919,2.552778,-4511.878906,1925.316284,656.209595,-4141.550781,2150.831055,898.537354,-3492.959717,1843.513428,1302.213135,-3468.755615,1924.450684,1302.133789,-3411.384277,1862.951538,1298.479248,-3272.795898,1254.910156,699.873352,-3208.677734,1204.238770,589.720154,-3359.622803,1540.206421,530.138123,-3329.655029,1513.174438,617.169189,-4850.975586,2085.432617,603.370239,-4167.203125,2093.070801,953.966492,-4925.558105,2319.116211,924.721863,-3343.438965,1168.838379,571.351074,-3292.248291,1285.339600,685.086365,-4899.692871,2399.869141,925.477783,-4843.175293,2335.639404,926.656433,-4525.062988,1997.794800,537.599060,-3210.723633,1199.721436,555.649719,-3333.089355,1506.690674,659.444519,-4791.028809,2134.941650,503.080139,-3288.303223,1228.703369,522.697021,-3092.108154,1448.881104,556.642883,-3098.844971,1469.659424,477.739380,-3240.171143,1268.476807,685.895752,-4547.187500,1946.116455,588.407715,-3104.164551,1431.380371,666.831665,-4825.156250,2131.186523,451.976318,-3313.549561,1159.269409,629.564148,-3280.352539,1149.630615,573.033447,-3100.625977,1437.919556,624.798523,-3106.537109,1458.964600,519.109253,-4163.489746,2074.753906,872.119995,-4488.963867,1981.769897,475.276306,-3357.743896,1547.993408,487.434296,-3274.250000,1247.387085,654.110229,,,,,,,,,,-3290.410400,1221.417725,476.132599
920,2.555556,-4511.861816,1925.322632,656.220581,-4141.306641,2150.927979,898.501404,-3492.941162,1843.522827,1302.224243,-3468.757080,1924.446167,1302.127930,-3411.366455,1862.928467,1298.486694,-3272.804932,1254.994995,700.411804,-3208.653076,1204.307129,590.148987,-3359.637207,1540.166382,530.182617,-3329.647217,1513.191650,617.147949,-4850.958984,2085.450195,603.373901,-4167.223145,2093.070801,953.965088,-4925.551758,2319.103760,924.739380,-3343.403320,1168.795776,571.805237,-3292.228760,1285.459473,685.521729,-4899.677734,2399.872070,925.477051,-4843.170410,2335.648682,926.674866,-4525.071289,1997.783569,537.590454,-3210.703369,1199.784058,556.046570,-3333.116699,1506.717896,659.461975,-4791.031250,2134.967773,503.078461,-3288.307861,1228.709961,523.147156,-3092.072021,1448.859985,556.695862,-3098.839355,1469.674194,477.721527,-3240.156738,1268.597656,686.309143,-4547.205078,1946.119385,588.403992,-3104.159424,1431.380737,666.830994,-4825.178711,2131.151855,451.975250,-3313.544678,1159.344727,629.949463,-3280.295654,1149.648438,573.437439,-3100.645020,1437.938232,624.779602,-3106.563965,1458.961792,519.117004,-4163.488281,2074.755127,872.128052,-4488.980469,1981.758911,475.243896,-3357.754883,1547.976562,487.440948,-3274.765381,1247.561157,654.852661,,,,,,,,,,-3290.401855,1221.377930,476.484253
921,2.558333,-4511.882812,1925.319702,656.233582,-4141.444336,2150.815186,898.501831,-3492.951660,1843.519165,1302.204956,-3468.761963,1924.449219,1302.126465,-3411.380615,1862.943359,1298.480713,-3272.783203,1255.022583,700.815369,-3208.621338,1204.411865,590.590637,-3359.655273,1540.179443,530.168579,-3329.637939,1513.188110,617.142273,-4850.966309,2085.431641,603.366455,-4167.208008,2093.080811,953.957153,-4925.562012,2319.099609,924.733276,-3343.297852,1168.785156,572.288452,-3292.047119,1285.672729,685.964539,-4899.686523,2399.865479,925.482178,-4843.190430,2335.659668,926.656982,-4525.071289,1997.778442,537.589294,-3210.649902,1199.802979,556.441284,-3333.085205,1506.679932,659.450500,-4791.033691,2134.960938,503.080261,-3288.226807,1228.690186,523.569641,-3092.088379,1448.885132,556.649536,-3098.851074,1469.678833,477.704956,-3240.157715,1268.704712,686.717468,-4547.181641,1946.125854,588.391235,-3104.167236,1431.365479,666.834167,-4825.151367,2131.189697,451.969299,-3313.520508,1159.428833,630.353699,-3280.254883,1149.634521,573.877258,-3100.654541,1437.938110,624.783997,-3106.542480,1458.970459,519.083008,-4163.505859,2074.757812,872.141296,-4488.973633,1981.771606,475.258148,-3357.761963,1547.954590,487.445892,-3274.491699,1247.576416,655.025269,,,,,,,,,,-3290.342773,1221.367554,476.833344
922,2.561111,-4511.875000,1925.322510,656.227722,-4141.297363,2150.942627,898.512878,-3492.944580,1843.521851,1302.213013,-3468.757568,1924.449219,1302.131104,-3411.377441,1862.947510,1298.475342,-3272.770508,1255.064331,701.153748,-3208.596924,1204.455200,591.019043,-3359.649414,1540.179321,530.165771,-3329.631836,1513.195923,617.152405,-4850.957031,2085.431152,603.367432,-4167.221680,2093.082031,953.966614,-4925.573730,2319.116943,924.744995,-3343.227051,1168.829956,572.721436,-3292.035400,1285.809204,686.385010,-4899.705566,2399.882080,925.499084,-4843.161621,2335.656250,926.657593,-4525.068359,1997.771362,537.584595,-3210.467773,1199.793213,556.992432,-3333.080566,1506.678955,659.442139,-4791.030762,2134.941406,503.074768,-3288.234619,1228.655640,523.957397,-3092.103271,1448.900513,556.641418,-3098.841309,1469.678711,477.709381,-3240.122559,1268.818115,687.144409,-4547.168945,1946.133667,588.382690,-3104.159912,1431.378296,666.823059,-4825.166504,2131.166504,451.963715,-3313.449219,1159.284058,631.008728,-3280.223877,1149.646973,574.387512,-3100.652588,1437.907837,624.792603,-3106.537598,1458.945068,519.119690,-4163.468262,2074.746338,872.129761,-4488.979004,1981.740723,475.261993,-3357.786865,1547.974609,487.447754,-3274.501953,1247.659668,655.419312,,,,,,,,,,-3290.359131,1221.251343,477.258575
923,2.563889,-4511.858398,1925.325317,656.232666,-4141.444336,2150.829102,898.507874,-3492.945801,1843.526978,1302.206543,-3468.765381,1924.454102,1302.127563,-3411.375000,1862.955200,1298.481812,-3272.785889,1255.119751,701.525024,-3208.556885,1204.451172,591.533203,-3359.647705,1540.188965,530.153137,-3329.655029,1513.203613,617.148376,-4850.949219,2085.439209,603.363159,-4167.201172,2093.087646,953.965027,-4925.564941,2319.105469,924.742249,-3343.183105,1168.835571,573.119690,-3292.043945,1285.891235,686.813599,-4899.708496,2399.880127,925.475220,-4843.190430,2335.650146,926.669006,-4525.084473,1997.780029,537.570374,-3210.414795,1199.815796,557.390869,-3333.101318,1506.710693,659.450928,-4791.033691,2134.961426,503.085785,-3288.291504,1228.631958,524.424988,-3092.123047,1448.910278,556.619568,-3098.866943,1469.688232,477.707520,-3240.083496,1268.878296,687.513428,-4547.165527,1946.162354,588.379883,-3104.157471,1431.379639,666.839905,-4825.165039,2131.159424,451.966370,-3313.436279,1159.134766,631.593323,-3280.172363,1149.730591,574.838806,-3100.667725,1437.930542,624.764771,-3106.566162,1458.980835,519.124878,-4163.533691,2074.755127,872.107117,-4488.981445,1981.763550,475.253082,-3357.817139,1547.943359,487.463745,-3274.763428,1247.720581,655.866272,,,,,,,,,,-3290.409424,1221.215576,477.715027
924,2.566667,-4511.878906,1925.324341,656.228271,-4141.291992,2150.929443,898.504700,-3492.944824,1843.531006,1302.200439,-3468.765381,1924.452637,1302.133423,-3411.365967,1862.946045,1298.485107,-3272.783936,1255.182861,701.876648,-3208.539551,1204.521606,591.974243,-3359.635986,1540.186646,530.155151,-3329.645020,1513.213379,617.148804,-4850.971191,2085.434082,603.384277,-4167.202148,2093.093262,953.959717,-4925.577148,2319.114258,924.744141,-3343.171631,1168.831421,573.510925,-3292.035400,1285.986206,687.194153,-4899.687500,2399.871094,925.481506,-4843.174805,2335.649902,926.661926,-4525.070312,1997.786255,537.577881,-3210.380127,1199.842163,557.809509,-3333.107422,1506.709961,659.450745,-4791.025879,2134.946289,503.087891,-3288.289795,1228.633057,524.802429,-3092.098145,1448.911621,556.629822,-3098.847168,1469.692749,477.721008,-3240.056396,1268.909180,687.841980,-4547.185547,1946.138062,588.392212,-3104.157959,1431.392334,666.825134,-4825.160156,2131.198975,451.957428,-3313.273193,1159.159302,632.097168,-3280.160156,1149.737915,575.321655,-3100.661621,1437.938965,624.779419,-3106.575439,1458.995605,519.112549,-4163.511719,2074.744873,872.138367,-4488.958984,1981.820190,475.244995,-3357.931641,1547.876099,487.523895,-3275.043945,1247.685913,656.636414,,,,,,,,,,-3290.457764,1221.244751,478.167389
925,2.569444,-4511.880859,1925.319580,656.227722,-4141.435547,2150.827637,898.492432,-3492.936035,1843.530518,1302.216431,-3468.761719,1924.445312,1302.133057,-3411.375977,1862.947998,1298.479492,-3272.733887,1255.344971,702.223755,-3208.538330,1204.519775,592.480164,-3359.650635,1540.177246,530.145020,-3329.649170,1513.193970,617.156372,-4850.958008,2085.441406,603.369019,-4167.203125,2093.085449,953.961487,-4925.567383,2319.098389,924.747437,-3343.197998,1168.795288,573.996521,-3292.041748,1286.015503,687.575623,-4899.691406,2399.864990,925.486389,-4843.171875,2335.652344,926.660034,-4525.083008,1997.783081,537.575012,-3210.413086,1199.906128,558.254944,-3333.099609,1506.708862,659.439880,-4791.041016,2134.954834,503.084015,-3288.208008,1228.603149,525.105103,-3092.124512,1448.903564,556.608765,-3098.844971,1469.693481,477.706360,-3240.036865,1268.953979,688.171204,-4547.194336,1946.138550,588.377563,-3104.167480,1431.382812,666.821289,-4825.160645,2131.194580,451.968658,-3313.238281,1159.246338,632.490967,-3280.138428,1149.815552,575.876587,-3100.635010,1437.951904,624.770752,-3106.539551,1458.979858,519.134521,-4163.520020,2074.760498,872.149170,-4488.984375,1981.766357,475.288940,-3357.996094,1547.871826,487.528687,-3274.558350,1247.532837,657.078796,,,,,,,,,,-3290.369873,1221.417480,478.592896
926,2.572222,-4511.895020,1925.335449,656.226868,-4141.525879,2150.826416,898.546631,-3492.937012,1843.531982,1302.214600,-3468.764404,1924.443237,1302.132690,-3411.392334,1862.950073,1298.478760,-3272.701172,1255.431152,702.648071,-3208.488525,1204.585938,592.927490,-3359.657715,1540.186035,530.146362,-3329.653564,1513.209229,617.144775,-4850.945801,2085.439697,603.372192,-4167.216309,2093.091797,953.965759,-4925.548340,2319.087402,924.742004,-3343.120117,1168.874390,574.518311,-3292.068115,1286.056396,687.889709,-4899.700684,2399.874512,925.464661,-4843.154297,2335.650879,926.665405,-4525.083008,1997.786499,537.576050,-3210.428223,1199.940186,558.743530,-3333.107178,1506.690552,659.469055,-4791.022461,2134.956055,503.070709,-3288.133545,1228.570435,525.378967,-3092.101807,1448.911255,556.603882,-3098.845947,1469.706421,477.693359,-3240.044189,1269.032104,688.520935,-4547.210938,1946.168823,588.398010,-3104.168213,1431.393921,666.820618,-4825.156738,2131.205566,451.940674,-3313.258789,1159.343384,632.927673,-3280.080322,1149.805664,576.360168,-3100.667969,1437.975586,624.763794,-3106.556885,1458.988403,519.123047,-4163.488770,2074.774170,872.118713,-4488.976562,1981.775757,475.278351,-3358.009277,1547.864624,487.537750,-3275.017090,1247.876709,657.856628,,,,,,,,,,-3290.389160,1221.442383,479.050354
927,2.575000,-4511.856445,1925.323975,656.222107,-4141.556641,2150.819580,898.550659,-3492.939209,1843.523682,1302.198486,-3468.761963,1924.449219,1302.131958,-3411.386230,1862.950195,1298.477173,-3272.717041,1255.550903,703.026733,-3208.490967,1204.683960,593.382446,-3359.651123,1540.190186,530.165039,-3329.664062,1513.208984,617.141602,-4850.970215,2085.439453,603.385132,-4167.214355,2093.086426,953.954468,-4925.563965,2319.087402,924.744751,-3343.104248,1168.907471,574.961731,-3292.067139,1286.142700,688.219727,-4899.702148,2399.891602,925.480591,-4843.180664,2335.651123,926.652893,-4525.093750,1997.786255,537.578064,-3210.415527,1199.995728,559.194519,-3333.110596,1506.714722,659.450867,-4791.020996,2134.944580,503.086914,-3288.029785,1228.536255,525.675659,-3092.103516,1448.917236,556.608765,-3098.852051,1469.697632,477.702576,-3240.009521,1269.101562,688.873474,-4547.189941,1946.169556,588.381226,-3104.164551,1431.391479,666.811157,-4825.176270,2131.223633,451.935852,-3313.260742,1159.439697,633.380310,-3280.026611,1149.803833,576.789856,-3100.668701,1437.979736,624.729858,-3106.561523,1458.992188,519.113220,-4163.562988,2074.752197,872.126038,-4488.974609,1981.713989,475.294769,-3358.008301,1547.856812,487.498993,-3274.958984,1247.932739,658.159851,,,,,,,,,,-3290.375732,1221.290894,479.818207
928,2.577778,-4511.877930,1925.319458,656.218262,-4141.528320,2150.809814,898.535095,-3492.942871,1843.523193,1302.201660,-3468.767090,1924.455811,1302.118652,-3411.372314,1862.940552,1298.468018,-3272.680176,1255.726074,703.482239,-3208.491699,1204.770508,593.816040,-3359.652832,1540.205811,530.143982,-3329.652100,1513.207397,617.139282,-4851.005859,2085.443115,603.379456,-4167.204102,2093.097168,953.966248,-4925.556152,2319.090332,924.739868,-3343.130859,1168.907104,575.411011,-3292.042480,1286.189453,688.520874,-4899.715332,2399.888916,925.479736,-4843.171875,2335.648438,926.666748,-4525.092285,1997.785400,537.570312,-3210.413330,1199.953857,559.728027,-3333.094238,1506.702637,659.454834,-4791.033203,2134.960693,503.083405,-3287.868896,1228.464966,525.978149,-3092.124756,1448.926147,556.592224,-3098.850586,1469.685059,477.708618,-3240.001465,1269.188965,689.203491,-4547.218750,1946.213867,588.388367,-3104.158936,1431.395630,666.811768,-4825.150879,2131.230225,451.948944,-3313.234131,1159.528198,633.757446,-3279.994629,1149.808472,577.281921,-3100.674561,1437.969116,624.739319,-3106.562256,1459.014771,519.112793,-4163.521973,2074.771729,872.109253,-4488.979980,1981.811523,475.258942,-3358.034668,1547.848755,487.533936,-3274.901367,1248.005859,658.492859,,,,,,,,,,-3290.364258,1221.197998,480.286102
929,2.580556,-4511.869141,1925.307129,656.210388,-4141.507812,2150.811523,898.525513,-3492.942871,1843.524658,1302.204346,-3468.768555,1924.447754,1302.124634,-3411.391846,1862.942993,1298.472778,-3272.628906,1255.909912,703.946106,-3208.455322,1204.853271,594.216858,-3359.649902,1540.196411,530.152527,-3329.671387,1513.213989,617.128967,-4850.979492,2085.456055,603.395752,-4167.217285,2093.086914,953.956177,-4925.575684,2319.091064,924.755981,-3343.112549,1168.803711,575.905762,-3292.024902,1286.242065,688.809753,-4899.713379,2399.895508,925.483948,-4843.175293,2335.647217,926.655396,-4525.088867,1997.797363,537.576294,-3210.424316,1200.004639,560.112366,-3333.113037,1506.699829,659.441223,-4791.036133,2134.939697,503.057312,-3287.539062,1228.353271,526.697510,-3092.136719,1448.927002,556.590942,-3098.855469,1469.696289,477.676300,-3239.980225,1269.212769,689.579773,-4547.219238,1946.165771,588.386780,-3104.168457,1431.400635,666.806458,-4825.134277,2131.258789,451.929199,-3313.216309,1159.628662,634.188599,-3279.958984,1149.828613,577.716675,-3100.691162,1437.994019,624.751526,-3106.565918,1459.009521,519.111755,-4163.514648,2074.762695,872.125427,-4488.974121,1981.758789,475.282166,-3358.056152,1547.843872,487.548218,-3274.013428,1248.002075,658.415771,,,,,,,,,,-3290.327148,1221.189941,480.637238
930,2.583333,-4511.863770,1925.313110,656.196716,-4141.514160,2150.817383,898.541870,-3492.947754,1843.526855,1302.203247,-3468.786133,1924.450684,1302.122192,-3411.395264,1862.963257,1298.481445,-3272.668457,1255.816650,704.436096,-3208.447510,1204.927124,594.626221,-3359.669678,1540.210693,530.145081,-3329.655273,1513.226807,617.131042,-4850.986816,2085.450684,603.364441,-4167.227051,2093.083740,953.941223,-4925.579590,2319.094727,924.726929,-3343.150391,1168.816528,576.419678,-3291.984863,1286.319946,689.116150,-4899.699707,2399.890625,925.471008,-4843.179199,2335.654541,926.657715,-4525.098145,1997.802612,537.587891,-3210.385010,1200.047485,560.476135,-3333.084229,1506.671875,659.445374,-4791.043945,2134.942627,503.072784,-3287.351318,1228.272217,527.049438,-3092.107178,1448.921631,556.599182,-3098.864502,1469.698120,477.674622,-3239.985107,1269.315796,689.974182,-4547.193359,1946.179199,588.366699,-3104.176270,1431.396606,666.797791,-4825.164551,2131.258545,451.922913,-3313.162109,1159.721680,634.567383,-3279.947510,1149.877686,578.133911,-3100.662598,1437.966797,624.777100,-3106.584961,1459.012329,519.088623,-4163.500488,2074.768555,872.126038,-4488.956543,1981.796387,475.264862,-3358.072754,1547.862915,487.538086,-3273.828613,1248.252930,658.704590,,,,,,,,,,-3290.310059,1221.178955,480.975586
931,2.586111,-4511.890625,1925.315918,656.209229,-4141.539551,2150.817627,898.537903,-3492.955566,1843.532715,1302.192383,-3468.782471,1924.444946,1302.119995,-3411.376953,1862.954956,1298.473999,-3272.552979,1255.880859,704.972778,-3208.443359,1204.990112,595.021912,-3359.654785,1540.202637,530.144348,-3329.662354,1513.223511,617.130920,-4850.968262,2085.455322,603.362549,-4167.218262,2093.091553,953.939819,-4925.573242,2319.084961,924.747559,-3343.116943,1168.850708,576.833557,-3292.107910,1286.371582,689.568665,-4899.695312,2399.876709,925.474243,-4843.185547,2335.649658,926.656677,-4525.107422,1997.792969,537.585693,-3210.380615,1200.093750,560.870056,-3333.106689,1506.719727,659.423096,-4791.039062,2134.952148,503.067627,-3287.197021,1228.181641,527.387695,-3092.125244,1448.936035,556.591064,-3098.871094,1469.715454,477.683624,-3239.988281,1269.433716,690.389954,-4547.198730,1946.246460,588.385254,-3104.171143,1431.419312,666.795105,-4825.159180,2131.273438,451.918304,-3313.073975,1159.589844,635.141296,-3279.943848,1149.864746,578.613037,-3100.674316,1437.989746,624.745056,-3106.571289,1458.989868,519.102905,-4163.526855,2074.757080,872.111084,-4488.971680,1981.761108,475.276825,-3358.082275,1547.842041,487.550720,-3273.803223,1248.369751,659.049133,,,,,,,,,,-3290.282715,1221.201294,481.340363
932,2.588889,-4511.875488,1925.329834,656.215515,-4141.533203,2150.824707,898.544434,-3492.953125,1843.534546,1302.196533,-3468.772705,1924.448364,1302.110107,-3411.370850,1862.941528,1298.475708,-3272.552734,1255.982178,705.378113,-3208.417969,1205.038696,595.386597,-3359.656250,1540.192383,530.133545,-3329.657227,1513.230835,617.137817,-4850.980469,2085.441650,603.382263,-4167.210938,2093.089844,953.948914,-4925.560059,2319.083252,924.732910,-3343.051758,1168.861816,577.229309,-3292.106445,1286.418579,689.880676,-4899.702637,2399.880859,925.492004,-4843.144043,2335.642822,926.663879,-4525.099121,1997.795410,537.594360,-3210.400391,1200.137573,561.211365,-3333.104492,1506.712646,659.449768,-4791.036133,2134.947266,503.072754,-3286.963379,1227.999878,527.685547,-3092.125000,1448.949341,556.585999,-3098.860596,1469.721313,477.683655,-3240.016846,1269.520874,690.797058,-4547.205566,1946.236206,588.400513,-3104.165039,1431.391235,666.820496,-4825.130859,2131.289551,451.894653,-3313.026367,1159.438843,635.684204,-3279.896484,1149.888184,579.045227,-3100.684082,1437.997192,624.728760,-3106.581055,1459.007080,519.114075,-4163.523438,2074.746338,872.126099,-4488.959961,1981.751831,475.267029,-3358.098633,1547.846191,487.541229,-3273.958740,1248.454590,659.537354,,,,,,,,,,-3290.279541,1221.123901,481.755859
933,2.591667,-4511.873047,1925.303345,656.199219,-4141.503906,2150.808838,898.559387,-3492.953125,1843.534424,1302.196533,-3468.781738,1924.452637,1302.114136,-3411.372803,1862.933472,1298.476929,-3272.591797,1256.054565,705.718384,-3208.403320,1205.107666,595.776245,-3359.655029,1540.198120,530.136658,-3329.670166,1513.226562,617.144104,-4851.000488,2085.444092,603.386719,-4167.207031,2093.092041,953.955078,-4925.566406,2319.071289,924.744995,-3342.988770,1168.841797,577.650879,-3291.878418,1286.484253,690.158813,-4899.704102,2399.881592,925.482666,-4843.166504,2335.644775,926.672913,-4525.109863,1997.783936,537.590210,-3210.250244,1200.121704,561.801819,-3333.112793,1506.713379,659.419006,-4791.035156,2134.951416,503.073395,-3286.625732,1227.514893,527.872375,-3092.199707,1449.049805,556.444885,-3098.888184,1469.716064,477.696320,-3239.992676,1269.610840,691.166321,-4547.211426,1946.218750,588.403564,-3104.168213,1431.397583,666.797668,-4825.185059,2131.251709,451.923340,-3313.054443,1159.341675,636.158081,-3279.854248,1149.939453,579.472351,-3100.671631,1438.038208,624.718628,-3106.590820,1459.013550,519.111267,-4163.538574,2074.750244,872.120911,-4488.962891,1981.770020,475.271729,-3358.046875,1547.873657,487.523560,-3273.971436,1248.558105,659.898010,,,,,,,,,,-3290.304443,1221.045898,482.185577
934,2.594444,-4511.879395,1925.310303,656.213135,-4141.294922,2150.942139,898.506714,-3492.981934,1843.530884,1302.238403,-3468.779785,1924.449463,1302.118896,-3411.369141,1862.920288,1298.474609,-3272.611572,1256.095703,706.023926,-3208.264893,1205.162354,596.363831,-3359.654053,1540.219360,530.138489,-3329.646729,1513.205688,617.143738,-4850.992676,2085.447021,603.354492,-4167.222656,2093.084473,953.954956,-4925.575195,2319.104004,924.742737,-3342.985107,1168.844971,578.067078,-3291.825439,1286.588623,690.552063,-4899.704590,2399.877930,925.500488,-4843.187012,2335.652344,926.671997,-4525.110352,1997.797607,537.585632,-3210.204346,1200.163208,562.240845,-3333.116455,1506.728149,659.428406,-4791.025879,2134.934570,503.060760,-3286.115234,1226.939819,527.918640,-3092.210938,1449.070435,556.402588,-3098.854248,1469.694824,477.695129,-3239.952637,1269.752930,691.551514,-4547.209961,1946.229370,588.400635,-3104.157227,1431.403320,666.800903,-4825.155273,2131.294189,451.900940,-3313.098145,1159.349854,636.698914,-3279.834961,1149.959595,579.952820,-3100.666992,1437.984985,624.744385,-3106.570801,1459.030640,519.099365,-4163.548340,2074.764160,872.129333,-4488.979492,1981.749390,475.261780,-3358.025879,1547.841797,487.527313,-3273.994629,1248.646729,660.271851,,,,,,,,,,-3290.284668,1220.982300,482.603729
