Format Version,1.24,Take Name,SW_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2026-08-27 06.36.30.407 PM,Capture Start Frame,864720,Total Frames in Take,5600,Total Exported Frames,5600,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1456,4.044444,-2547.053711,930.294189,599.278748,-2708.892578,1193.254883,516.263916,-1515.608154,446.434570,1307.191162,-1598.492065,456.107544,1311.221924,-1547.906738,523.883362,1311.414185,-2511.426270,970.102844,550.175598,-2098.991455,976.676941,932.306824,-2151.955322,915.352478,954.520386,-2132.281982,926.363770,872.932007,-1572.899170,139.709824,493.848450,-1578.236938,132.501923,535.972717,-2720.404541,1160.363525,616.656494,-1371.679199,-53.918720,628.847229,-1565.807983,90.739670,665.130737,-1377.768188,-60.192238,671.582703,-1359.924927,-47.354691,562.527649,-1369.127075,-28.008997,522.647644,-1555.790527,-235.017471,584.806885,-2717.682861,1474.042969,941.068481,-2687.924805,1395.132812,941.328979,-2770.978027,1408.671387,939.627502,-2782.578369,1166.760132,615.804626,-2521.666992,897.176819,666.672485,-1625.311523,-189.549316,472.173798,-1559.093628,96.815048,622.372009,-1598.755249,-167.901978,696.454346,-2257.521484,-161.891403,70.584541,-1564.148804,-235.740601,554.378540,-1606.034668,-171.849838,653.209473,-2888.962158,766.335510,548.375732,-2872.541992,741.337769,607.444519,-1358.700195,-24.366526,482.739777,-2854.158691,709.784546,552.082825,-2757.367188,762.085632,666.752075,-2800.995361,796.928650,666.587341,-2480.254150,943.828125,486.159973
1457,4.047222,-2547.059814,930.290100,599.242676,-2708.922363,1193.265381,516.234680,-1515.601196,446.426575,1307.143799,-1598.489380,456.081940,1311.240479,-1547.908325,523.859497,1311.407959,-2511.445312,970.119507,550.180054,-2098.978027,976.663757,932.325073,-2151.968262,915.358521,954.509949,-2132.253662,926.351440,872.946472,-1572.840210,139.702774,493.858185,-1578.357422,132.712357,536.057678,-2720.418945,1160.359009,616.658142,-1371.724854,-53.921043,628.843384,-1565.831299,90.722076,665.125183,-1377.698608,-60.291740,671.208862,-1359.885254,-47.317520,562.475586,-1369.112793,-27.968437,522.583069,-1555.788696,-235.004745,584.805786,-2717.686768,1474.030396,941.079712,-2687.961914,1395.142578,941.323975,-2770.998779,1408.670288,939.634644,-2782.630127,1166.740601,615.793884,-2521.671143,897.156860,666.670471,-1625.288818,-189.556000,472.156189,-1559.057129,96.843735,622.321716,-1598.757690,-167.911987,696.446777,-2257.538086,-161.889923,70.530518,-1564.210449,-235.716156,554.423218,-1606.056641,-171.863632,653.213318,-2889.230957,766.345032,548.492065,-2872.532227,741.312805,607.464050,-1358.679321,-24.417494,482.782623,-2854.084961,709.861084,552.111572,-2757.283936,761.975037,666.851379,-2801.026367,796.923950,666.585022,-2480.229004,943.863586,486.128113
1458,4.050000,-2547.079590,930.292480,599.212097,-2708.928467,1193.288940,516.229004,-1515.584961,446.461121,1307.131714,-1598.500854,456.082825,1311.246582,-1547.915161,523.833862,1311.397827,-2511.429199,970.107544,550.180664,-2098.973145,976.675964,932.351562,-2151.972656,915.330383,954.503601,-2132.258301,926.386780,872.946411,-1572.808228,139.673584,493.864319,-1578.245361,132.500259,535.975708,-2720.420898,1160.354980,616.684998,-1371.730713,-53.941265,628.812683,-1565.843750,90.725121,665.110474,-1377.691040,-60.333370,671.166443,-1359.866943,-47.267548,562.439880,-1369.077515,-27.884800,522.520142,-1555.783813,-235.003357,584.775330,-2717.712646,1474.036011,941.091003,-2687.972412,1395.130371,941.328125,-2771.023682,1408.660400,939.627686,-2782.630127,1166.728882,615.780334,-2521.690918,897.155334,666.649414,-1626.048706,-189.121857,472.603485,-1559.040527,96.829941,622.302551,-1598.760254,-167.917496,696.432861,-2257.567383,-161.942322,70.459770,-1564.140381,-235.763901,554.441040,-1606.038086,-171.897385,653.223572,-2889.077148,766.377014,548.344238,-2872.543701,741.369812,607.464050,-1358.664307,-24.383593,482.770294,-2854.195801,709.785034,552.034729,-2757.269287,761.922485,666.860535,-2801.035156,796.905090,666.591431,-2480.232910,943.835876,486.103394
1459,4.052778,-2547.076904,930.281128,599.186890,-2708.937500,1193.303223,516.216309,-1515.584717,446.451294,1307.105835,-1598.510742,456.078186,1311.265625,-1547.917358,523.812317,1311.417603,-2511.442871,970.068848,550.203857,-2098.967041,976.662292,932.339355,-2151.972656,915.337769,954.498413,-2132.247559,926.412170,872.943054,-1572.807983,139.652222,493.894745,-1578.377930,132.684494,536.067566,-2720.431885,1160.352051,616.701355,-1371.727417,-53.956722,628.792114,-1565.858398,90.712067,665.080933,-1377.683350,-60.305153,671.156128,-1359.870483,-47.280067,562.438171,-1369.056030,-27.816374,522.466858,-1555.778076,-235.001770,584.742371,-2717.726318,1474.031494,941.107117,-2687.927490,1395.026001,941.349670,-2771.043457,1408.654907,939.641296,-2782.621094,1166.717407,615.794189,-2521.698975,897.146545,666.648376,-1625.379395,-189.473740,472.236420,-1559.013550,96.810150,622.253723,-1598.762329,-167.929520,696.425842,-2257.567383,-161.931885,70.418640,-1564.253906,-235.726837,554.477173,-1606.055786,-171.914612,653.209595,-2889.041016,766.373840,548.322021,-2872.558594,741.357483,607.469910,-1358.598145,-24.381540,482.774689,-2854.238281,709.760132,552.041443,-2757.317627,761.918396,666.875000,-2801.065186,796.872009,666.582397,-2480.231689,943.871887,486.078766
1460,4.055556,-2547.080322,930.279663,599.166443,-2708.971436,1193.304565,516.194214,-1515.583374,446.477417,1307.098633,-1598.518555,456.061584,1311.284058,-1547.913818,523.790100,1311.391846,-2511.434814,970.060547,550.162476,-2098.970459,976.657104,932.355469,-2151.967041,915.309265,954.491272,-2132.236328,926.385071,872.963196,-1572.792358,139.668137,493.856140,-1578.393066,132.722229,536.053894,-2720.436035,1160.347046,616.692871,-1371.738037,-53.958115,628.789612,-1565.881348,90.702446,665.069824,-1377.735840,-60.098812,671.401733,-1359.849121,-47.287003,562.419617,-1369.057739,-27.756233,522.415588,-1555.774780,-234.999969,584.723267,-2717.760498,1474.043579,941.125916,-2688.012451,1395.096802,941.366394,-2771.062988,1408.645752,939.636414,-2782.647949,1166.730469,615.757751,-2521.714844,897.139954,666.626953,-1625.284302,-189.563690,472.177673,-1558.992432,96.820824,622.224609,-1598.765015,-167.931885,696.410706,-2257.600830,-161.946426,70.411774,-1564.233398,-235.748276,554.418030,-1606.093628,-171.900909,653.255737,-2889.070312,766.361328,548.321899,-2872.543945,741.353577,607.455627,-1358.579712,-24.362337,482.748718,-2854.231689,709.747314,552.050232,-2757.437256,762.053955,666.750488,-2801.083984,796.907959,666.593384,-2480.218506,943.908264,486.051971
1461,4.058333,-2547.067139,930.267517,599.152954,-2708.972656,1193.306885,516.193237,-1515.572510,446.448547,1307.090576,-1598.537231,456.042389,1311.280884,-1547.921753,523.804993,1311.372070,-2511.438477,970.058472,550.175720,-2098.966064,976.627502,932.344299,-2151.968506,915.309570,954.487976,-2132.234619,926.381104,872.975952,-1572.773804,139.673660,493.836884,-1578.372070,132.707382,536.044373,-2720.448975,1160.331787,616.727356,-1371.734741,-53.975357,628.753662,-1565.834961,90.717560,665.059326,-1377.688843,-60.259968,671.176514,-1359.826416,-47.289173,562.403992,-1369.035889,-27.754644,522.414917,-1555.775513,-234.985474,584.713379,-2717.771729,1474.030518,941.138062,-2688.030029,1395.095215,941.372192,-2771.085449,1408.650635,939.629333,-2782.618164,1166.728149,615.758728,-2521.704590,897.157043,666.582031,-1625.281006,-189.587311,472.227875,-1558.985229,96.843147,622.212708,-1598.758179,-167.934738,696.386963,-2257.580811,-161.889709,70.382523,-1564.129272,-235.747864,554.344788,-1606.070923,-171.903290,653.219788,-2889.090088,766.373169,548.325500,-2872.579834,741.370972,607.445374,-1358.568359,-24.404835,482.752075,-2854.253662,709.755249,552.031250,-2757.447754,762.100342,666.728333,-2801.088623,796.889832,666.583069,-2480.209717,943.923828,486.039551
1462,4.061111,-2547.068604,930.278320,599.130005,-2708.968506,1193.297119,516.179626,-1515.574951,446.454926,1307.101685,-1598.540283,456.058075,1311.278564,-1547.931519,523.786194,1311.341431,-2511.449463,970.076599,550.179016,-2098.967041,976.633667,932.339722,-2151.962158,915.309998,954.456543,-2132.224365,926.396118,872.976196,-1572.762329,139.701523,493.796051,-1578.249634,132.529205,535.919006,-2720.479248,1160.343384,616.733521,-1371.702148,-53.945114,628.747864,-1565.841187,90.709579,665.035645,-1377.711914,-60.101295,671.371155,-1359.824707,-47.259712,562.397949,-1369.035400,-27.733990,522.405884,-1555.747925,-234.968002,584.679993,-2717.784424,1474.034668,941.124939,-2687.970215,1395.000122,941.380554,-2771.101318,1408.661865,939.631104,-2782.620117,1166.735352,615.753723,-2521.674072,897.139771,666.592285,-1625.341919,-189.585526,472.264282,-1558.982422,96.852386,622.207520,-1598.753540,-167.938828,696.368347,-2257.572998,-161.932404,70.374565,-1564.239868,-235.723236,554.375977,-1606.073242,-171.878067,653.212158,-2889.078125,766.386169,548.304688,-2872.598877,741.375854,607.437927,-1358.581421,-24.386652,482.720825,-2854.252686,709.771484,552.021057,-2757.337402,761.913452,666.863586,-2801.071289,796.887085,666.585876,-2480.201172,943.945374,486.040497
1463,4.063889,-2547.057617,930.291077,599.132568,-2708.975098,1193.279785,516.186707,-1515.571533,446.442902,1307.111328,-1598.569702,456.075195,1311.238403,-1547.932983,523.810974,1311.312622,-2511.447998,970.081177,550.157043,-2098.960205,976.638977,932.336548,-2151.975586,915.324280,954.452209,-2132.223877,926.401001,872.977234,-1572.768311,139.714188,493.766327,-1578.223389,132.516449,535.899109,-2720.515137,1160.346436,616.708313,-1371.694092,-53.931347,628.714355,-1565.832886,90.707108,665.034912,-1377.699463,-60.134983,671.427551,-1359.836914,-47.284618,562.423157,-1369.020508,-27.775070,522.432556,-1555.756470,-235.023575,584.701599,-2717.790771,1474.039795,941.114502,-2688.032227,1395.071045,941.410583,-2771.109863,1408.646973,939.626160,-2782.625977,1166.729126,615.747620,-2521.675781,897.178406,666.542480,-1625.360229,-189.556625,472.287415,-1558.975464,96.868027,622.215210,-1598.734253,-167.919083,696.375183,-2257.551758,-161.912643,70.356514,-1564.199707,-235.703369,554.303711,-1606.090210,-171.814468,653.182373,-2888.992920,766.322632,548.340454,-2872.593750,741.377380,607.444824,-1358.567627,-24.348530,482.716156,-2854.248535,709.788513,552.001465,-2757.318359,761.890198,666.865906,-2801.091553,796.900330,666.570007,-2480.192139,943.936340,486.037567
1464,4.066667,-2547.057861,930.295532,599.160461,-2708.937744,1193.278198,516.185364,-1515.578247,446.428680,1307.137939,-1598.586670,456.091125,1311.190186,-1547.933350,523.789612,1311.287842,-2511.445312,970.104370,550.172913,-2098.963135,976.621826,932.309143,-2151.950684,915.295288,954.423096,-2132.228271,926.402405,872.971191,-1572.792969,139.753174,493.730865,-1578.204834,132.531265,535.901917,-2720.515625,1160.352295,616.728271,-1371.672485,-53.917980,628.721558,-1565.778564,90.735207,665.001770,-1377.690674,-60.122074,671.407288,-1359.815430,-47.289276,562.434509,-1369.038330,-27.819845,522.449280,-1555.746948,-235.022171,584.671631,-2717.784180,1474.046387,941.102478,-2688.034668,1395.065552,941.414856,-2771.107910,1408.648193,939.612793,-2782.616943,1166.747559,615.749084,-2521.677490,897.167908,666.552307,-1625.333618,-189.583389,472.263885,-1558.974487,96.850098,622.231079,-1598.715820,-167.903976,696.347778,-2257.512451,-161.901154,70.398750,-1564.256958,-235.734695,554.319153,-1606.072021,-171.807709,653.164429,-2888.982178,766.337769,548.310120,-2872.599609,741.392273,607.435120,-1358.580566,-24.313387,482.633179,-2854.248047,709.794983,551.987122,-2757.431641,762.035522,666.754883,-2801.084717,796.932068,666.562073,-2480.201416,943.899780,486.062805
1465,4.069444,-2547.039062,930.307983,599.155579,-2708.942139,1193.257568,516.208618,-1515.578857,446.397827,1307.178101,-1598.600952,456.104553,1311.181030,-1547.932129,523.804626,1311.262573,-2511.452393,970.125427,550.161804,-2098.968506,976.643372,932.305664,-2151.956543,915.323853,954.404297,-2132.229492,926.432373,872.941223,-1572.822876,139.771469,493.676788,-1578.209839,132.536758,535.870789,-2720.516602,1160.341064,616.700256,-1371.647705,-53.909916,628.712830,-1565.742310,90.729683,665.006653,-1377.695557,-60.149097,671.430725,-1359.822021,-47.295776,562.456299,-1369.042847,-27.880816,522.504639,-1555.723267,-235.019440,584.665344,-2717.791504,1474.046265,941.095093,-2688.030762,1395.061890,941.419373,-2771.100098,1408.653320,939.604309,-2782.619873,1166.765991,615.749023,-2521.657959,897.170471,666.557861,-1625.307739,-189.589081,472.240387,-1558.992798,96.828934,622.244873,-1598.698242,-167.903214,696.341431,-2257.467041,-161.858185,70.416977,-1564.079102,-235.722046,554.134460,-1606.054565,-171.793472,653.129028,-2889.177002,766.305420,548.440308,-2872.587402,741.397827,607.426086,-1358.607666,-24.314419,482.623444,-2854.113770,709.901001,552.046997,-2757.425781,762.091797,666.741455,-2801.084961,796.956726,666.564819,-2480.186523,943.895264,486.065857
1466,4.072222,-2546.982910,930.307373,599.153809,-2708.918213,1193.255005,516.210144,-1515.590210,446.360138,1307.220459,-1598.610962,456.107635,1311.150513,-1547.933594,523.816040,1311.254639,-2511.433838,970.127258,550.165100,-2098.977783,976.657166,932.300781,-2151.955322,915.339294,954.380005,-2132.265625,926.404907,872.942505,-1572.821533,139.801636,493.645721,-1578.183472,132.560410,535.880127,-2720.560791,1160.350220,616.682434,-1371.630371,-53.916546,628.733521,-1565.709961,90.729500,664.990112,-1377.683228,-60.177429,671.461304,-1359.827271,-47.324123,562.487427,-1369.062012,-28.003136,522.620178,-1555.716675,-235.056381,584.695862,-2717.785400,1474.056030,941.077271,-2688.021484,1395.055664,941.446350,-2771.099121,1408.663208,939.594849,-2782.622070,1166.824097,615.731812,-2521.654541,897.196960,666.531189,-1625.999268,-189.116592,472.581024,-1559.002319,96.809853,622.282043,-1598.681763,-167.904633,696.361938,-2257.426025,-161.816879,70.454254,-1564.149292,-235.688736,554.164978,-1606.037476,-171.756668,653.106812,-2889.029053,766.427124,548.272400,-2872.615967,741.404724,607.406616,-1358.684570,-24.280012,482.594208,-2854.197510,709.850891,551.985107,-2757.429443,762.082886,666.759888,-2801.088135,796.969482,666.551941,-2480.158447,943.858582,486.111359
1467,4.075000,-2546.980225,930.313782,599.182129,-2708.878906,1193.221069,516.245117,-1515.598145,446.290100,1307.258789,-1598.599731,456.101440,1311.127563,-1547.926147,523.834595,1311.252563,-2511.407959,970.109314,550.108948,-2098.975342,976.650269,932.268555,-2151.948242,915.345825,954.347168,-2132.265137,926.405579,872.915649,-1572.818604,139.828690,493.611237,-1578.175049,132.529861,535.855957,-2720.577881,1160.357178,616.655823,-1371.603760,-53.947678,628.749878,-1565.703491,90.754250,664.957153,-1377.686035,-60.193813,671.491821,-1359.822876,-47.341808,562.508911,-1369.090454,-28.076683,522.688232,-1555.701782,-235.120392,584.765930,-2717.788086,1474.064331,941.056091,-2688.025391,1395.077026,941.440918,-2771.088867,1408.666138,939.584106,-2782.589111,1166.810303,615.738281,-2521.620605,897.238037,666.514404,-1625.377563,-189.486160,472.245453,-1559.016724,96.831932,622.329102,-1598.669067,-167.894623,696.362427,-2257.396973,-161.786880,70.500893,-1564.087158,-235.700653,554.050415,-1606.015137,-171.761230,653.051208,-2889.005615,766.447876,548.229553,-2872.611572,741.428345,607.404480,-1358.694580,-24.305979,482.528931,-2854.213623,709.836121,551.989929,-2757.295654,761.923828,666.875549,-2801.083496,796.991821,666.550293,-2480.175781,943.829834,486.160034
1468,4.077778,-2546.952393,930.331726,599.211853,-2708.872803,1193.198120,516.260498,-1515.607422,446.242096,1307.298462,-1598.598389,456.104340,1311.117188,-1547.907715,523.867920,1311.248901,-2511.433594,970.147888,550.121277,-2098.976807,976.678101,932.263977,-2151.930664,915.356079,954.351257,-2132.291016,926.413086,872.888916,-1572.865234,139.857971,493.592316,-1578.156982,132.565414,535.835632,-2720.582031,1160.362183,616.645813,-1371.591797,-53.968273,628.745056,-1565.630249,90.749001,664.929749,-1377.687378,-60.196205,671.540833,-1359.861328,-47.366829,562.526245,-1369.080933,-28.208551,522.787537,-1555.724365,-235.221481,584.827026,-2717.756104,1474.062988,941.035461,-2688.005127,1395.080688,941.431030,-2771.096680,1408.681519,939.571045,-2782.582520,1166.835327,615.700317,-2521.620850,897.240112,666.534546,-1625.311523,-189.619354,472.251251,-1559.032837,96.858215,622.351501,-1598.648438,-167.856567,696.359192,-2257.396484,-161.823196,70.553787,-1564.082153,-235.660675,554.005188,-1606.031128,-171.729828,653.042847,-2888.974609,766.453247,548.226440,-2872.601074,741.430908,607.390930,-1358.746948,-24.109966,482.230591,-2854.230957,709.871521,551.962158,-2757.383545,762.048157,666.782166,-2801.056885,796.999023,666.514587,-2480.160889,943.819336,486.177673
1469,4.080556,-2546.938477,930.348633,599.216125,-2708.837158,1193.182007,516.286987,-1515.602051,446.192169,1307.327637,-1598.577637,456.096039,1311.120605,-1547.902100,523.879211,1311.258057,-2511.431885,970.152710,550.103455,-2098.975830,976.665771,932.230347,-2151.921387,915.359253,954.357361,-2132.324707,926.424805,872.863708,-1572.907471,139.882278,493.582611,-1578.162354,132.559372,535.815735,-2720.594482,1160.365112,616.595459,-1371.566162,-53.972656,628.774658,-1565.630981,90.753510,664.898560,-1377.696899,-60.235939,671.593201,-1359.876709,-47.374935,562.508911,-1369.111816,-28.300360,522.860229,-1555.756348,-235.306244,584.912415,-2717.745850,1474.072754,941.007324,-2687.996826,1395.083984,941.421082,-2771.089355,1408.693970,939.570129,-2782.577637,1166.837402,615.688538,-2521.607178,897.262024,666.545471,-1625.290283,-189.634277,472.225006,-1559.040161,96.819504,622.408203,-1598.641968,-167.863235,696.378052,-2257.335449,-161.740936,70.602745,-1564.016968,-235.678482,553.915283,-1606.020630,-171.718842,653.006165,-2888.980225,766.490295,548.223328,-2872.604492,741.447998,607.362915,-1358.788452,-24.246046,482.419922,-2854.212891,709.876282,551.965576,-2757.273438,761.941772,666.880493,-2801.035400,797.016052,666.495911,-2480.178711,943.789856,486.214325
1470,4.083333,-2546.911621,930.360046,599.229553,-2708.821289,1193.170044,516.303040,-1515.594238,446.168884,1307.355713,-1598.565430,456.077545,1311.117798,-1547.887207,523.923523,1311.270874,-2511.408447,970.184570,550.110596,-2098.983887,976.683655,932.226746,-2151.924805,915.390442,954.350708,-2132.321289,926.412964,872.843811,-1572.943115,139.907516,493.532349,-1578.171021,132.555389,535.790833,-2720.578613,1160.361938,616.620300,-1371.535034,-53.971306,628.796814,-1565.640747,90.772636,664.882935,-1377.699829,-60.269924,671.643982,-1359.903687,-47.362595,562.482605,-1369.129517,-28.381891,522.908936,-1555.869385,-235.571655,584.915100,-2717.719482,1474.069702,940.992249,-2687.984375,1395.084595,941.410339,-2771.066895,1408.699951,939.563843,-2782.610840,1166.862671,615.722351,-2521.580566,897.266235,666.518250,-1625.274048,-189.621521,472.183319,-1559.028809,96.821777,622.442200,-1598.634888,-167.868591,696.388123,-2257.326416,-161.775085,70.638916,-1563.983154,-235.692795,553.916687,-1606.007446,-171.721970,652.993164,-2888.882080,766.424683,548.228027,-2872.602539,741.463196,607.358826,-1358.820435,-24.051126,482.126038,-2854.206055,709.897644,551.963562,-2757.363281,762.069702,666.794739,-2801.050537,797.034485,666.502686,-2480.157715,943.758667,486.233948
1471,4.086111,-2546.885742,930.381470,599.277832,-2708.823242,1193.170654,516.335327,-1515.593628,446.144775,1307.373535,-1598.554199,456.074402,1311.120972,-1547.879395,523.925171,1311.288940,-2511.410400,970.182373,550.067566,-2098.975098,976.698120,932.209717,-2151.925293,915.408142,954.371643,-2132.345459,926.413330,872.824768,-1572.958252,139.903275,493.559814,-1578.196655,132.572968,535.788208,-2720.548340,1160.352051,616.567017,-1371.526978,-53.978142,628.797363,-1565.624878,90.761703,664.887634,-1377.666382,-60.390247,671.230957,-1359.940918,-47.375462,562.444397,-1369.159424,-28.456512,522.971558,-1555.968506,-235.781677,585.019836,-2717.716553,1474.058105,940.951050,-2687.972412,1395.106323,941.402405,-2771.054688,1408.707031,939.552917,-2782.577637,1166.865967,615.705933,-2521.592041,897.306702,666.542236,-1625.258179,-189.597336,472.182922,-1559.052002,96.784042,622.473328,-1598.633423,-167.853256,696.386963,-2257.304443,-161.742966,70.685852,-1564.033447,-235.663300,553.879150,-1605.978760,-171.716019,652.960510,-2888.870361,766.422241,548.218384,-2872.601807,741.455444,607.353638,-1358.846069,-24.022934,482.060303,-2854.220215,709.918457,551.936096,-2757.252930,761.960022,666.890137,-2801.015869,797.033264,666.511597,-2480.157959,943.691711,486.284851
1472,4.088889,-2546.885254,930.391052,599.290894,-2708.816406,1193.162476,516.346069,-1515.587891,446.139191,1307.382568,-1598.536987,456.079315,1311.119873,-1547.860107,523.961975,1311.306519,-2511.400391,970.165039,550.067078,-2098.986572,976.686646,932.225403,-2151.916260,915.397888,954.383728,-2132.378174,926.455750,872.808533,-1572.974609,139.874023,493.612030,-1578.330444,132.781342,535.879883,-2720.566406,1160.365356,616.618225,-1371.523926,-54.000294,628.812622,-1565.619385,90.766731,664.901306,-1377.672607,-60.429749,671.165649,-1359.962402,-47.359005,562.399597,-1369.167358,-28.506695,523.026794,-1556.024536,-235.864944,585.073730,-2717.696777,1474.053711,940.934570,-2687.955566,1395.103516,941.398743,-2771.035156,1408.697510,939.556335,-2782.583252,1166.886230,615.707886,-2521.585449,897.287109,666.569641,-1625.255981,-189.618698,472.129425,-1559.025146,96.790459,622.502686,-1598.647705,-167.867081,696.390503,-2257.294434,-161.717575,70.708420,-1563.982666,-235.669250,553.906128,-1605.987183,-171.712433,652.949768,-2888.921143,766.487610,548.209351,-2872.598633,741.402771,607.353210,-1358.865479,-24.036169,482.120758,-2854.215576,709.893494,551.966858,-2757.211426,761.942810,666.882935,-2801.010742,797.047546,666.491638,-2480.172119,943.709290,486.305664
1473,4.091667,-2546.867920,930.385193,599.290894,-2708.800049,1193.175537,516.357666,-1515.583496,446.126709,1307.378540,-1598.513306,456.083801,1311.124146,-1547.853271,523.967407,1311.341187,-2511.418457,970.177551,550.079224,-2098.981934,976.688843,932.212280,-2151.932617,915.408142,954.398865,-2132.359619,926.441040,872.815979,-1572.997681,139.928497,493.597046,-1578.193115,132.554413,535.781006,-2720.574707,1160.383301,616.560364,-1371.529541,-53.988640,628.854431,-1565.603516,90.768585,664.889221,-1377.684570,-60.430084,671.214294,-1359.990479,-47.327023,562.357422,-1369.192139,-28.550289,523.044067,-1556.031616,-235.874451,585.086182,-2717.682373,1474.044067,940.921753,-2687.940430,1395.111694,941.398193,-2771.027832,1408.701294,939.553345,-2782.575928,1166.877808,615.735657,-2521.576172,897.289124,666.566589,-1625.230469,-189.599442,472.119965,-1559.038330,96.777687,622.501526,-1598.573730,-168.090332,696.242310,-2257.288330,-161.721100,70.731857,-1564.019897,-235.658844,553.915649,-1605.978882,-171.736343,652.962280,-2889.113770,766.395691,548.239197,-2872.583008,741.401367,607.359802,-1358.861206,-24.057457,482.109924,-2854.228027,709.898682,551.956909,-2757.209961,761.943054,666.893188,-2801.020508,797.074402,666.502258,-2480.174561,943.692749,486.329407
1474,4.094444,-2546.879883,930.390076,599.324890,-2708.796387,1193.166260,516.361511,-1515.591309,446.131104,1307.370117,-1598.508545,456.094604,1311.127686,-1547.851562,523.973206,1311.347656,-2511.401123,970.169373,550.077637,-2098.994629,976.717896,932.243286,-2151.925537,915.425293,954.424683,-2132.346436,926.424622,872.831299,-1573.007812,139.916946,493.631805,-1578.221436,132.558151,535.776245,-2720.535156,1160.375488,616.556213,-1371.512207,-53.951145,628.838074,-1565.597412,90.777855,664.878723,-1377.744385,-60.244064,671.537537,-1360.005981,-47.317524,562.345825,-1369.196533,-28.533924,523.046509,-1556.030762,-235.854858,585.080688,-2717.667480,1474.045166,940.923889,-2687.916016,1395.117310,941.386169,-2771.015381,1408.711792,939.553711,-2782.584961,1166.869263,615.745483,-2521.581543,897.281128,666.587769,-1625.237793,-189.603867,472.151031,-1559.036377,96.794815,622.498413,-1598.668701,-167.871826,696.372437,-2257.327881,-161.736252,70.742638,-1564.057251,-235.630371,553.947815,-1605.996460,-171.690674,652.979919,-2889.140381,766.483521,548.382690,-2872.670898,741.367065,607.386902,-1358.858887,-24.070223,482.153839,-2853.978271,710.037964,551.947998,-2757.199219,761.946350,666.880554,-2800.975586,797.045044,666.520264,-2480.190430,943.710999,486.306396
1475,4.097222,-2546.882080,930.403931,599.330933,-2708.800049,1193.161865,516.356201,-1515.584473,446.151093,1307.360352,-1598.498291,456.106293,1311.132202,-1547.847656,523.981140,1311.359009,-2511.385498,970.166809,550.081970,-2098.986084,976.710449,932.256348,-2151.933838,915.431824,954.440186,-2132.384521,926.446472,872.837036,-1573.005859,139.903488,493.654694,-1578.207642,132.521072,535.825806,-2720.529297,1160.374756,616.550171,-1371.482788,-53.941891,628.838928,-1565.624634,90.759644,664.893921,-1377.723511,-60.271843,671.768555,-1359.992798,-47.313133,562.337585,-1369.181396,-28.510303,523.035095,-1555.992432,-235.790863,585.048279,-2717.652100,1474.037720,940.942200,-2687.904541,1395.134155,941.392212,-2771.002930,1408.721191,939.567322,-2782.587646,1166.882080,615.833435,-2521.591064,897.232117,666.618469,-1625.760376,-189.151428,472.442047,-1559.044067,96.802872,622.519775,-1598.670166,-167.859589,696.407837,-2257.337646,-161.774658,70.730515,-1564.010498,-235.652740,553.987915,-1605.969604,-171.704941,653.023804,-2888.954590,766.488098,548.269836,-2872.676514,741.376526,607.410461,-1358.664429,-23.943310,482.410553,-2854.115723,709.928284,551.986023,-2757.189453,761.956787,666.888306,-2800.965332,797.045532,666.527649,-2480.185059,943.693420,486.316528
